ID	Length	String
STR_SHOUJISHUOMING7	27	途径1：活动【美人图·潜行】
STR_SHOUJISHUOMING8	27	途径2：活动【美人图·画像】
STR_SHOUJISHUOMING9	29	途径3：活动【游历江湖采仙草】
STR_SHOUJISHUOMING10	29	途径4：活动【寻龙勘脉窥天机】
STR_SHOUJISHUOMING11	23	途径5：生活技艺【挖宝】
STR_SHOUJISHUOMING12	19	途径6：秘境首领掉落
STR_SHOUJISHUOMING13	25	途径7：主城侠义值商店购买
STR_SHOUJISHUOMING14	27	途径8：特定活动外观商城购买
STR_SHOUJISHUOMING15	10	收集限制？
STR_SHOUJISHUOMING16	43	限制1：橙武、特殊武器、非本门外观不能收集。
STR_SHOUJISHUOMING17	51	限制2：当前版本最高级装备无法通过消耗图谱完成收集。
STR_SHANGCHRNGTIP	32	左侧的下拉菜单可进行相关商品筛选
STR_SYSTEM_SELFTIE3	40	按住Shift键可固定商品Tips,便于单件预览。
STR_MAJUMASHI	10	马具和马饰
STR_SHOUJISHUOMING5	42	收集后的外观，通过通宝购买后即可永久拥有。
STR_CASTING_SCGL	8	生成概率
STR_CASTING_SCGL2	12	物品属性提升
STR_CASTING_TIP	22	拖拽放入想要精炼的物品
STR_DAYNOW	12	元旦当日活动
STR_DAYNOW2	12	元旦其他活动
STR_DAYNOW3	12	元旦虚拟新品
STR_DAYNOW4	12	元旦实物新品
STR_RECHARGE	22	累计充值<D0>元即可获得
STR_JINGPIN	8	精品推荐
STR_YUAN	6	<D0>元
STR_SHOUXUFEITIP	66	对已有脸型进行修改，会收取额外的手续费；但新建脸型，则无需手续费。
STR_MODIFY	6	(修改)
STR_NEWNADE	6	(新建)
STR_DETAILS	4	明细
STR_TOTALFEE	8	总费用：
STR_DISCOURT	4	折扣
STR_SHOUXUFEITIP2	16	请选择保存方式：
STR_SHOUXUFEITIP3	14	保存为新的脸型
STR_FACELIST_MEDIFY1	8	修改费用
STR_NEWFACE1	8	新建费用
STR_ZI	2	字
STR_BEIZHUHAINENGSHURU	18	备注信息还可以输入
STR_ZHUYISHIXIANG	10	注意事项：
STR_ZHUYISHIXIANG1	32	购买前，请留意商品的预发货时间。
STR_ZHUYISHIXIANG2	32	周边商品因限量销售而无法退换货。
STR_ZHUYISHIXIANG3	35	如需帮助，请联系客服:028-85309911。
STR_ZHUYISHIXIANG4	10	付款方式：
STR_ZHUYISHIXIANG5	82	采用人民币付款，支持银行卡、京东支付、支付宝、微信、金山一卡通，实体周边不能代付。
STR_ZHUYISHIXIANG6	10	订单查询：
STR_ZHUYISHIXIANG7	103	在【交易中心】-【周边订单】中可查看订单信息，订单保存时效为30分钟。如有订单未付款，则无法购买其他商品。
STR_ZHUYISHIXIANG8	14	收货信息填写：
STR_ZHUYISHIXIANG9	126	付款成功后，有60天时间填写收货信息，收货信息一旦提交，将无法更改。若60天内未填写，将无法保证有足够的商品发货，且无法申请退款。
STR_ZHUYISHIXIANG10	20	订单详情及快递查询：
STR_ZHUYISHIXIANG11	131	在【交易中心】-【周边订单】中可查询已完成订单的物流状态和收货信息，为了保护您的个人隐私，登录后首次打开页面需先验证账号绑定手机号。
STR_ZHUYISHIXIANG12	58	实体商品不支持退货换货，且订单未付费前，无法购买其他商品。
STR_CRAFT_ZHIZUOXIHAO2	10	货币消耗：
STR_CRAFT_CLXIAOHAO	10	材料消耗：
STR_CRAFT_PFLAIYUAN	8	配方来源
STR_CRAFT_CLHECHENG	8	材料合成
STR_ACHIVEMTN_TIPOVER	16	点击查看成就详情
STR_EXTERIORBOX_HIDETIP	14	外观显示或隐藏
STR_SYSTEM_PET	98	<text>text="宠物秘鉴" font=65 </text><text>text="  （<KEY TOGGLE_FELLOWPET_PANEL>）"font=65</text>
STR_SYSTEM_EQUIT	93	<text>text="外观" font=65 </text><text>text="  （<KEY TOGGLE_EXTERIOR_PANEL>）"font=65</text>
STR_SYSTEM_TITLE	90	<text>text="称号" font=65 </text><text>text="  （<KEY TOGGLE_HORSE_PANEL>）"font=65</text>
STR_EXTERIOR_WAIZHUANG	4	外装
STR_EXTERIOR_SHOWWAI	12	勾选显示外装
STR_SHOUW_UI	14	界面显示或隐藏
STR_EXTERIOR_SHOP	8	外装商店
STR_EXTERIOR_MYSHOP	8	我的外装
STR_EXTERIOR_HORSESHOP	8	坐骑商店
STR_EXTERIOR_MYHORSE	8	我的坐骑
STR_EXTERIOR_PETSHOP	8	宠物商店
STR_EXTERIOR_MYPET	8	我的宠物
STR_PENDTITLE	10	当前装备：
STR_ZHOUBIAN2	4	周边
STR_NOGOODS3	14	未找到相关商品
STR_DANG	2	当
STR_QIAN	2	前
STR_DETAIL	4	详情
STR_SEARCHTITLE2	10	热门推荐：
STR_CRAFT_TIPJIESHAO	20	点击查看生活技艺介绍
STR_CRAFT_TIPJY	12	技艺阅历点数
STR_CRAFT_TIPLV	8	技艺等级
STR_CRAFT_TIPLV2	26	采集材料标记在小地图上显示
STR_LOADING	9	加载中...
STR_SEARCHTITLE2	10	热门推荐：
STR_ENVILIGHT	8	站台更换
STR_HIDEUI	90	<text>text="显示/隐藏界面" font=65 </text><text>text="  （<KEY TOGGLE_UI>）"font=65</text>
STR_HIDEHAIR	12	预览配套发型
STR_MAJU	8	马具列表
STR_UISET_ELSEDISPLAY2	26	可筛选最“新”上架的商品。
STR_PREINSTALL	28	点击按钮可更换保存的预设外观
STR_DELETEPRE	12	删除预设外观
STR_DESCRIB	116	服务器上可存部分预设方案，如需拷贝本机方案到其它电脑，请将"\bin\zhcn_hd"下的"userdata"文件夹完整拷贝到对应目录即可。
STR_COPYFILE	56	点击打开预设外观的文件夹，可拷贝当前角色的预设外观文件。
STR_QINGTIAN	8	晴天光照
STR_YINTIAN	8	阴天光照
STR_YEWAN	8	夜晚光照
STR_RICHU	8	日出光照
STR_PETCARD	8	宠物卡牌
STR_YUSHE	4	应用
STR_OUTFIT2	92	点击按钮，可对当前预览的外观（外观需拥有或已购买）进行方案保存，下次更换时就无需再次搭配了。
STR_OUTFIT3	8	存为预设
STR_OUTFIT4	8	外观预设
STR_OUTFIT10	10	放入购物车
STR_TITLE_REMARKS2	8	备注名：
STR_TITLE_DESCRIB	26	描述：（字数不超过25个字）
STR_SPRINTPOWERINTOP	186	<text>text="当前处在轻功登顶状态" font=65 </text><text>text="\\\n从空中接近可登顶点时，在合理距离范围松开W键退出大轻功，即可进入登顶状态。\\\n“会当凌绝顶，一览众山小”" font=106 </text>
STR_TITLE_PH_HEIGHT	8	血条高度
STR_PVP_NOT_PLAYER	14	该队员尚未入场
STR_PVP_SKILLAREAR	13	 蓝方技能冷却
STR_PVP_SKILLAREAR2	12	红方技能冷却
STR_PVP_QUANJU	8	全局视角
STR_PVP_BTN	86	<text>text="剑网3竞技大师邀请赛\n" font=65 </text><text>text="点击打开直播页面"</text>
STR_LIMITE	2	限
STR_SYSTEM_SEARCH	156	<text>text="搜索" font=65 </text><text>text="  （<KEY TOGGLE_COINSHOP_SEARCH>）"font=65</text><text>text="\\\n输入商品名，可进行快速定位。" font=106 </text>
STR_SYSTEM_FFIRSTPAGE	92	<text>text="首页" font=65 </text><text>text="  （<KEY TOGGLE_COINSHOP_HOME>）"font=65</text>
STR_SYSTEM_EXTOR	92	<text>text="外观" font=65 </text><text>text="  （<KEY TOGGLE_COINSHOP_ROLE>）"font=65</text>
STR_SYSTEM_HORSE2	93	<text>text="坐骑" font=65 </text><text>text="  （<KEY TOGGLE_COINSHOP_HORSE>）"font=65</text>
STR_SYSTEM_PET2	91	<text>text="宠物" font=65 </text><text>text="  （<KEY TOGGLE_COINSHOP_PET>）"font=65</text>
STR_SYSTEM_ZHOUBIAN	94	<text>text="周边" font=65 </text><text>text="  （<KEY TOGGLE_COINSHOP_ENTITY>）"font=65</text>
STR_SYSTEM_CHARGE	167	<text>text="充值" font=65 </text><text>text="  （<KEY TOGGLE_PAY_PANEL>）"font=65</text><text>text="\\\n点击打开充值面板,你可以通过这里进行账号充值。" font=106 </text>
STR_HOT3	10	热销排行榜
STR_RIDETIP	32	可从背包中拖动坐骑到对应的槽位！
STR_JH_SHENFEN	10	本周活跃度
STR_RIDERTITLE	8	坐骑商店
STR_PETTITLE	8	宠物商店
STR_MAJU2	4	马具
STR_QUITSHOP	12	退出外观商城
STR_PET_TIP1	16	根据宠物种类分类
STR_PET_TIP2	20	根据宠物获得途径分类
STR_PET_GOD1	28	金质徽章，收藏特定宠物可获得
STR_PET_SLIVER1	28	银质徽章，收藏特定宠物可获得
STR_PET_CUPE1	28	铜质徽章，收藏特定宠物可获得
STR_DESCRIB2	24	多变外观，由您亲手打造！
STR_WAIGUANHUDONG	12	外观互动预览
STR_INTERACTIONG1	8	互动外装
STR_INTERACTIONG2	8	互动披风
STR_INTERACTIONG3	8	互动道具
STR_INTERACTIONG4	8	互动面挂
STR_INTERACTIONG5	8	互动腰挂
STR_INTERACTIONG6	8	互动背挂
STR_BOOKNOW	8	立即预定
STR_BOOKPEPERSON	8	预定人：
STR_BOOK2	8	时间段：
STR_BOOK3	10	花灯类型：
STR_BOOK4	10	持续时长：
STR_BOOK5	10	预定地点：
STR_BOOK6	10	所需通宝：
STR_BOOK7	8	花灯类型
STR_BOOK8	10	赠送对象：
STR_BOOK9	8	祝福语：
STR_BOOK10	8	预定时间
STR_BOOK11	8	浩气青冥
STR_BOOK12	8	红尘绝伦
STR_BOOK13	8	一生有你
STR_BOOK14	8	金燕清宇
STR_BOOK15	10	九州灯会令
STR_BOOK16	8	花灯预定
STR_OFFSEC	10	第2件5.2折
STR_BOOKTIP	360	<text>text="提示：" font=163 </text><text>text="\\\n1、可预定最近7天的花灯，每晚23:30更新。\n2、花灯持续15分钟，可同时预定多个时间点。\n3、特殊节日或特殊时间所消耗的通宝有可能不同。\n4、无论赠送双方改名、转服或者删除角色，花灯呈现的实际信息均以预定时的信息为准。\n5、花灯一经预定，信息将无法更改，且无法恢复消耗的通宝。\n6、如有异常，请联系客服：028-85309911。
STR_GETNEWEXPRESSION	24	恭喜侠士，获得宠物表情：
STR_NOMAJUS	12	暂未获得马具
STR_OUTFIT5	4	预设
STR_OUTFIT6	10	无预设方案
STR_SYSTEM_OUTFIT	152	<text>text="外观预设" font=65 </text><text>text="  （<KEY TOGGLE_COINSHOP_OUTFIT>）"font=65</text><text>text="\\\n此处可更换预设外观。" font=106 </text>
STR_SYSTEM_TRACEBTN	26	一些功能和插件的快捷入口。
STR_GUILD_GUILDCOUNT2	5	人数:
STR_GUILD_7ZHOUNIAN	121	<text>text="重制版首测" font=65 </text><text>text=" \\\n剑网3制作人郭炜炜直播爆料\n直播时间：9月29日20:00"font=162</text>
STR_PVP_TIP	120	<text>text="第三届竞技大师赛" font=65 </text><text>text=" \\\n火热开启！\\\n点击了解详情并购买纪念肩挂。"font=162</text>
STR_PVP_Ready	8	准备好了
STR_PLAYER_BADAO1	141	<text>text="体态能量值" font=65 </text><text>text=" \\\n脱战后每秒恢复5点,战斗中当前使用体态不恢复,非当前使用体态每1秒加1点。"font=162</text>
STR_PLAYER_BADAO2	139	<text>text="竹雾体态" font=65 </text><text>text=" \\\n脱战后每秒恢复5点,战斗中当前使用体态不恢复,非当前使用体态每1秒加1点。"font=162</text>
STR_PLAYER_BADAO3	139	<text>text="尘身体态" font=65 </text><text>text=" \\\n脱战后每秒恢复5点,战斗中当前使用体态不恢复,非当前使用体态每1秒加1点。"font=162</text>
STR_PLAYER_BADAO4	139	<text>text="金屏体态" font=65 </text><text>text=" \\\n脱战后每秒恢复5点,战斗中当前使用体态不恢复,非当前使用体态每1秒加1点。"font=162</text>
STR_SKILLTAB_BD	4	霸刀
STR_RANGWARING	16	开启技能范围提示
STR_SERVER_SETTING	14	服务器同步设置
STR_SERVER_1	10	技能栏设置
STR_SERVER_2	62	包括技能栏的位置、行数、背景、锁定状态，以及技能栏绑定等信息。
STR_SERVER_3	8	武学助手
STR_SERVER_4	30	包括武学助手中自定义连招信息。
STR_SERVER_5	10	聊天栏设置
STR_SERVER_6	24	包括聊天栏所有设置信息。
STR_SERVER_7	12	任务追踪设置
STR_SERVER_8	52	包括追踪界面位置、透明度、路引开关、成就追踪等信息。
STR_SERVER_9	12	界面常规设置
STR_SERVER_10	64	包括游戏界面中的基础设置、显示选项、状态栏数值、战斗相关等信息。
STR_SERVER_11	8	镜头设置
STR_SERVER_12	28	包括游戏镜头相关的所有信息。
STR_SERVER_13	14	自定义界面位置
STR_SERVER_14	16	界面位置相关信息
STR_SERVER_15	8	头顶血条
STR_SERVER_16	28	包括头顶血条相关的所有信息。
STR_SERVER_17	10	快捷键设置
STR_SERVER_18	22	游戏内相关快捷键信息。
STR_SERVER_19	52	如下设置勾选后会同步到服务器，取消勾选则保存在本机。
STR_OUT	8	请出地图
STR_OUT2	36	此玩家活跃度较低，是否将其请出地图？
STR_OUT3	8	暂不理会
STR_OUT4	10	战阶等级：
STR_OUT5	10	个人贡献：
STR_OUT6	10	所在位置：
STR_OUT7	10	所在帮会：
STR_OUT8	16	玩家所在地图位置
STR_OUT9	10	装备分数：
STR_FORWHO	16	请选择赠送对象：
STR_FORWHO2	14	请选择祝福语：
STR_SYSTEM_WEAPON	94	<text>text="武器" font=65 </text><text>text="  （<KEY TOGGLE_COINSHOP_WEAPON>）"font=65</text>
STR_BATTLECLEAN	70	经查，不时有奸猾之辈混入两营之中，扰乱攻防之大计。现拟定问题，请回答。
STR_ALL_AGREE	8	全部同意
STR_ALL_REFUSE	8	全部拒绝
STR_TIME_LTD	4	限时
STR_FORWHO3	12	选择赠送对象
STR_FORWHO4	10	选择祝福语
STR_SKILLTAB_CG	4	长歌
STR_UISETTING_YINGZICHAZAIJIAOXIA	16	影子放在自身脚下
STR_SHARETASK	8	共同活动
STR_SHARETASK2	8	师徒携手
STR_SHARETASK3	18	无共同参与的活动！
STR_SHARETASK4	54	注：点击在线师徒或同门头像，可查看双方均可参与的活动！
STR_SHARETASK5	14	师徒上下线提示
STR_SHARETASK6	8	同门携手
STR_HOW_GET_XIUWEI	13	如何获得修为?
STR_HOW_GET_JIANBENYINWEN	17	如何获得监本印文?
STR_SHARETASK7	64	对方在上线或者过地图期间，是无法同步活动信息，请稍候再刷新列表。
STR_TOPMENU_PLAYER	10	老玩家回归
STR_HELPKILL	10	最佳助攻：
STR_BUYFAIL	18	有商品未购买成功！
STR_COINMSG	46	请尽快完善实物订单的收货地址，过期将无法填写！
STR_ADDTB	35	追加通宝（额度0~2万，且为10的倍数）
STR_SURE1	8	确定预定
STR_CANCEL1	8	取消预定
STR_SHOUNA	4	收纳
STR_NEW2	4	新品
STR_NEWHOT	8	新品热卖
STR_UISET_ELSEDISPLAY3	30	可筛选“限时免费试穿”的商品。
STR_OUTFIT4	10	放入购物车
STR_CART	6	购物车
STR_NUM3	6	数量：
STR_EXTERIORBOX_TIME2	6	已过期
STR_QDNUM	10	清单上限：
STR_OUTFIT7	40	购物车是空的，赶紧挑选你都喜欢的商品吧！
STR_YUNDUAN	12	可存服务器：
STR_YUNDUAN2	48	点击选中则会保存于服务端，取消选中则会保存在本地
STR_SKILLTAB_TM	4	唐门
STR_UISETTING_QIANJIBIANCASTSELF	18	千机变放在自身脚下
STR_FBLOCK	56	通关英雄锻刀厅探索更多刀谷隐秘，方可解锁风雷刀谷·千雷殿
STR_YUYAN	4	语言
STR_ZIDINGYI	8	自定义栏
STR_JIAOHU	4	交互
STR_JIAOHU2	4	动作
STR_TIANJIA	4	添加
STR_CARTTIP	76	心仪的外观搭配好后，可以先行存入购物车，但限时、限购商品不要错过购买时间哦！
STR_SYSTEM_OUTFIT2	101	<text>text="购物车" font=65 </text><text><text>text="\\\n此处可存放你所选购的宝贝。" font=106 </text>
STR_SHOUNA2	60	把相同款式不同颜色的外观进行收纳，更方便你寻找到喜爱的款式。
STR_SYSTEM_LIVE	49	<text>text="竞技场观战推荐" font=65 </text><text>
STR_DANMAKUSETTING	54	点击打开弹幕设置界面。弹幕暂时只能在竞技场观战中使用。
STR_ELORDER	8	删除订单
STR_GCD	12	技能公共CD条
STR_CONTINUOUS_ATTENDANCE	10	连续签到：
STR_NOCERTIFY1	22	您的账号未通过实名认证
STR_NOCERTIFY2	59	根据国家规定，未实名认证不可进行充消操作（6.1维护后生效）。
STR_NOCERTIFY3	57	5月22日维护后-6月19日维护前，完成实名认证可获得如下奖励：
STR_CERTIFY1	22	您的账号已通过实名认证
STR_CERTIFY2	53	你的账号已通过实名认证！请在6月26维护前领取如下奖励：
STR_CERTIFY3	40	注：一个账号下只有一个角色可以领取奖励。
STR_CERTIFY4	8	前往认证
STR_NOCERTIFY5	55	我们为您【通过认证】准备了奖励，请在6月19日维护前领取。
STR_CERTIFY6	8	实名认证
STR_CERTIFY7	12	实名认证奖励
STR_NOCERTIFY8	46	根据国家规定，未通过实名认证不可进行充消操作。
STR_NOCERTIFY9	22	您的账号实名认证审核中
STR_NOCERTIFY10	46	你可返回登录界面重新登录，以获取最新认证结果。
STR_J3WEBSITE	34	点击进入官网直播站、攻略站、同人站
STR_PVPLINK	25	观看第二届剑网3竞技大师赛
STR_SELFIE_TIP	137	<text>text="定格角色表现 / 解除角色定格（Enter）" font=18 </text><text><text>text="\\\n定格本机屏幕表现，不影响游戏内容" font=177 </text>
STR_PVP_TIEBA	96	<text>text="名剑大会比赛或者MOBA比赛" font=65 </text><text>text=" \\\n裁判专用！"font=162</text>
STR_GOODFANWORKS	25	8周年同人大赛，点赞赢挂件
STR_TO90	8	直升90级
STR_CHANGESERVER	8	立即转服
STR_CHANGESERVER_NOTICE	32	注意：以下物品在转服后将变为绑定
STR_BANKUNLOCK_WAITUNLOCK	21	请在手机APP中确认解锁
STR_SWITCHCENTER_SELECTSERVER	8	转入服：
STR_PVP_CHANGE_SERVER	8	对抗转服
STR_PVP_CAMP_SCALE	18	本地图阵营人数比：
STR_WHOSEEME	10	谁在看我？
STR_MAXLEVEL	23	达到95级送全套920品装备
STR_ACOLOR	8	色彩调整
STR_ASKIN	8	皮肤调整
STR_ACOLOR1	4	明暗
STR_ACOLOR2	4	浓淡
STR_ASKIN1	4	肤色
STR_ASKIN2	6	颗粒度
STR_NEWSKILL	16	习得新的武学招式
STR_NEWSEUIP	14	获得了新的装备
STR_NEWSICON	12	获得新的动作
STR_NEWSEUIP2	16	获得了更好的装备
STR_SHIWU	16	十五级可切换心法
STR_FREEMEDI	8	自动修理
STR_FREEMEDI2	68	勾选后，每次打开带“修理”功能的商店时，会自动修理你身上损坏的装备。
STR_NEWSBAG1	14	获得了新的背包
STR_NEWSBAG2	16	获得了更好的背包
STR_NEWSBAG3	16	自动出售灰色物品
STR_NEWSBAG4	42	勾选后，打开商店时会自动出售灰色无用物品。
STR_ASKIN3	6	光泽度
STR_SHOWB	12	智能血条显示
STR_SHOWBTIP	38	战斗时显示敌我双方血条，退出战斗时隐藏
STR_SPET1	8	挂载部位
STR_SPET2	8	特性一览
STR_SPET3	20	预览时默认显示此界面
STR_PVEMODEL	48	选中则会开启秘境评分提醒功能，取消选中则会关闭。
STR_PVPMODEL	48	选中则会开启对抗评分提醒功能，取消选中则会关闭。
STR_SETTING1	74	勾选后，浮动信息会在击中的瞬间出现。取消勾选，浮动信息会在技能释放时出现。
STR_SETTING2	9	团队/标记
STR_SETTING3	13	气场/门派辅助
STR_SETTING4	13	目标/焦点列表
STR_SETTING5	17	启用目标/焦点列表
STR_SETTING6	12	隐藏人数统计
STR_SETTING7	12	后置重伤玩家
STR_SETTING8	12	焦点设置选项
STR_SETTING9	8	技能增强
STR_SETTING10	18	※说明书具体内容※
STR_SETTING11	10	剑心插件集
STR_SETTING12	16	显示纯阳气场范围
STR_SETTING13	16	显示唐门机关范围
STR_SETTING14	26	扬旌沙场（决斗）时锁定对方
STR_SETTING15	12	技能范围辅助
STR_SETTING16	21	显示快速标记/集火列表
STR_SETTING17	61	※组队时才会显示，你可以在界面自定义模式(Shift+U)中调整位置。
STR_SETTING18	72	※勾选后组队时自动显示。\n※拖动标记列表左侧按钮附近区域可改变界面位置。
STR_SETTING19	66	目标/焦点列表可同步或焦点附近敌我目标/NPC,并能显示具体的人数统计。
STR_SETTING20	28	隐藏列表底部的各阵营人数统计
STR_SETTING200	12	过滤规则设置
STR_SETTING201	201	1、在“过滤规则设置中”设置的绿色装备和蓝色装备为初始设置，每次进入绝境战场均会重新读取该设置\n2、绝境战场内的拾取框处勾选的过滤只有当次比赛生效！\n3、智能判定已穿戴的装备，如果身上无更好装备则不会过滤
STR_SETTING202	8	自动拾取
STR_SETTING203	12	>>更多设置<<
STR_SETTING204	14	资料站入口索引
STR_SETTING205	4	丢弃
STR_SETTING206	12	丢弃全部绿装
STR_SETTING207	12	丢弃全部蓝装
STR_SETTING208	12	丢弃物品优化
STR_SETTING209	28	背包界面增加快速丢弃物品功能
STR_SETTING21	24	排序时将重伤玩家列到最后
STR_SETTING210	24	小地图增加风暴圈范围提示
STR_SETTING211	8	范围提示
STR_SETTING212	8	历史信息
STR_SETTING213	2	11
STR_SETTING214	32	※仅限有"管理活动"权限的成员使用
STR_SETTING215	8	勿扰模式
STR_SETTING216	30	不接收群密消息（本次登录生效）
STR_SETTING217	8	发送信息
STR_SETTING22	16	显示长歌音域范围
STR_SETTING23	42	苍云技能“扬旌沙场”（决斗）时，会锁定对方
STR_SETTING24	2	清
STR_SETTING25	10	非敌对目标
STR_SETTING26	2	全
STR_SETTING27	2	友
STR_SETTING28	2	敌
STR_SETTING29	9	目标/焦点
STR_SETTING30	73	左键：展开/收起列表\n右键：打开快速设置菜单\n拖动按钮附近区域可拖动该界面
STR_XIAXIANTIP	38	30分钟后会强制下线，且期间无法获得经验
STR_CHARGETITLE1	20	正在进行的充值活动：
STR_TOPMENU_TIP1	74	月卡服是包月付费模式，收费标准2元/天；通宝为游戏内货币，可购买精美外观等。
STR_TOPMENU_TIP2	79	点卡服是分钟购买模式，收费标准0.45元/小时；通宝为游戏内货币，可购买精美外观等。
STR_XIAXIANTIP2	38	30分钟后会强制下线，且期间无法完成任务
STR_SETTING43	8	发布密聊
STR_SETTING42	13	帮会通知/群密
STR_SETTING31	32	※相关改动将在下次技能释放时生效
STR_SETTING41	8	实用工具
STR_SETTING32	8	其他辅助
STR_SETTING33	12	技能名称设置
STR_SETTING34	10	设置透明度
STR_SETTING35	8	显示上限
STR_SETTING36	32	自己释放的技能范围辅助不计算在内
STR_SETTING37	24	绘制辅助范围时只绘制边缘
STR_SETTING38	10	只显示边缘
STR_SETTING39	36	在辅助范围圈上方显示归属者和技能名称
STR_SETTING40	28	显示气场/音域/机关等技能名字
STR_SETTING44	8	其他地图
STR_SETTING45	8	当前地图
STR_SETTING46	8	在线帮众
STR_SETTING47	12	附近人数统计
STR_SETTING48	10	统计类别：
STR_SETTING49	8	发布统计
STR_SETTING50	8	预警设置
STR_SETTING51	18	出现敌对侠士时预警
STR_SETTING52	10	并设为目标
STR_SETTING53	22	小地图显示敌对侠士标记
STR_SETTING54	26	发布统计数据于当前聊天频道
STR_SETTING55	8	自动功能
STR_SETTING56	22	自动按当前配方合五行石
STR_SETTING57	64	勾选后，按当前配方自动合成五行石。关闭界面或条件不足时结束合成。
STR_PROPERTY_ZHANYI	4	战意
STR_SETTING58	8	喊话辅助
STR_SETTING59	8	技能喊话
STR_SETTING60	8	斩伤喊话
STR_SETTING61	14	对应喊话内容：
STR_SETTING62	4	读条
STR_SETTING63	4	命中
STR_SETTING64	6	被命中
STR_SETTING66	12	技能喊话频道
STR_SETTING65	10	类型选择：
STR_SETTING67	22	请输入对应的喊话内容！
STR_SETTING68	9	团队/战场
STR_SETTING69	8	击伤喊话
STR_SETTING70	8	协伤喊话
STR_SETTING71	8	被伤喊话
STR_SETTING72	12	技能喊话设置
STR_SETTING73	12	斩伤喊话设置
STR_SETTING74	10	实用小功能
STR_SETTING75	16	对立阵营进组提醒
STR_SETTING76	34	对立阵营进入小队或团队，会喊话提醒
STR_SETTING77	12	技能喊话设置
STR_SETTING78	10	变量说明：
STR_SETTING79	35	@self：自己的名字，@skill：技能名字
STR_SETTING80	38	@target： 我的目标或对我释放技能的目标
STR_SETTING81	12	斩伤喊话设置
STR_SETTING82	8	设置选项
STR_SETTING83	12	斩伤喊话频道
STR_SETTING84	12	被伤喊话频道
STR_SETTING85	33	@map：所在地图，@tong：目标的帮会
STR_SETTING86	42	斩伤统计：（包括击伤/协伤/被伤的数据统计）
STR_SETTING87	12	统计发布频道
STR_SETTING88	30	※从登录或手动重置后开始统计。
STR_SETTING89	16	重置单次统计结果
STR_SETTING90	8	其他喊话
STR_SETTING91	4	上线
STR_SETTING92	4	过图
STR_SETTING93	4	进帮
STR_SETTING94	4	入队
STR_SETTING95	8	单次统计
STR_SETTING96	8	当日统计
STR_SETTING97	33	※当日统计结果，每日早上7点重置。
STR_SETTING98	14	对应喊话频道：
STR_SETTING99	12	其他喊话设置
STR_SETTING100	9	标记/集火
STR_SETTING101	12	团队列表保存
STR_SETTING102	98	※此功能比较适用于组队战场和组队名剑大会，团长可预先调队并保存，进入场景之后，可一键还原保存列表。
STR_SETTING103	8	保存列表
STR_SETTING104	8	还原列表
STR_SETTING105	10	设置快捷键
STR_SETTING106	14	相关快捷键设置
STR_SETTING107	51	快速标记、团队列表保存/还原等操作可设置对应快捷键。
STR_SETTING108	16	保留小队阵眼信息
STR_SETTING109	13	快速脱装/换装
STR_SETTING110	49	勾选后，在小头像处可以点击对应按钮快速脱装/换装。
STR_SETTING111	14	选择发布频道：
STR_SETTING112	8	密聊频道
STR_Album_FENXIANG2	8	分享一下
STR_MYACHIVE	8	我的战绩
STR_BAOSHI	4	佩囊
STR_AREAN_DOUBLET	24	本周双倍威名点剩余场次：
STR_ZJFX	8	战绩分享
STR_FXWB	8	分享微博
STR_BF_XS	4	协伤
STR_BF_ZJZG	8	最佳助攻
STR_BF_HS1	8	护送镖车
STR_BF_HS2	8	优秀表现
STR_BF_HS3	8	我的战绩
STR_BF_HS4	8	生涯最佳
STR_BF_HS5	8	分享一下
STR_SETTING114	12	目标设置选项
STR_SETTING115	16	显示底部人数统计
STR_KILLSOUND	8	击伤台词
STR_MRMS	8	默认模式
STR_EQUIP_PET	4	挂宠
STR_KILLSOUND2	8	击伤配音
STR_SPET4	26	预览挂宠时，默认显示此界面
STR_DK	4	抵扣
STR_PAIXU	4	排序
STR_SETTING116	14	任务栏闪烁通知
STR_SETTING117	56	当收到对应事件且客户端不在前台时，客户端任务栏会闪烁通知
STR_SETTING118	10	通知项设置
STR_SETTING119	20	重要BUFF效果显示提示
STR_SETTING120	12	设置显示部位
STR_SETTING121	12	设置显示分类
STR_SETTING122	12	选择字体样式
STR_SETTING123	8	显示位置
STR_SETTING124	26	目标重新进入视野时自动选择
STR_SETTING125	12	BUFF效果增强
STR_SETTING126	47	※请通过Shift+U调整增减益BUFF界面位置来避免遮挡
STR_SETTING127	4	反馈
STR_SETTING128	63	感谢侠士的使用，如遇到BUG，请通过客服热线028-85309911反馈给作者
STR_PCHANGC_UNDER2	6	竞技分
STR_SETTING129	12	统计类型设置
STR_TESTGUILD_TITLE	4	进度
STR_TESTGUILD_INFO	278	        为了回馈诸位参加重置版测试侠士的辛劳付出，测试服将在整个重制版测试期间长期开放积分礼品兑换活动，侠士完成历程任务、参与战场、做成就、探索秘境、寻找隐藏彩蛋等均有机会获得对应测试积分，在正式服主城节日大使处换购”永久专属特效称号”、”遗失的美好“、”海誓山盟“等珍贵豪礼。
STR_TESTGUILD_ROLE	12	角色总积分：
STR_TESTGUILD_ROLE2	20	三测积分券获得积分：
STR_ERCE_POINTS	16	封测积分获取指南
