ID	Name	BarText
1305	玉石	拾取
1306	丹盒	打开
1307	烧肉火盆	
1308	乞丐的布袋	
1309	炭火	
1310	毒草	
1313	魏明月夫妻的宝物箱	
1314	魏若海的宝物箱	
1315	肖笑僧的宝物箱	
1316	篝火	
1319	残破的碑文·南	
1320	残破的碑文·西	
1321	残破的碑文·北	
1322	飞天残片	
1323	穿云火堆	点燃火堆
1324	机关	打开
1325	平民遗体	
1326	平民遗体	
1327	平民遗体	
1328	壁刻·壹	打开
1329	壁刻·贰	打开
1330	壁刻·叁	打开
1331	红衣教徒的遗体	
1332	大石头	拾取
1333	兽胫骨	
1334	赤焰草	采集
1335	碑铭·剑侠山河图鉴其二	抄录碑铭
1337	母狮子皮	
1338	巨兽之骨架	拾取
1339	巨兽之头骨	拾取
1340	巨兽之腿骨	拾取
1341	牢笼	打开
1342	百草园草药	施肥
1343	告示牌	
1344	遭劫商人的遗体	
1345	遭劫商人的遗体	
1346	猞猁雕像	
1347	红衣教徒的遗体	
1348	望北村	
1349	凛风峡	
1350	阿里曼圣坛	
1351	半月谷	
1352	赤马山	
1353	伴江村	
1354	浩气盟	
1355	宓谷	
1356	陶塘岭	
1357	弃谷	
1358	天子峰	
1359	巴陵县	
1360	黄泉引路旗	
1363	白鹭肉	
1364	善仙香	
1365	石头标记	
1366	帐篷	
1367	烧烤架	
1368	天火雷	
1369	玄黄草	采集
1370	紫英花	采集
1371	点砂馒头	拾取
1372	雄娘子之箱	打开
1373	玉泽鹤羽	拾取
1374	凌乱衣衫	打开
1375	流云草	
1376	石棺	打开
1377	千日红	采集
1378	冶剑庐护卫遗体	
1379	陶九安的箱子	打开
1380	发黄的信笺	拾取
1381	流毒之鼎	打开
1382	扬州	拾取
1383	洛阳	拾取
1384	葫芦谷	拾取
1385	红衣圣殿	拾取
1386	劫匪遗体	
1387	天策府	
1388	上陵苑	
1389	羽猎营	
1390	激浪庄	拾取
1391	烈焰庄	拾取
1392	世界或副本BOSS遗体	
1393	鱼骨头	
1394	秘笈残卷	打开
1395	开阳之箱	打开
1396	七星草	采集
1397	天罡之箱	打开
1398	长空令	查看
1399	秽物	
1400	药罐子	
1401	雪灵芝	采集
1402	粮草车	
1403	伐好的木材	搬取木材
1404	浩气盟粮车	
1405	毯子	擦鞋
1406	幽冥草	采集
1407	楼梯	打开
1408	烈酒	开怀畅饮
1409	陈酿女儿红	取酒
1410	被害的遗体	翻找
1411	千年铁砂	淘沙
1412	黄连	采摘
1413	炉甘石	挖掘
1414	浮尸	翻查
1415	装有圣物的盒子	打开
1416	狼牙密信	调换
1417	茶壶	投放
1418	精致礼盒	打开
1419	巨锚	捆绑
1420	野菜	挖掘
1421	石林采集	采摘
1422	冥火枯骨	
1423	神秘木箱	
1424	红色的药盒	打开
1425	天藏·八	
1426	天藏·三	
1427	天藏·四	
1428	天藏·九	
1429	天藏·五	
1430	天藏·十	
1431	天藏·二	
1432	天藏·七	
1433	天藏·六	
1434	天藏·一	
1435	宝物盒	打开
1436	朱砂	挖掘
1437	山贼的食物	拾取
1438	锣	敲锣
1439	脏兮兮的泥娃娃	拾取
1440	火堆	
1441	火焰	
1442	蓝香一品莲	
1443	玄合的包裹	正在打开
1444	兵器箱	
1445	水矛堆	正在拾取
1446	神秘人留下的物品	
1447	兵器堆	
1448	艾草	采摘
1449	鳄鱼蛋	销毁
1450	擂旗	夺旗
1451	止血草	采集
1452	艾草	采割
1453	地图切换点	
1454	小土堆	
1455	雕文石板	
1456	绳锁类	
1457	冰柱	收集
1458	零散的骨头	
1459	红衣圣旗	
1460	鱼根草	
1461	冰柱	收集
1463	地图切换点	
1464	杜茎山	
1465	水贯众	
1466	烈酒	
1467	地图切换点	
1468	篝火	
1470	青	采青
1471	龙门峡谷	
1472	结冰的乱石	正在搜索
1473	女子衣物	拾取
1474	龙门客栈	
1475	南戈壁	
1476	孔雀海	
1477	血衣魔鬼城	
1478	孔雀海	
1479	玉门关	
1480	银沙石林	
1481	大泉河谷	
1482	楼兰古城	
1483	楼兰内城	
1484	血衣迷谷	
1485	泉河谷地	
1486	血衣祭坛	
1487	大河源	
1488	龙背峡	
1489	玉门关	
1490	戈壁尽头	
1491	玉门关口	
1492	银沙海	
1493	沙石林	
1494	龙首峡	
1495	龙尾峡	
1496	望沙海	
1497	血衣监狱	
1498	牢笼	打开
1500	静思堂宝箱	打开
1501	讲经殿宝箱	打开
1502	地牢宝箱	打开
1503	罗汉殿宝箱	打开
1504	前厅宝箱	打开
1505	回廊宝箱	采取
1506	木材	搬取木材
1507	马齿苋	采摘
1508	大水缸	砸碎
1509	鸣沙山	
1510	物品箱	采取
1511	遗体	
1512	蜘蛛卵	
1513	装满肉的大锅	下毒
1514	神机弩	
1515	神机箭爆炸特效	
1516	气场出现特效	
1517	刑具	将火钳烧红
1518	囚笼	
1519	冰魂	采集
1520	腿骨	
1521	大酒桶	
1522	铜矿石	挖取
1523	藏有信件的盒子	阅读信件
1524	藏有信件的盒子	阅读信件
1525	纯阳道袍	
1526	恶人谷大旗	揭旗
1527	药臼	制药
1528	黄杜鹃	采集
1529	曼陀罗	采集
1530	诡异的土堆	
1531	疏松的土层	正在搜索
1532	散落的宝箱	
1533	沉重的货物	拿取
1534	寒天荷	摘取
1535	朱砂石	
1536	被害的遗体	
1537	刚长出的清竹	
1538	篝火架	烧烤
1539	神秘小盒	
1540	素英花	打开
1541	酒坛	
1542	碧霞草	打开
1543	醉鱼草	打开
1544	紫衣草	打开
1545	七情菇	打开
1546	凝血草	打开
1547	长乐坊	
1548	落雪岭	
1549	落日岭	
1550	昆仑冰原	
1551	北茫山	
1552	西昆仑高地	
1553	东昆仑高地	
1554	玉虚峰	
1555	小苍林	
1556	灵风村	
1557	西落雪谷地	
1558	东落雪谷地	
1559	关村民的笼子	打开
1560	乌金石	劈开
1561	木板	
1562	恶人谷	
1563	龙门荒漠	
1564	枪	
1565	酒杯	
1566	酒杯	
1567	酒杯	
1568	长剑出现特效	
1569	宝物箱	打开
1570	丹药盒	打开
1571	动态障碍	测试动态障碍
1572	被捉的乌鸦	
1573	烧肉	
1574	老鼠洞	
1575	捕兽工具	
1577	玄尘唤火刀	拾取
1578	货车	挖掘
1579	货	挖掘
1580	木车	挖掘
1581	货	挖掘
1582	关动物的笼子	打开
1583	龙头	把手伸入龙口
1584	墓碑	挖掘
1585	小纸船	发现
1586	落雁城	
1587	兰亭书院	
1588	博望山	
1589	冶剑庐	
1590	血刀堂	
1591	元风禁狱	
1592	百草药庐	
1593	雁南舵	
1594	栖霞幻境	
1595	蟾仙村	
1596	清风港	
1597	闻道草堂	
1598	竹林驿馆	
1599	紫玉轩	
1600	云裳小筑	
1601	玉带泽	
1602	南锋营	
1603	七星阵	
1604	龙隐山	
1605	南天禅院	
1606	锁龙崖	
1607	落龙坡	
1608	漓水河岸	
1609	鬼门滩	
1610	巫木寨	
1611	七星岩	
1612	尸菜园	拾取
1613	白骨陵园	拾取
1614	平安客栈	拾取
1615	毒皇院	拾取
1616	顽童书院	拾取
1617	尚兽院	拾取
1618	小少林	拾取
1619	炎狱山	拾取
1620	酒池峡	拾取
1621	丐王坡	拾取
1622	烈风集	拾取
1623	博望山	
1624	古老的箱子	打开
1625	孔明灯	发现
1626	闪闪发光的冰	挖掘
1627	招魂岗	拾取
1628	巴陵镇	拾取
1629	左丘院	拾取
1630	白首山	拾取
1631	洛道	拾取
1632	瞿塘峡	拾取
1633	潇湘岛	拾取
1634	桃丘	拾取
1635	八角寨	拾取
1636	通天泽	拾取
1637	鹏香村	拾取
1638	聚食荒野	拾取
1640	地牢箱子	打开
1641	门	操作
1642	碑铭·昆仑派风物志	抄录碑铭
1643	碑铭·昆仑派历代掌门弟子	抄录碑铭
1644	碑铭·鹿王本生·下	抄录碑铭
1645	碑铭·初唐四杰	抄录碑铭
1646	碑铭·天下三智惟逊一秋	抄录碑铭
1647	碑铭·鹿王本生·中	抄录碑铭
1648	残缺的书信	发现
1650	测试用	采集
1651	粮草垛	点燃
1652	门	操作
1653	门	操作
1654	门	操作
1655	门	操作
1656	门	操作
1657	碑铭·子非鱼	抄录碑铭
1658	碑铭·第五章·夜别妻儿	抄录碑铭
1659	碑铭·鬼谷子本经阴符七术之五	抄录碑铭
1660	碑铭·棍章第六	抄录碑铭
1661	碑铭·枪章第二	抄录碑铭
1662	碑铭·十四难上篇	抄录碑铭
1663	柴火堆	正在拾取
1664	七宝棋盒	
1665	火	
1667	刘大海的包裹	正在打开包裹
1668	大箱财宝	打开
1669	门	操作
1670	行踪不定的箱子	
1671	行踪不定的箱子	
1672	烟火_01	
1673	烟火_02	
1674	烟花_03	
1675	野猪林矿场	拾取
1676	野猪林	拾取
1677	止血草	采集
1678	风灵珠	打开
1679	火灵珠	打开
1680	鬼神珠	打开
1681	暗神珠	打开
1682	竹筒子	
1683	孤山集	拾取
1684	巴陵县	拾取
1685	浩气盟营地	拾取
1686	万岭寨	拾取
1687	清风寨	拾取
1688	磁铁矿	挖掘
1689	行踪不定的箱子	打开
1690	神座	放置
1691	神座	放置
1692	神座	放置
1693	神座	放置
1694	五芒星阵	
1695	灵	
1696	火	
1697	水	
1698	风	
1699	地	
1700	团圆宴	
1701	地刺	
1702	地刺B	
1703	喷火	
1704	机关	
1705	机关B	
1706	石碑	
1707	纯阳弟子遗体	
1708	天策弟子遗体	
1709	土匪遗体	
1710	万花弟子遗体	
1711	旅客遗体	
1712	浩气盟弟子遗体	
1713	少林弟子遗体	
1714	叛军遗体	
1715	弓兵令旗盒	
1716	工兵令旗盒	
1717	枪兵令旗盒	
1718	锤兵令旗盒	
1719	盾兵令旗盒	
1720	火特效	
1721	团圆宴	
1722	欢庆宴	
1723	死亡的少林弟子	
1726	门	
1727	青瓷莲花杯	
1728	书桌	
1729	铁观音	
1730	铁观音	取茶
1735	热腾腾的大锅	
1736	案台	
1737	炉灶	捞取饺子
1738	煤堆	拾取
1741	包袱	
1742	珍珑宝箱	打开
1743	饭桌	
1744	饺子汤	
1745	门	
1746	门	
1747	金泥堆	采集
1748	玄铁石	采集
1749	清明草	采集
1750	藏信的石子	
1751	铁矿箱	拾取
1752	剑鞘堆	拾取
1753	柴草	
1754	灯笼	
1755	地牢宝箱	打开
1756	地牢箱子	打开
1757	古老的箱子	打开
1758	讲经殿宝箱	打开
1759	静思堂宝箱	打开
1760	罗汉殿宝箱	打开
1761	前厅宝箱	打开
1762	年兽陶罐	
1763	大红灯笼	
1764	烟花座	
1765	孔明灯	
1766	书桌	
1767	皇榜	
1768	书桌	
1769	坚固铁笼	
1770	剑盒	拾取
1771	酒葫芦	拾取
1772	龟蛋	
1773	文会宴	
1774	迎宾宴	
1775	龙泉	
1781	太阿	
1782	火堆	
1784	大漠金刀	拾取
1785	弓箭架	拾取
1786	陷阱	拾取
1787	安神草	
1788	风炉	
1789	全羊	
1790	全牛	
1791	全猪	
1792	铁砂箱	
1793	铜砂箱	
1794	水桶	
1795	精铁剑身	拾取
1796	火红的剑身	
1797	断裂的剑身	
1798	精银剑身	
1799	精金剑身	拾取
1800	精铁剑柄	拾取
1801	蛇穴	
1802	祭品货箱	拾取
1803	御神之纪	
1804	正阳之纪	
1805	碎星之纪	
1806	残雪之纪	
1807	流风之纪	
1808	野菊花	采集
1809	药罐子	
1810	剑坛	
1811	精金剑柄	拾取
1812	燃烧的火堆	
1813	大水桶	
1814	剑台	
1815	开山刀	拔刀
1816	精银剑柄	拾取
1817	铁砂	
1818	冰铁	采集
1819	逐风剑盒	打开
1820	干草	
1821	鲜草	
1822	蓝方镖银	
1823	红方镖银	
1824	蓝方·风雷镖车	
1825	红方·流火镖车	
1826	神策帐篷	
1827	九州祈福鼎	
1828	冰柱	
1829	水乐洞	
1830	石屋洞	
1831	烟霞洞	
1832	龙井茶园	
1833	虎跑山庄	
1834	藏剑山庄	
1835	烟霞谷地	
1836	满陇西村	
1837	满陇东村	
1838	九溪十八涧	
1839	名剑大会	
1840	剑冢	
1841	帐篷	
1842	骨堆	
1843	烤肉架	
1844	死鹿	
1845	冰石	
1846	凌乱的财物	
1847	满陇东村	
1848	藏剑山庄	
1849	虎跑山庄	
1850	剑冢	
1851	九溪十八涧	
1852	龙井茶园	
1853	满陇西村	
1854	名剑大会	
1855	石屋洞	
1856	水乐洞	
1857	烟霞洞	
1858	烟霞谷地	
1859	空空儿的包裹	拾取
1861	叶芳致遗落的宝箱	打开
1863	矿石	
1864	灵隐寺	
1865	raid遗体	
1866	剑冢石碑	查看石碑刻字
1867	弹药罐遗体	
1868	冰石	拾取
1869	马棚	
1874	酒坛	
1875	剑冢石碑	查看石碑刻字
1876	大蒸锅	
1877	蓝旗子	
1878	红旗子	
1879	木制机关	
1880	柱子1	
1881	柱子2	
1882	柱子3	
1883	柱子4	
1884	达摩僧的衣物	正在打开
1885	修行僧的念珠	正在拾取
1886	修行僧的木鱼	正在拾取
1894	大门	
1895	机关门	
1896	柱底座	
1897	包裹	正在打开
1899	宝箱	
1905	垂蔓	
1906	剑冢石刻	阅读
1908	最具影响力玩家雕像	
1909	梵音轮回咒	
1910	杂货	
1911	书院	
1912	交易	
1913	战场	
1914	储物	
1915	医术	
1916	声望	
1917	帮会	
1918	日常	
1919	帮会	
1920	神农	
1921	裁缝	
1922	采金	
1923	铁匠	
1924	烹饪	
1925	庖丁	
1926	门	开打
1927	门	打开
1929	机雷表现	
1930	机甲烟雾	
1931	机雷表现	
1932	机甲烟雾	
1933	绝对领域	
1934	新建	
1935	帮会初级库房	
1936	油桶	
1937	烽火	
1938	凌乱书册	拾取
1939	仙女花	采集
1940	石头	拾取
1941	粮食堆	
1942	信封	打开
1943	兰芳的遗体	
1944	牡丹丝带	拾取
1945	火药堆	拾取
1946	火堆	
1947	武器架	收集
1948	粮垛	拾取
1949	法器	
1950	掠来的宝物	
1951	遗落的宝箱	拾取
1952	白玉石沙	拾取
1953	土曜之心	
1954	金曜之心	
1955	木曜之心	
1956	火曜之心	
1957	花束	
1958	白玉衣冠冢	
1959	防具	收取
1960	贫瘠的土地	
1961	破旧的风筝	拾取
1962	红衣教货物	
1963	红衣教祭祀品	正在打开
1964	崇女像	
1965	红衣教饰像	
1966	红衣教祭祀者	
1967	被献祭者	
1968	被献祭者	
1969	被献祭者	
1970	祭祀品	
1971	祭祀品	
1972	祭祀品	
1973	祭祀品	
1974	献祭的人头	
1975	被吃剩的骨头	
1976	骸骨	
1977	尸体的衣物	
1978	烤猪	
1979	实验桌	
1980	药瓶	
1981	祭品	
1982	血酒	
1983	祭食台	
1984	铁笼	
1985	石柱	
1986	新建	
1987	蒲黄	
1988	大米袋	拾取
1989	红三七	采集
1990	半枝莲	采集
1991	机甲碎片	收集
1992	灵仙草	采集
1993	粮草	
1994	砂糖	拾取
1995	米酒	拾取
1996	菖蒲	采集
1997	川穹	采集
1998	木质磨盘碎片	拾取
1999	奇异草	采集
2000	笼子	打开牢笼
2001	有露珠的草	采集
2002	炼尸罐子	打开
2003	机关	转动
2004	逆天仪	查看
2005	萝芙木	采集
2006	阴行草	采集
2007	养蛊的罐子	操作
2008	尸体	
2009	蛮族旗帜	
2010	石灰粉	拾取
2011	面袋	拾取
2012	葫芦	拾取
2013	鹤顶红	拾取
2014	碧玉茯苓	拾取
2015	面团	拾取
2016	龟板	拾取
2017	贝壳	拾取
2018	地榆丹	拾取
2019	肥猪肉	拾取
2020	茶叶	拾取
2023	新建	
2024	竹笋	采集
2025	梅陇佳酿	取酒
2026	花名册	
2028	天一毒罐	取水
2029	清心泉	采集
2030	意冷草	采摘
2031	板蓝根	采集
2032	艾蒿	采割
2033	羊茅草	采集
2034	艾纳香	采集
2035	仙桃草	采集
2036	枯弱茶树枝	浇水
2037	鱼篓	拾取
2038	机甲碎片	收集
2039	九霞琉璃镯	挖掘
2040	粮草	烧毁粮草
2041	货船	
2042	苦叶草	
2043	明教圣火盆	
2044	苦叶草	
2045	南诏兵的军械	
2046	叛军粮草	
2047	蛮族烈酒	
2048	蛮族烤肉	
2049	奇怪的污秽	
2050	新建数据9	
2051	草垛	
2052	蛇绒草	
2053	犀牛粪便	
2054	被抢的药材	
2055	崖壁的野花	
2056	摄魂草	
2057	机关石柱	
2058	朱砂	采集
2059	明教教义·壹	
2060	明教教义·贰	
2061	明教教义·叁	
2062	告示	
2063	告示牌	
2064	药簸箕	
2065	垫子	
2066	牲口槽子	
2067	恶人谷的财宝	解锁
2068	恶人谷的财宝	解锁
2069	恶人谷的财宝	解锁
2070	剑神近侍	
2071	疗伤草药	
2072	手推车	
2073	水井	
2074	明教教义·肆	
2075	草垛	
2076	灶台	
2077	晾衣架	
2078	小晾衣架	
2079	食物架	
2080	农具架	
2081	硫磺桶	摧毁
2082	炼制蛊的炉子	
2083	木柴	
2084	军事地图	
2085	短脚案	
2086	散木桩和劈好的柴禾	
2087	拷问刑具	
2088	军床	
2089	古灯	
2090	木柴堆	
2091	牢笼	
2092	天一教兵器	拾取
2093	天一营地兵器	拾取
2094	菜篮子	
2095	中原武林人士的尸体	调查
2096	蜘蛛茧	
2097	蜘蛛蛋	
2098	财宝箱	打开
2099	捕兽陷阱	
2100	神秘的货物	
2101	装有蛋的鸟巢	
2102	炼尸罐	捣毁
2103	炼蛊铜鼎	
2104	水牢机关	打开机关
2108	药罐	
2109	聚贤战旗	
2110	诡异的土堆	挖掘中
2112	蛇脊草	采集中
2113	销魂毒袋	拾取
2114	兽夹机关	拆除中
2115	幽风毒罐	拆除
2116	幽风蛊引	点燃
2118	灵草车	
2119	含悲草	摘取
2120	囚笼贴牌	揭去贴牌
2121	捆好的麦穗	
2122	防御尖木墙	
2123	防御尖墙	
2124	箱子	
2125	御厨盛宴	
2126	高粱酒	
2127	野山藤	
2131	木料	
2132	火堆	
2133	七秀古琴	
2134	纯阳丹炉	
2135	藏剑茶具	
2136	天策酒	
2137	少林木鱼	
2138	万花棋盘	
2143	果篮	
2144	冬至宴席	冬至盛宴
2145	餐具	
2146	餐具	
2147	餐具	
2148	桃子	
2149	一袋糖果	
2150	盒子	
2151	小火炉	
2152	小水壶	
2153	哈那族旗帜	
2154	小铜炉	
2156	火堆	
2157	反应毒罐	
2158	武器架	
2159	藤蔓	
2160	烤肉架	
2161	狼烟	
2163	冬至宴席	冬至盛宴
2164	冬至宴席	冬至盛宴
2165	冬至宴席	冬至盛宴
2166	冬至宴席	冬至盛宴
2167	冬至宴席	冬至盛宴
2168	修建中的建筑	
2169	帮会高级库房	
2170	帮会初级药房	
2171	帮会高级药房	
2172	仓库柜	
2173	帮主座椅	
2174	神秘宝箱	
2175	帮会匾额-聚义堂	
2176	帮会匾额-忠义堂	
2177	帮会匾额-会武阁	
2178	副帮主座椅	
2179	帮会匾额-群英阁	
2180	帮会匾额-忠烈堂	
2181	帮会匾额-聚贤阁	
2182	帮会匾额-傲义堂	
2183	帮会匾额-凌云堂	
2184	帮会匾额-山海阁 	
2185	帮会匾额-海天阁	
2186	烧烤架	
2187	帮会旗帜-扬威江湖	
2188	帮会门前屏风	
2189	帮会屏风	
2190	帮会旗帜-一统江湖	
2191	帮会旗帜-千秋万代	
2192	帮会旗帜-雄霸江湖	
2193	帮会旗帜-义薄云天	
2194	帮会旗帜-泰山北斗	
2195	孔子画像	开启暗门
2196	帮会旗帜-独步江湖	
2197	帮会旗帜-天下无敌	
2198	帮会旗帜-惟我独尊	
2199	帮会旗帜-武林至尊	
2200	大厅挂钩	
2201	帮会公告栏	
2202	帮会供台	
2203	筷子	
2204	酒碗	
2205	锣架	
2206	鼓架	
2207	大灯笼	
2208	小灯笼	
2209	美酒佳酿	喝酒
2210	鸡肉菜盘	进食
2211	肘子菜盘	进食
2212	蒸鱼菜盘	进食
2213	南瓜盅菜盘	进食
2214	虎头	
2215	密室桌子	
2216	孔子画像卷轴	
2218	桌子	
2219	油	拾取
2220	泡椒耳	拾取
2221	番茄鲜汤	拾取
2222	鱼片	拾取
2223	配料	下料
2224	大水桶	拾取
2225	捕鱼瓮	拾取
2226	观音草	拾取
2227	建造中的机甲	
2228	菜田杂草	拔草
2229	绊马索	
2230	三角钉	
2231	烟花	
2232	山河社稷图	
2233	鲜笋	采集
2234	萝卜	采集
2235	蝴蝶	
2236	幼芽	
2237	翠云草幼苗	
2238	翠云草	
2239	乌蕨幼苗	
2240	乌蕨	
2241	马蹄金幼苗	
2242	马蹄金	
2243	萱草幼苗	
2244	萱草	
2245	仙客来幼苗	
2246	仙客来	
2247	雁来红幼苗	
2248	雁来红	
2249	紫绒蒿幼苗	
2250	紫绒蒿	
2251	香雪兰幼苗	
2252	香雪兰	
2253	黍米幼苗	
2254	黍米	
2255	风信子幼苗	
2256	风信子	
2257	月季幼苗	
2258	月季	
2259	蔷薇幼苗	
2260	蔷薇	
2261	牡丹幼苗	
2262	牡丹	
2263	藤蔓	
2264	藤蔓	
2265	藤蔓	
2266	吐蕃僧尸体	
2267	如意花	采集中
2268	落叶	清理
2269	藤蔓根部	
2270	毒虫罐	
2271	炒菜	
2272	小炒	
2273	牢笼	
2274	天一图腾灵灯	
2275	天一尸毒炼制锅	
2276	烽火台	点火
2277	烽火戏诸侯之火	
2278	花轿	
2279	曼陀罗花	
2280	帮会初始建筑	
2281	临时帐篷	
2282	大青石	采集
2283	关押吉卓的牢笼	
2284	红木大椅	
2285	檀木大椅	
2286	八仙桌	
2287	紫叶碧莲	采集
2288		
2289	祭坛货车	
2290	火	
2291	五毒教门派	
2301	灵蛛蛋	
2302	空木桶	打捞
2303	毒藤	
2304	高级花轿	
2306	财宝	
2307	财宝	
2308	酒坛子	
2309	大酒缸	
2310	太阳伞	
2311	练功木桩	
2313	蛇皮	
2315	坐垫	
2316	茶几	
2317	小菜	
2318	鲜味菜盘	进食
2319	鲜脆果盘	进食
2320	发霉的饭菜	
2321	腐烂的生菜	
2322	发芽的土豆	
2323	冰块	
2324	石灰粉	
2325	火牛的火	
2326	倒塌的桌椅	
2327	藏泪的水藻	采集
2328	竹架	
2329	果盘	
2330	美食	
2331	蛮族箭袋	
2332	蛮族面具	
2333	佛像	
2334	蛮族武器	
2335	红灯笼	
2336	绿灯笼	
2337	红伞	
2338	药罐	取样
2339	战旗	
