ShopTemplateID	ShopName	ConfigFile	CanRepair	ScriptName	RequireForceID	PlayerRemoteDataID	CustomShop	comment	SystemShop
1387	百战异闻录·修罗之印	Festival\BZYWL_SkillBook.tab	1					其他	
1388	百战异闻录·道具	Festival\BZYWL_Item.tab	1			1121		其他	
1389	声望-屠狼会·挂件	Popularity\90th_LuoYang_ZhanLuan_GuaJian.tab	1		111			其他	
1390	声望-凌烟阁·挂件	Popularity\90th_TianCe_ZhanLuan_GuaJian.tab	1		109			其他	
1391	名望·装备	Special\120th_MingWang_Armor.tab	1	scripts/Map/场景事件/shop/名望_装备_横刀断浪.lua				装备	
1392	浩气盟·矿车入门装备	Popularity/120th_KuangCheHq_Armor2.tab	1		260			装备	
1393	恶人谷·矿车入门装备	Popularity/120th_KuangCheEr_Armor2.tab	1		261			装备	
1394	名望·物资	Special\120th_MingWang_Goods.tab	1	scripts/Map/场景事件/shop/名望_装备_横刀断浪.lua				其他	
1395	平卢军·装备	Popularity/120th_XJD_Armor.tab	1		262			装备	
1396	刀宗·装备	Popularity/120th_DaoZong_Armor.tab	1		218			装备	
1397	刀宗·物资	Popularity/120th_DaoZong_Goods.tab	1		218			家具	
1398	兑换牌·刀宗	Currency/PZ_DZ.tab	1					装备	
1399	侠行·刀宗	Justice/Justice_DZ.tab	1					装备	
1400	刀宗·书商	Force/DaoZong_Book.tab	1					其他	
1401	珠联璧合	Special\120th_Weapon_PL.tab	1					装备	1
1402	绝世防具	Special\120th_Armor_PL.tab	1					装备	1
1403	浩气盟·矿车进阶装备	Popularity/120th_KuangCheHq_Armor1.tab	1		260			装备	
1404	恶人谷·矿车进阶装备	Popularity/120th_KuangCheEr_Armor1.tab	1		261			装备	
1405	清平尊·装备	Popularity/120th_5JiangTianYeYan_Armor.tab	1		263			装备	
1406	梨园·装备	Popularity/120th_5WoShiYuan_Armor.tab	1		264			装备	
1407	百溪相帮会·装备	Popularity/120th_5ZhenHaiGeDiJing_Armor.tab	1		265			装备	
1408	家园·道具兑换	Scene/Home_ItemExchange.tab						家园其他	
1409	据点贸易·本地货物	Special/120th_Trade_ER.tab		scripts/Map/逐鹿中原/shop/据点贸易商店.lua	49		1	其他	
1410	据点贸易·本地货物	Special/120th_Trade_HQ.tab		scripts/Map/逐鹿中原/shop/据点贸易商店.lua	50		1	其他	
1411	恶人谷·橙色戒指	Prestige\Prestige_ChengJie.tab	1	scripts/Map/逐鹿中原/shop/阵营商店中立不能购买.lua				其他	1
1412	浩气盟·橙色戒指	Prestige\Prestige_ChengJie.tab	1	scripts/Map/逐鹿中原/shop/阵营商店中立不能购买.lua				其他	1
1413	剑胆琴心·神兵利器	Special\95th_XiaoChengWu.tab	1	scripts/Map/逐鹿中原/shop/通用维修商店.lua				装备	
1414	平卢军·物资	Popularity/120th_XJD_Goods.tab	1		262			家具	
1415	列星虚境·物资	Festival\LeYouJi_Limit.tab				1126		其他	1
1416	薪火互助·物资	Festival\XinHuoHuZhu_Limit.tab				1128		其他	
1417	沙海危途·珍品	Festival\BiaoRen_Goods.tab						其他	
1418	糖葫芦商店	Special/120th_TangHuLu_Limit.tab				1134		其他	
1419	糖葫芦商店	Festival\DengHui_TangHuLu.tab						其他	
1420	小吃商店	Festival\DengHui_Food_Limit.tab				1138		其他	
1421	水上坐骑商店	Festival\DengHui_ShuiShangZuoQi.tab				1138		其他	
1422	家具商店	Festival\DengHui_Furniture.tab				1138		其他	
1423	变身道具商店	Festival\DengHui_ChangeItem.tab				1138		其他	
1424	尘世曼舞·珍品	Festival\LeYouJi_ManWu.tab				1126		其他	
1425	寻绎天机·限量	Festival\HuaJiangHu_Limit.tab				1139		其他	
1426	名剑·强化物品	Arena/Arena_Goods.tab	1					其他	1
1427	列星虚境·珍品	Festival\LeYouJi_LieXingDao.tab				1126		其他	1
1428	列星虚境·秘境装备	Festival\LeYouJi_PVE_Armor.tab						装备	1
1429	列星虚境·对抗装备	Festival\LeYouJi_PVP_Armor.tab						装备	1
1430	风幡武擂·兑换	Festival\Yure_20230327.tab		scripts/Map/ACT_场景预热/shop/202303_包含名望物品的商店.lua		1122		其他	
1431	套装·兑换牌	Currency\PZ_TongYong.tab	1					装备	1
1432	凌然堂·装备	Popularity/120th_WYHL_Armor.tab	1		267			装备	
1433	鹿桥驿·装备	Popularity/120th_5LuQiaoYi_Armor.tab	1		266			装备	
1434	名望·物资·周期刷新	Special\120th_MingWang_Reset.tab		scripts/Map/场景事件/shop/名望_装备_横刀断浪.lua		1125		其他	
1435	名望·限量·群侠万变	Special\120th_MingWang_Limit1.tab		scripts/Map/场景事件/shop/名望_装备_横刀断浪.lua		1125		其他	
1436	名望·限量·群侠万变	Special\120th_MingWang_Limit2.tab		scripts/Map/场景事件/shop/名望_装备_群侠万变.lua		1125		其他	
1437	凌然堂·物资	Popularity/120th_WYHL_Goods.tab	1		267			家具	
1438	浩气盟·物资	Popularity/120th_HeZhengXianFeng_Good.tab			260			家具	
1439	恶人谷·物资	Popularity/120th_ZiJieXianFeng_Good.tab			261			家具	
1440	虹猫蓝兔·物资	Festival/LiuYi_HongMaoLanTu.tab				1080		其他	
1441	沙海行约·商店	Festival/ShaMo_Limit.tab				1144		其他	1
1442	周年家具商店	Festival/20230828_Furniture.tab						其他	
1443	君山祭灵·兑换	Festival\Yure_20230925.tab		scripts/Map/ACT_场景预热/shop/202303_包含名望物品的商店.lua		1122		其他	1
1444	九老洞·装备	Popularity/120th_JLD_Armor.tab	1		270			装备	
1445	万灵山庄·装备	Popularity/120th_WanLing_Armor.tab	1		219			装备	
1446	万灵山庄·物资	Popularity/120th_WanLing_Goods.tab	1		219			家具	
1447	兑换牌·万灵山庄	Currency/PZ_WLSZ.tab	1					装备	
1448	侠行·万灵山庄	Justice/Justice_WLSZ.tab	1					装备	
1449	万灵山庄·书商	Force/WanLing_Book.tab	1					其他	
1450	阵营拍卖·浩气	Special\120th_PaiMai_ER.tab						装备	
1451	阵营拍卖·恶人	Special\120th_PaiMai_HQ.tab						装备	
1452	世界首领拍卖	Special\120th_PaiMai_ZL.tab						装备	
1453	名望·装备	Special\120th_YunCongShe_Armor.tab	1	scripts/Map/场景事件/shop/名望_装备_银霜口.lua				装备	
1454	名望·物资	Special\120th_YunCongShe_Goods.tab		scripts/Map/场景事件/shop/名望_装备_银霜口.lua				其他	
1455	名望·物资·周期刷新	Special\120th_YunCongShe_WReset.tab		scripts/Map/场景事件/shop/名望_装备_银霜口.lua		1125		其他	
1456	名望·限量·万灵当歌	Special\120th_YunCongShe_Limit.tab		scripts/Map/场景事件/shop/名望_赛季限量_万灵当歌.lua		1125		其他	
1457	名望·物资·每日刷新	Special\120th_YunCongShe_DReset.tab		scripts/Map/场景事件/shop/名望_装备_银霜口.lua				其他	
1458	重阳-货币兑换	Festival/Chongyang_Material.tab				1067		其他	1
1459	小黑奇遇记·强化	Festival/LuoXiaoHei_Fumo.tab						其他	1
1460	小黑奇遇记·物资	Festival/LuoXiaoHei_Goods.tab				1148		其他	1
