Name(此项不读)	ID	IsLoop	Range	AnimationID	ScriptFuncName
对饮茶桌喝茶	17711	0	0	17711	
眼镜	17714	0	0	17714	
猫爪包亮包	17730	0	0	17730	
猫爪包收包	17731	0	0	17731	
猫爪包持包表现	17732	0	0	17732	
猫爪包撸串开始	17733	0	0	17733	
猫爪包撸串结束	17737	0	0	17737	
猫爪包撸串表现	17738	0	0	17738	
猫爪包亮包2	17746	0	0	17746	
猫爪包收包2	17747	0	0	17747	
猫爪包持包表现2	17748	0	0	17748	
猫爪包撸串开始2	17749	0	0	17749	
猫爪包撸串结束2	17753	0	0	17753	
猫爪包撸串表现2	17754	0	0	17754	
战鼓表现1	17760	0	0	17760	
战鼓表现2	17761	0	0	17761	
蘑菇开始	17770	0	0	17770	
蘑菇结束	17771	0	0	17771	
蘑菇表现1	17773	0	0	17773	
蘑菇表现2	17774	0	0	17774	
七夕帽子	17782	0	0	17782	
七夕帽子_收起	17784	0	0	17784	
孔雀合扇	17790	0	0	17790	
孔雀开扇	17791	0	0	17791	
孔雀扇子01	17792	0	0	17792	
奇遇挂件弹琴	17794	0	0	17794	
蓬山归岚_被动	18999	0	0	18999	
踢毽开始	19530	0	0	19530	
踢毽表现01	19534	0	0	19534	
踢毽表现02	19535	0	0	19535	
踢毽表现03	19536	0	0	19536	
踢毽结束	19537	0	0	19537	
喜羊羊搅屎棍_被扔屎	19548	0	0	19548	
灰太狼平底锅_被甩锅	19549	0	0	19549	
晕倒	19570	0	0	19570	
晕倒爬起	19572	0	0	19572	
搬起碎石筐	19573	0	0	19573	
放下碎石筐	19576	0	0	19576	
萨满舞	19577	0	0	19577	
发抖	19578	0	0	19578	
冬奥外装动作1	19985	0	0	19985	
冬奥外装动作2	19986	0	0	19986	
冬奥外装动作3	19987	0	0	19987	
冬奥外装动作4	19988	0	0	19988	
冬奥外装动作5	19989	0	0	19989	
外装142_桃枝	19993	0	0	19993	
外装143_空手	19994	0	0	19994	
外装156_剑舞	19995	0	0	19995	
外装154_宫灯舞	19996	0	0	19996	
外装155_空手舞	19997	0	0	19997	
武器动画tani测试	19999	0	0	19999	
外装154_宫灯_进入	20005	0	0	20005	
主角站立引导b	20102	0	0	20102	
循环表情动作1	20150	0	0	20150	
循环坐凳子	20164	0	0	20164	
主角循环拾取	20200	0	0	20200	
主角打坐	20207	0	0	20207	
主角打坐站起	20208	0	0	20208	
骑马嘶叫动作	20470	0	0	20470	
外装169开伞1	20487	0	0	20487	
外装169合伞1	20488	0	0	20488	
外装169伞舞1	20489	0	0	20489	
外装169开伞2	20497	0	0	20497	
外装169合伞2	20498	0	0	20498	
外装169伞舞2	20499	0	0	20499	
主角采药	20901	0	0	20901	
主角铸造动作	20903	0	0	20903	
主角缝纫动作	20904	0	0	20904	
主角蹲下搜索	20909	0	0	20909	
主角挖矿	20913	0	0	20913	
主角猜拳准备动作-循环	20922	0	0	20922	
主角敲棍子动作-循环	20926	0	0	20926	
柯亭笛消失	20959	0	0	20959	
柯亭笛开始	20960	0	0	20960	
表情动作_画画	20961	0	0	20961	
没有声音的主角演奏动作	20967	0	0	20967	
咸鱼呕吐	20970	0	0	20970	
表情动作_画画02	20982	0	0	20982	
表情动作_空手演武	21002	0	0	21002	
稻香谣_Start	21242	0	0	21242	
稻香谣_End	21243	0	0	21243	
放出气球	21300	0	0	21300	
收回气球	21301	0	0	21301	
梅雪调亮包	21302	0	0	21302	
梅雪调收包	21303	0	0	21303	
梅雪调表现（占坑）	21304	0	0	21304	
表情动作_喷火	21308	0	0	21308	
都塔尔pst01ab	21312	0	0	21312	
都塔尔pst01c	21314	0	0	21314	
都塔尔pst02ab	21315	0	0	21315	
都塔尔pst02c	21317	0	0	21317	
外装159_蜻蜓	21318	0	0	21318	
外装172_陀螺ab	21319	0	0	21319	
外装172_陀螺cd	21321	0	0	21321	
外装172_陀螺eg	21323	0	0	21323	
外装172_陀螺fd	21324	0	0	21324	
外装172_陀螺h	21326	0	0	21326	
外装178_熊熊01a	21327	0	0	21327	
外装178_熊熊01c	21329	0	0	21329	
外装178_熊熊02	21330	0	0	21330	
外装219_兔兔01a	21331	0	0	21331	
外装219_兔兔01c	21333	0	0	21333	
外装219_兔兔02	21334	0	0	21334	
1014眼镜	22000	0	0	22000	
马扎start	22002	0	0	22002	
马扎待机	22003	0	0	22003	
马札吃瓜	22004	0	0	22004	
马札嗑瓜子	22005	0	0	22005	
团扇退出	22101	0	0	22101	
团扇pst01	22102	0	0	22102	
团扇pst02	22103	0	0	22103	
团扇进入	22105	0	0	22105	
团扇退出	22110	0	0	22110	
团扇pst01	22111	0	0	22111	
团扇pst02	22112	0	0	22112	
团扇进入	22114	0	0	22114	
双12眼镜	22118	0	0	22118	
外装164蝴蝶ab	22123	0	0	22123	
外装164蝴蝶cd	22125	0	0	22125	
外装164蝴蝶ef	22127	0	0	22127	
外装164蝴蝶g	22129	0	0	22129	
外装199帽子	22130	0	0	22130	
外装200	22132	0	0	22132	
芦笛pst01ab	22139	0	0	22139	
芦笛pst01c	22141	0	0	22141	
芦笛pst02ab	22142	0	0	22142	
芦笛pst02c	22144	0	0	22144	
外装198_星宿	22145	0	0	22145	
眼镜06	22146	0	0	22146	
外装204花朝ab	22148	0	0	22148	
外装204花朝cd	22150	0	0	22150	
外装204花朝ef	22152	0	0	22152	
外装204花朝g	22154	0	0	22154	
bp动作摇摆	22155	0	0	22155	
古琴进入	22157	0	0	22157	
古琴退出	22158	0	0	22158	
外装古琴	22160	0	0	22160	
天选桃花展示动作	22161	0	0	22161	
背挂_依牟鲀	22163	0	0	22163	
背挂_君子意	22164	0	0	22164	
平底锅退出	22166	0	0	22166	
平底锅进入	22170	0	0	22170	
雪糕棒退出	22175	0	0	22175	
雪糕棒进入	22179	0	0	22179	
面具_羊村村长	22183	0	0	22183	
箜篌	22184	0	0	22184	
外装211冲浪ab	22185	0	0	22185	
外装211冲浪cd	22187	0	0	22187	
外装211冲浪ef	22189	0	0	22189	
外装211冲浪g	22191	0	0	22191	
水瓶退出	22193	0	0	22193	
水瓶pst01	22194	0	0	22194	
水瓶pst02	22195	0	0	22195	
水瓶进入	22197	0	0	22197	
灯笼3开始	22208	0	0	22208	
灯笼3pst01	22209	0	0	22209	
灯笼3pst02	22211	0	0	22211	
主角铸造_单次	22210	0	0	22210	
外装212唐刀ab	22212	0	0	22212	
外装212唐刀cd	22214	0	0	22214	
外装212唐刀ef	22216	0	0	22216	
外装212唐刀g	22218	0	0	22218	
烟霞结芳退出	22220	0	0	22220	
烟霞结芳pst01	22221	0	0	22221	
烟霞结芳进入	22224	0	0	22224	
绸扇start	22232	0	0	22232	
绸扇pst	22234	0	0	22234	
绸扇end	22235	0	0	22235	
外装222_荷花	22236	0	0	22236	
外装224_玫瑰	22237	0	0	22237	
外装212弓武ab	22241	0	0	22241	
外装212弓武cd	22243	0	0	22243	
外装212弓武ef	22245	0	0	22245	
外装212弓武g	22247	0	0	22247	
横笛退出	22249	0	0	22249	
横笛pst02	22250	0	0	22250	
横笛pst03	22251	0	0	22251	
横笛进入	22253	0	0	22253	
雪人start	22257	0	0	22257	
雪人pst	22259	0	0	22259	
雪人end	22260	0	0	22260	
雪球start	22261	0	0	22261	
雪球pst	22263	0	0	22263	
雪球end	22264	0	0	22264	
雪球start	22265	0	0	22265	
雪球pst	22267	0	0	22267	
雪球end	22268	0	0	22268	
外装246金龙ab	22269	0	0	22269	
外装246金龙cd	22271	0	0	22271	
外装246金龙ef	22273	0	0	22273	
外装246金龙g	22275	0	0	22275	
金龙伞舞	22276	0	0	22276	
金龙开伞	22284	0	0	22284	
金龙合伞	22285	0	0	22285	
水母佩囊亮包	22286	0	0	22286	
水母佩囊收包	22294	0	0	22294	
水母佩囊表现	22295	0	0	22295	
敲木鱼	22296	0	0	22296	
背挂兔子进入	22298	0	0	22298	
背挂兔子表现	22300	0	0	22300	
背挂兔子退出	22306	0	0	22306	
外装241纨素ab	22307	0	0	22307	
外装241纨素cd	22309	0	0	22309	
外装241纨素ef	22311	0	0	22311	
外装241纨素g	22313	0	0	22313	
不良人互动02_主	22314	0	0	22314	
不良人互动03_主	22315	0	0	22315	
不良人互动02_副	22316	0	0	22316	
不良人互动03_副	22317	0	0	22317	
天选不期展示动作	22320	0	0	22320	
外装260敦煌ab	22322	0	0	22322	
外装260敦煌cd	22324	0	0	22324	
外装260敦煌ef	22326	0	0	22326	
外装260敦煌g	22328	0	0	22328	
莲台start	22329	0	0	22329	
莲台end	22331	0	0	22331	
外装263弦月ab	22334	0	0	22334	
外装263弦月cd	22336	0	0	22336	
外装263弦月ef	22338	0	0	22338	
外装263弦月g	22340	0	0	22340	
挂件翅膀01_红色	22341	0	0	22341	
喝酒	22342	0	0	22342	
挂件翅膀01_蓝色	22343	0	0	22343	
外装262展示	22344	0	0	22344	
外装266_开伞	22353	0	0	22353	
外装266_合伞	22354	0	0	22354	
外装266_伞舞	22355	0	0	22355	
外装266_水ab	22356	0	0	22356	
外装266_水cd	22358	0	0	22358	
外装266_水ef	22360	0	0	22360	
外装266_水g	22362	0	0	22362	
外装244_皓苍	23000	0	0	23000	
外装225_惊羽	23001	0	0	23001	
外装242不良人ab	23002	0	0	23002	
外装242不良人cd	23004	0	0	23004	
外装242不良人ef	23006	0	0	23006	
外装242不良人g	23008	0	0	23008	
蝴蝶佩囊亮包	23009	0	0	23009	
蝴蝶佩囊收包	23017	0	0	23017	
蝴蝶佩囊表现	23018	0	0	23018	
外装247_竖琴	23019	0	0	23019	
外装247_竖琴	23021	0	0	23021	
外装247_竖琴	23023	0	0	23023	
外装247_竖琴	23025	0	0	23025	
挂件247	23026	0	0	23026	
挂件247_退出	23028	0	0	23028	
外装243_鱼灯	23029	0	0	23029	
醉烟波站立坐下	23030	0	0	23030	
外装243_鱼灯	23031	0	0	23031	
醉烟波抛竿垂钓	23032	0	0	23032	
外装243_鱼灯	23033	0	0	23033	
醉烟波喝酒坐下	23034	0	0	23034	
外装243_鱼灯	23035	0	0	23035	
外装255_背挂_兔子进入	23036	0	0	23036	
外装255_背挂_兔子退出	23038	0	0	23038	
外装255_背挂_兔子表现	23039	0	0	23039	
外装265_展示动作	23040	0	0	23040	
挂件_芭蕉扇	23042	0	0	23042	
结束特殊动作	30150	0	0	30150	
猎户召唤01a	31177	0	0	31177	
猎户召唤01b	31178	0	0	31178	
猎户召唤01c	31179	0	0	31179	
摆摊坐下	32000	0	0	32000	
摆摊吆喝1	32002	0	0	32002	
摆摊吆喝2	32003	0	0	32003	
摆摊吆喝3	32004	0	0	32004	
下棋坐下_黑	32008	0	0	32008	
下棋落子_黑	32010	0	0	32010	
下棋坐下_白	32011	0	0	32011	
下棋落子_白	32013	0	0	32013	
应援棒	32014	0	0	32014	
甩烟花	32015	0	0	32015	
放灯	32016	0	0	32016	
二胡盒子	32017	0	0	32017	
二胡挂件1	32018	0	0	32018	
二胡挂件2	32019	0	0	32019	
二胡挂件3	32020	0	0	32020	
外装179捞月ab	32021	0	0	32021	
外装179捞月cd	32023	0	0	32023	
外装179捞月ef	32025	0	0	32025	
外装179捞月g	32027	0	0	32027	
外装184_登高ab	32029	0	0	32029	
外装184_登高cd	32031	0	0	32031	
外装184_登高ef	32033	0	0	32033	
外装184_登高g	32035	0	0	32035	
外装186_面具	32036	0	0	32036	
外装187_面具	32038	0	0	32038	
外装189_水袖ab	32040	0	0	32040	
外装189_水袖cd	32042	0	0	32042	
外装189_水袖ef	32044	0	0	32044	
外装189_水袖g	32046	0	0	32046	
外装189_水袖ab	32047	0	0	32047	
外装189_水袖cd	32049	0	0	32049	
外装189_水袖ef	32051	0	0	32051	
外装189_水袖g	32053	0	0	32053	
水袖待机防卡	32054	0	0	32054	
水袖待机防卡	32055	0	0	32055	
坐下	32056	0	0	32056	
撒鱼食	32058	0	0	32058	
抛竿	32059	0	0	32059	
钓鱼拉扯	32061	0	0	32061	
钓鱼收竿	32062	0	0	32062	
外装191_琵琶01	32063	0	0	32063	
琵琶01_start01	32064	0	0	32064	
琵琶01_end01	32066	0	0	32066	
琵琶01_start01	32067	0	0	32067	
琵琶01_end01	32069	0	0	32069	
外装191_琵琶01	32070	0	0	32070	
暖炉退出	32072	0	0	32072	
暖炉提起1	32073	0	0	32073	
暖炉提起2	32074	0	0	32074	
暖炉放下	32075	0	0	32075	
暖炉放下	32076	0	0	32076	
暖炉进入	32078	0	0	32078	
暖炉烤火	32082	0	0	32082	
外装194_冬至ab	32083	0	0	32083	
外装194_冬至cd	32085	0	0	32085	
外装194_冬至ef	32087	0	0	32087	
外装194_冬至g	32089	0	0	32089	
外装195	32090	0	0	32090	
外装196_花滑ab	32092	0	0	32092	
外装196_花滑cd	32094	0	0	32094	
外装196_花滑ef	32096	0	0	32096	
外装196_花滑g	32098	0	0	32098	
外装197_速滑	32099	0	0	32099	
拂尘退出	32101	0	0	32101	
拂尘01	32102	0	0	32102	
拂尘02	32103	0	0	32103	
拂尘进入	32105	0	0	32105	
拂尘退出	32110	0	0	32110	
拂尘01	32111	0	0	32111	
拂尘02	32112	0	0	32112	
拂尘进入	32114	0	0	32114	
拂尘退出	32119	0	0	32119	
拂尘01	32120	0	0	32120	
拂尘02	32121	0	0	32121	
拂尘进入	32123	0	0	32123	
拂尘退出	32128	0	0	32128	
拂尘01	32129	0	0	32129	
拂尘02	32130	0	0	32130	
拂尘进入	32132	0	0	32132	
佩囊表现	32143	0	0	32143	
佩囊亮包12	32144	0	0	32144	
佩囊收包12	32145	0	0	32145	
外装205面具01	32146	0	0	32146	
外装205面具02	32148	0	0	32148	
外装208ab	32150	0	0	32150	
外装208cd	32152	0	0	32152	
外装208ef	32154	0	0	32154	
外装208g	32156	0	0	32156	
星杖退出	32158	0	0	32158	
星杖01	32159	0	0	32159	
星杖02	32160	0	0	32160	
星杖进入	32162	0	0	32162	
箜篌进入	32166	0	0	32166	
箜篌退出	32168	0	0	32168	
外装212乘凉	32169	0	0	32169	
外装217	32170	0	0	32170	
外装216	32171	0	0	32171	
外装214ab	32172	0	0	32172	
外装214cd	32174	0	0	32174	
外装214ef	32176	0	0	32176	
外装214g	32178	0	0	32178	
外装221ab	32179	0	0	32179	
外装222cd	32181	0	0	32181	
外装223ef	32183	0	0	32183	
外装224g	32185	0	0	32185	
拔灯笼	32196	0	0	32196	
背挂_铃鼓	32197	0	0	32197	
抱玄晶	32198	0	0	32198	
踩玄晶	32199	0	0	32199	
摊手	32200	0	0	32200	
做手势	32201	0	0	32201	
坐下	32202	0	0	32202	
背挂阮	32203	0	0	32203	
不良人背挂	32204	0	0	32204	
外装245ab	32205	0	0	32205	
外装245cd	32207	0	0	32207	
外装245ef	32209	0	0	32209	
外装245g	32211	0	0	32211	
泡泡棍退出	32213	0	0	32213	
泡泡棍01	32214	0	0	32214	
泡泡棍02	32215	0	0	32215	
泡泡棍进入	32217	0	0	32217	
泡泡棍退出	32223	0	0	32223	
泡泡棍01	32224	0	0	32224	
泡泡棍02	32225	0	0	32225	
泡泡棍进入	32227	0	0	32227	
蘑菇2023	32232	0	0	32232	
纨扇退出	32238	0	0	32238	
纨扇进入	32239	0	0	32239	
纨扇01	32240	0	0	32240	
纨扇02	32241	0	0	32241	
仙鹿进入	32242	0	0	32242	
仙鹿退出	32244	0	0	32244	
仙鹿pst01	32245	0	0	32245	
洋伞退出	32251	0	0	32251	
洋伞进入	32252	0	0	32252	
洋伞01	32253	0	0	32253	
洋伞02	32254	0	0	32254	
外装245ab	32255	0	0	32255	
外装245cd	32257	0	0	32257	
外装245ef	32259	0	0	32259	
外装245g	32261	0	0	32261	
西游退出	32268	0	0	32268	
西游进入	32269	0	0	32269	
西游01	32270	0	0	32270	
玉净瓶退出	32276	0	0	32276	
玉净瓶进入	32277	0	0	32277	
玉净瓶01	32278	0	0	32278	
玉净瓶02	32279	0	0	32279	
天选银杏	32280	0	0	32280	
梓行点奖励蹦床背挂	38999	0	0	38999	
仰卧-奇遇用	39000	0	0	39000	
表情序列动作_跪下	40001	0	0	40001	
表情序列动作_睡觉	40002	0	0	40002	
表情序列动作_画圈圈	40003	0	0	40003	
表现_传功	40004	0	0	40004	
表现_倒地	40005	0	0	40005	
表现_下跪	40006	0	0	40006	
表现_下跪	40007	0	0	40007	
表情序列动作_被推倒	40008	0	0	40008	
情人节烟花系列动作_躺地	40009	0	0	40009	
NPC通用动作跳舞1（40011~50000为NPC通用动作占用ID，其他动作请勿使用）	40011	0	0	40011	
NPC通用动作跳舞2	40012	0	0	40012	
NPC通用动作跳舞3	40013	0	0	40013	
NPC通用动作说话1	40014	0	0	40014	
NPC通用动作说话2	40015	0	0	40015	
NPC通用动作跳舞总	41884	0	0	41884	
拔剑	44006	0	0	44006	
拔剑成功	44007	0	0	44007	
拔剑失败	44008	0	0	44008	
播种	44027	0	0	44027	
浇水	44028	0	0	44028	
挖矿	44029	0	0	44029	
采药	44030	0	0	44030	
画画	44031	0	0	44031	
读书	44032	0	0	44032	
犯困	44033	0	0	44033	
坐下睡	44034	0	0	44034	
一直睡	44035	0	0	44035	
睡醒起来	44036	0	0	44036	
铸造	44037	0	0	44037	
锻造	44038	0	0	44038	
缝制	44039	0	0	44039	
交谈1	44040	0	0	44040	
交谈2	44041	0	0	44041	
交谈3	44042	0	0	44042	
鼓掌	44043	0	0	44043	
点头	44044	0	0	44044	
摇头	44045	0	0	44045	
高兴	44046	0	0	44046	
坐下	44047	0	0	44047	
一直坐	44048	0	0	44048	
坐着待机动作	44049	0	0	44049	
坐着起身	44050	0	0	44050	
站立到跪坐	44051	0	0	44051	
跪坐到站立	44052	0	0	44052	
跪坐待机	44053	0	0	44053	
甩竿钓鱼	44054	0	0	44054	
钓鱼中	44055	0	0	44055	
收竿	44056	0	0	44056	
持续钓鱼站	44057	0	0	44057	
坐1_有凳子	44058	0	0	44058	
坐2_有凳子	44059	0	0	44059	
坐3_有凳子	44060	0	0	44060	
蹲扇炉子	44061	0	0	44061	
站立引导	44062	0	0	44062	
扫地	44063	0	0	44063	
扎马步	44064	0	0	44064	
坐_轻松	44065	0	0	44065	
演武一	44066	0	0	44066	
演武三	44067	0	0	44067	
坐_悠闲	44068	0	0	44068	
跳舞	44069	0	0	44069	
搜索	44070	0	0	44070	
歪头	44071	0	0	44071	
右手撒红包	45164	0	0	45164	
助战npc抱抱用-NPCM2玩家M2	44984	0	0	44984	
助战npc抱抱用-NPCM2玩家F2	44985	0	0	44985	
助战npc抱抱用-NPCM2玩家M1	44986	0	0	44986	
助战npc抱抱用-NPCM2玩家F1	44987	0	0	44987	
助战npc抱抱用-NPCF2玩家M2	44988	0	0	44988	
助战npc抱抱用-NPCF2玩家F2	44989	0	0	44989	
助战npc抱抱用-NPCF2玩家M1	44990	0	0	44990	
助战npc抱抱用-NPCF2玩家F1	44991	0	0	44991	
助战npc抱抱用-NPCM1玩家M2	44992	0	0	44992	
助战npc抱抱用-NPCM1玩家F2	44993	0	0	44993	
助战npc抱抱用-NPCM1玩家M1	44994	0	0	44994	
助战npc抱抱用-NPCM1玩家F1	44995	0	0	44995	
助战npc抱抱用-NPCF1玩家M2	44996	0	0	44996	
助战npc抱抱用-NPCF1玩家F2	44997	0	0	44997	
助战npc抱抱用-NPCF1玩家M1	44998	0	0	44998	
助战npc抱抱用-NPCF1玩家F1	44999	0	0	44999	
助战npc抱抱用-NPCM2玩家M2-结束	45501	0	0	45501	
助战npc抱抱用-NPCM2玩家F2-结束	45502	0	0	45502	
助战npc抱抱用-NPCM2玩家M1-结束	45503	0	0	45503	
助战npc抱抱用-NPCM2玩家F1-结束	45504	0	0	45504	
助战npc抱抱用-NPCF2玩家M2-结束	45505	0	0	45505	
助战npc抱抱用-NPCF2玩家F2-结束	45506	0	0	45506	
助战npc抱抱用-NPCF2玩家M1-结束	45507	0	0	45507	
助战npc抱抱用-NPCF2玩家F1-结束	45508	0	0	45508	
助战npc抱抱用-NPCM1玩家M2-结束	45509	0	0	45509	
助战npc抱抱用-NPCM1玩家F2-结束	45510	0	0	45510	
助战npc抱抱用-NPCM1玩家M1-结束	45511	0	0	45511	
助战npc抱抱用-NPCM1玩家F1-结束	45512	0	0	45512	
助战npc抱抱用-NPCF1玩家M2-结束	45513	0	0	45513	
助战npc抱抱用-NPCF1玩家F2-结束	45514	0	0	45514	
助战npc抱抱用-NPCF1玩家M1-结束	45515	0	0	45515	
助战npc抱抱用-NPCF1玩家F1-结束	45516	0	0	45516	
表情动作_半蹲	48506	0	0	48506	
震鳞潜手套左01	48508	0	0	48508	
震鳞潜手套右01	48510	0	0	48510	
震鳞潜手套01	48512	0	0	48512	
大BP动作抖肩	48514	0	0	48514	
吃大火腿	48520	0	0	48520	
2023兔兔手套左	48535	0	0	48535	
2023兔兔手套右	48537	0	0	48537	
2023兔兔手套双手	48539	0	0	48539	
驱赶	49104	0	0	49104	
技能释放	50310	0	0	50310	
技能释放	50311	0	0	50311	
技能释放	50312	0	0	50312	
技能释放	50313	0	0	50313	
技能释放	50314	0	0	50314	
技能释放	50315	0	0	50315	
蓄力吟唱	50320	0	0	50320	
蓄力吟唱	50321	0	0	50321	
蓄力吟唱	50322	0	0	50322	
蓄力吟唱	50323	0	0	50323	
蓄力吟唱	50324	0	0	50324	
蓄力吟唱	50325	0	0	50325	
蓄力吟唱	50326	0	0	50326	
蓄力吟唱	50327	0	0	50327	
蓄力吟唱	50328	0	0	50328	
蓄力吟唱	50329	0	0	50329	
蓄力吟唱	50330	0	0	50330	
蓄力吟唱	50331	0	0	50331	
蓄力吟唱	50332	0	0	50332	
蓄力吟唱	50333	0	0	50333	
蓄力吟唱	50334	0	0	50334	
蓄力吟唱	50335	0	0	50335	
上高跷	50561	0	0	50561	
开伞_20171217流程测试	51156	0	0	51156	
关伞_20171217流程测试	51157	0	0	51157	
喝酒_左摇回复	51179	0	0	51179	
喝酒_左摇晃倒	51180	0	0	51180	
喝酒_右摇回复	51181	0	0	51181	
喝酒_右摇晃倒	51182	0	0	51182	
坐地上持续	51186	0	0	51186	
抱起箱子b段	51190	0	0	51190	
灯笼孔雀01a	52000	0	0	52000	
灯笼孔雀01b	52001	0	0	52001	
灯笼孔雀01c	52002	0	0	52002	
灯笼孔雀02	52003	0	0	52003	
灯笼孔雀01a	52004	0	0	52004	
灯笼孔雀01a_黑金	52005	0	0	52005	
灯笼孔雀01b_黑金	52006	0	0	52006	
灯笼孔雀01c_黑金	52007	0	0	52007	
灯笼孔雀02_黑金	52008	0	0	52008	
灯笼孔雀01a_黑金	52009	0	0	52009	
神机车收起	55044	0	0	55044	
神机车解体	55071	0	0	55071	
神机台上车	55138	0	0	55138	
神机台下车	55139	0	0	55139	
摧城车收起	55156	0	0	55156	
摧城车上车	55160	0	0	55160	
摧城车下车	55161	0	0	55161	
苍云默认收盾	55162	0	0	55162	
苍云击倒目标后起身	55163	0	0	55163	
发红包1	55164	0	0	55164	
发红包2	55165	0	0	55165	
发红包3	55166	0	0	55166	
献花	55167	0	0	55167	
面具舞蹈	55168	0	0	55168	
自拍动作1	55170	0	0	55170	
双人动作M2拥抱F1序列	60002	0	0	60002	
双人动作F2拥抱F1序列	60004	0	0	60004	
双人动作M1拥抱F1序列	60006	0	0	60006	
双人动作同体型主序列	60007	0	0	60007	
M2拥抱F1放开	60009	0	0	60009	
F2拥抱F1放开	60012	0	0	60012	
M1拥抱F1放开	60018	0	0	60018	
F1拥抱F1放开	60021	0	0	60021	
搬重物行走	60025	0	0	60025	
放下重物	60028	0	0	60028	
倾注剑气	60029	0	0	60029	
精血祭剑A	60030	0	0	60030	
精血祭剑B	60031	0	0	60031	
精血祭剑C	60032	0	0	60032	
搬起重物	60033	0	0	60033	
锻造打铁	60034	0	0	60034	
凝神聚气	60044	0	0	60044	
上八相连弩	60047	0	0	60047	
召唤八相连弩	60048	0	0	60048	
方士_入定	60059	0	0	60059	
方士_入定持续	60060	0	0	60060	
方士_还魂	60061	0	0	60061	
方士_招魂起手	60062	0	0	60062	
方士_招魂持续	60063	0	0	60063	
方士_招魂结束	60064	0	0	60064	
绿林_陷阱制作中	60068	0	0	60068	
艺人_献花	60071	0	0	60071	
4体型公主抱F1	60090	0	0	60090	
4体型公主抱F1放开	60092	0	0	60092	
寻首击山a	60120	0	0	60120	
寻首击山b	60121	0	0	60121	
寻首击山c	60122	0	0	60122	
争神焱舞	60123	0	0	60123	
收盾	60124	0	0	60124	
炎帝反击	60125	0	0	60125	
跪坐到站立	60126	0	0	60126	
坐地喝酒	60127	0	0	60127	
跪坐待机	60132	0	0	60132	
跪坐到站立	60133	0	0	60133	
坐地喝酒	60134	0	0	60134	
坐地喝酒待机	60135	0	0	60135	
祭拜开始	60136	0	0	60136	
祭拜待机	60137	0	0	60137	
祭拜磕头	60138	0	0	60138	
祭拜结束	60139	0	0	60139	
大力锻造	60140	0	0	60140	
喷嚏	60141	0	0	60141	
浇水	60142	0	0	60142	
浇水待机	60143	0	0	60143	
