ID	Activity	ParentID1	ParentID2	ParentID3	ParentID4	ParentID5	StartTimeRule	Cycle	Duration	ShowUI	ServerScript	CenterScript	IsSyncState
806	七秀·东海来客						Calendar:Solar;Year:2022;Month:11;MDay:6;WDay:*;Hour:12;Minute:0;	7862400	39600	1			
807	万花·开谷济苍生						Calendar:Solar;Year:2022;Month:11;MDay:12;WDay:*;Hour:12;Minute:0;	7862400	39600	1			
808	万花·献花复晴昼						Calendar:Solar;Year:2022;Month:11;MDay:13;WDay:*;Hour:12;Minute:0;	7862400	39600	1			
809	新服拍卖11月子活动	815					Calendar:Solar;Year:2022;Month:11;MDay:28;WDay:*;Hour:20;Minute:0;		5400		scripts/Map/新服拍卖/Activity/新服拍卖活动.lua	center_scripts/Activity/center新服拍卖活动开关.lua	1
810	新服拍卖12月子活动	815					Calendar:Solar;Year:2022;Month:12;MDay:5,12,26;WDay:*;Hour:20;Minute:0;		5400		scripts/Map/新服拍卖/Activity/新服拍卖活动.lua	center_scripts/Activity/center新服拍卖活动开关.lua	1
811	新服拍卖1月子活动	815					Calendar:Solar;Year:2023;Month:1;MDay:2,9,30;WDay:*;Hour:20;Minute:0;		5400		scripts/Map/新服拍卖/Activity/新服拍卖活动.lua	center_scripts/Activity/center新服拍卖活动开关.lua	1
812	新服拍卖2月子活动	815					Calendar:Solar;Year:2023;Month:2;MDay:6,13;WDay:*;Hour:20;Minute:0;		5400		scripts/Map/新服拍卖/Activity/新服拍卖活动.lua	center_scripts/Activity/center新服拍卖活动开关.lua	1
813	五毒·天一阴谋						Calendar:Solar;Year:2022;Month:11;MDay:19;WDay:*;Hour:12;Minute:0;	7862400	39600	1			
814	五毒·噬魂金虎						Calendar:Solar;Year:2022;Month:11;MDay:20;WDay:*;Hour:12;Minute:0;	7862400	39600	1			
815	新服拍卖全时段控制						Calendar:Solar;Year:2022;Month:11;MDay:28;WDay:*;Hour:7;Minute:0;		6739199	1			1
816	唐门·机甲对决						Calendar:Solar;Year:2022;Month:11;MDay:26;WDay:*;Hour:12;Minute:0;	7862400	39600	1			
817	唐门·对抗狼牙						Calendar:Solar;Year:2022;Month:11;MDay:27;WDay:*;Hour:12;Minute:0;	7862400	39600	1			
818	百战异闻录						Calendar:Solar;Year:*;Month:*;MDay:*;WDay:*;Hour:7;Minute:0;		86340	1			
819	乐游纪·飞火论锋						Calendar:Solar;Year:2023;Month:9;MDay:25;WDay:*;Hour:7;Minute:0;		1814399	1	scripts/Activity/ACT_乐游纪/乐游纪飞火论锋开始结束处理.lua		
820	薪火互助						Calendar:Solar;Year:2022;Month:11;MDay:28;WDay:*;Hour:7;Minute:0;		9676800		scripts/Map/Act_运营活动通用/activity/好团长好师父薪火互助.lua		
821	乐游纪·飞火论锋子活动	819					Calendar:Solar;Year:*;Month:*;MDay:*;WDay:1-7;Hour:10;Minute:0;		54000				
822	天策·阻击						Calendar:Solar;Year:2022;Month:12;MDay:3;WDay:*;Hour:12;Minute:0;	7862400	39600	1			
823	天策·战！						Calendar:Solar;Year:2022;Month:12;MDay:4;WDay:*;Hour:12;Minute:0;	7862400	39600	1			
824	创建节日商店NPC_冬季						Calendar:Solar;Year:2023;Month:1;MDay:9;WDay:*;Hour:7;Minute:0;		3283199		scripts/Activity/活动开始结束处理/创建节日商店NPC_冬季.lua		
826	明教·明尊大典						Calendar:Solar;Year:2022;Month:12;MDay:10;WDay:*;Hour:12;Minute:0;	7862400	39600	1			
827	明教·血染红衣						Calendar:Solar;Year:2022;Month:12;MDay:11;WDay:*;Hour:12;Minute:0;	7862400	39600	1			
828	创建节日商店NPC_春季						Calendar:Solar;Year:2023;Month:4;MDay:3;WDay:*;Hour:7;Minute:0;		1209599		scripts/Activity/活动开始结束处理/创建节日商店NPC_春季.lua		
829	创建节日商店NPC_夏季						Calendar:Solar;Year:2023;Month:8;MDay:21;WDay:*;Hour:7;Minute:0;		1209599		scripts/Activity/活动开始结束处理/创建节日商店NPC_夏季.lua		
830	创建节日商店NPC_秋季						Calendar:Solar;Year:2023;Month:10;MDay:23;WDay:*;Hour:7;Minute:0;		3887999		scripts/Activity/活动开始结束处理/创建节日商店NPC_秋季.lua		
831	丐帮·洞庭虹影						Calendar:Solar;Year:2022;Month:12;MDay:17;WDay:*;Hour:12;Minute:0;	7862400	39600	1			
832	丐帮·寿宴风云						Calendar:Solar;Year:2022;Month:12;MDay:18;WDay:*;Hour:12;Minute:0;	7862400	39600	1			
833	镖人						Calendar:Solar;Year:2022;Month:12;MDay:15;WDay:*;Hour:7;Minute:0;		4579199		scripts/Activity/联动活动/镖人.lua		
835	镖人主活动						Calendar:Solar;Year:2022;Month:12;MDay:26;WDay:*;Hour:7;Minute:0;		3628799		scripts/Activity/联动活动/镖人主活动835.lua		
837	长歌·学堂晒书						Calendar:Solar;Year:2022;Month:12;MDay:24;WDay:*;Hour:12;Minute:0;	7862400	39600	1			
838	长歌·音律之试						Calendar:Solar;Year:2022;Month:12;MDay:25;WDay:*;Hour:12;Minute:0;	7862400	39600	1			
839	绝境战场·镖人						Calendar:Solar;Year:2022;Month:12;MDay:22;WDay:*;Hour:7;Minute:0;		3974399	1			
841	藏剑·铸造神兵						Calendar:Solar;Year:2022;Month:12;MDay:31;WDay:*;Hour:12;Minute:0;	7862400	39600	1			
842	藏剑·名剑新生						Calendar:Solar;Year:2023;Month:1;MDay:1;WDay:*;Hour:12;Minute:0;	7862400	39600	1			
843		0	0	0	0	0	Calendar:Solar;Year:*;Month:*;MDay:*;WDay:*;Hour:7;Minute:0;	0	86399		scripts/Activity/活动开始结束处理/未经历过儿童节服务器创建糖葫芦商人.lua		
844	纯阳·星野剑阵						Calendar:Solar;Year:2023;Month:1;MDay:8;WDay:*;Hour:12;Minute:0;	7862400	39600	1			
845	纯阳·西昇大典						Calendar:Solar;Year:2023;Month:1;MDay:7;WDay:*;Hour:12;Minute:0;	7862400	39600	1			
846	明宵灯暖						Calendar:Solar;Year:2023;Month:1;MDay:12;WDay:*;Hour:7;Minute:0;		3023999	1			
848	江湖引路活动开关						Calendar:Solar;Year:2023;Month:1;MDay:16;WDay:*;Hour:7;Minute:0;		5443200				
849	苍云·黑云压城						Calendar:Solar;Year:2023;Month:1;MDay:14;WDay:*;Hour:12;Minute:0;	7862400	39600	1			
850	苍云·决战之时						Calendar:Solar;Year:2023;Month:1;MDay:15;WDay:*;Hour:12;Minute:0;	7862400	39600	1			
851	霸刀·星暗长林						Calendar:Solar;Year:2023;Month:1;MDay:21;WDay:*;Hour:12;Minute:0;	7862400	39600	1			
852	霸刀·蛇魅狼影						Calendar:Solar;Year:2023;Month:1;MDay:22;WDay:*;Hour:12;Minute:0;	7862400	39600	1			
853	少林·禅武较量						Calendar:Solar;Year:2022;Month:10;MDay:29;WDay:*;Hour:12;Minute:0;	7862400	39600	1			
854	少林·荡除心魔						Calendar:Solar;Year:2022;Month:10;MDay:30;WDay:*;Hour:12;Minute:0;	7862400	39600	1			
855	乐游纪·尘世曼舞						Calendar:Solar;Year:2023;Month:2;MDay:13;WDay:*;Hour:7;Minute:0;		2419199	1	scripts/Activity/ACT_乐游纪/乐游纪尘世曼舞开始结束处理.lua		
856	寻绎天机						Calendar:Solar;Year:2023;Month:2;MDay:13;WDay:*;Hour:7;Minute:0;		3628799	1	scripts/Activity/联动活动/不良人856.lua		
857	乐游纪尘世曼舞控制指引任务开关						Calendar:Solar;Year:2023;Month:2;MDay:13;WDay:*;Hour:7;Minute:0;		1814399				
858	乐游纪·列星虚境						Calendar:Solar;Year:2023;Month:10;MDay:23;WDay:*;Hour:7;Minute:0;		1814399	1	scripts/Activity/ACT_乐游纪/乐游纪列星虚境开始结束处理.lua		
859	乐游纪·列星虚境子活动	858					Calendar:Solar;Year:*;Month:*;MDay:*;WDay:1-7;Hour:10;Minute:0;		54000				
860	乐游纪·李渡鬼域						Calendar:Solar;Year:2023;Month:11;MDay:20;WDay:*;Hour:7;Minute:0;		1814399	1	scripts/Activity/ACT_乐游纪/乐游记李渡鬼域开始结束处理.lua		
861	乐游纪·李渡鬼域子活动	860					Calendar:Solar;Year:*;Month:*;MDay:*;WDay:1-7;Hour:10;Minute:0;		54000				
862	风幡武擂						Calendar:Solar;Year:2023;Month:3;MDay:27;WDay:*;Hour:7;Minute:0;		2678399	1			
863	君山祭灵·长进千里						Calendar:Solar;Year:2023;Month:9;MDay:25;WDay:*;Hour:7;Minute:0;		2678399	1			
864	商城限时兑换开关						Calendar:Solar;Year:2023;Month:11;MDay:2;WDay:*;Hour:7;Minute:0;		925200				1
867	世界首领界面入口						Calendar:Solar;Year:*;Month:*;MDay:*;WDay:3,5;Hour:19;Minute:30;		18000		scripts/Activity/野外首领/跨服世界boss地图设置.lua		1
868	世界首领界面入口						Calendar:Solar;Year:2001;Month:1;MDay:1;WDay:1;Hour:19;Minute:30;		18000		scripts/Activity/野外首领/跨服世界boss地图设置.lua		1
869	健康PVP						Calendar:Solar;Year:2019;Month:11;MDay:28;WDay:*;Hour:6;Minute:50;	604800	604797				1
870	家园种植	0	0	0	0	0	Calendar:Solar;Year:2020;Month:1;MDay:1;WDay:1-7;Hour:7;Minute:0;	604800	604799	1			
871	儿童节·七侠奇缘						Calendar:Solar;Year:2023;Month:6;MDay:1;WDay:*;Hour:7;Minute:0;		1814399	1			
872	沙海行约						Calendar:Solar;Year:2023;Month:8;MDay:24;WDay:*;Hour:7;Minute:0;		2764799	1	scripts/Activity/联动活动/沙海行约872.lua		
873	沙海行约第一阶段·隐藏	872					Calendar:Solar;Year:2023;Month:6;MDay:29;WDay:*;Hour:7;Minute:0;		604799				
874	沙海行约第二阶段·隐藏	872					Calendar:Solar;Year:2023;Month:7;MDay:6;WDay:*;Hour:6;Minute:59;		604799				
875	沙海行约第三阶段·隐藏	872					Calendar:Solar;Year:2023;Month:7;MDay:13;WDay:*;Hour:6;Minute:59;		604799				
876	小攻防动态分流						Calendar:Solar;Year:2001;Month:1;MDay:1;WDay:1;Hour:20;Minute:0;		6600		scripts/Map/逐鹿中原分流/activity/分流活动开启结束.lua	center_scripts/Activity/Camp/小攻防分流活动.lua	1
878	大小攻防动态开启分线	0	0	0	0	0	Calendar:Solar;Year:*;Month:*;MDay:*;WDay:2,4,6,7;Hour:13,19,20;Minute:5;		300	0		center_scripts/Activity/大小攻防动态开启分线center.lua	
879	大攻防动态开启分线						Calendar:Solar;Year:2001;Month:1;MDay:1;WDay:1;Hour:20;Minute:0;		6900				
880	小攻防分流准备期						Calendar:Solar;Year:2001;Month:1;MDay:1;WDay:1;Hour:20;Minute:0;		6900		scripts/Map/逐鹿中原分流/activity/分流活动准备期.lua		1
881	阵营抓马核心处理						Calendar:Solar;Year:*;Month:*;MDay:*;WDay:1;Hour:13;Minute:0;				scripts/Map/阵营抓马/event/抓马核心刷新处理.lua		
882	阵营抓马每天处理						Calendar:Solar;Year:*;Month:*;MDay:*;WDay:*;Hour:20;Minute:30;				scripts/Map/阵营抓马/event/抓马执行刷新处理.lua		
883	君山祭灵						Calendar:Solar;Year:2023;Month:9;MDay:25;WDay:*;Hour:7;Minute:0;		2678399	1			
884	剑网3十四周年庆典	0	0	0	0	0	Calendar:Solar;Year:2023;Month:8;MDay:21;WDay:*;Hour:7;Minute:0;	0	1209599	1			
885	阵营抓马拍卖						Calendar:Solar;Year:2001;Month:1;MDay:1;WDay:*;Hour:*;Minute:0;		3600	1	scripts/Map/阵营抓马/activity/抓马拍卖活动.lua	center_scripts/Activity/center抓马活动.lua	1
886	邂梦四海·开始						Calendar:Solar;Year:2023;Month:8;MDay:28;WDay:*;Hour:21;Minute:0;		554399		scripts/Map/2023_828/activity/2023828活动.lua		
887	同步各服指挥投票到官网	0	0	0	0	0	Calendar:Solar;Year:2023;Month:8;MDay:14;WDay:*;Hour:10;Minute:1;	300	240	0	scripts\Activity\阵营攻防战\include\同步各服指挥投票到官网.lua		
888	江南废弃	0	0	0	0	0	Calendar:Solar;Year:2004;Month:8;MDay:14;WDay:*;Hour:10;Minute:1;			0			
889	邂梦四海·开始前						Calendar:Solar;Year:2023;Month:8;MDay:28;WDay:*;Hour:7;Minute:0;		50399		scripts/Map/2023_828/activity/2023828活动_开始前.lua		
890	邂梦四海						Calendar:Solar;Year:2023;Month:8;MDay:28;WDay:*;Hour:7;Minute:0;		604799	1			
891	巅峰阵营战·自在逍遥！						Calendar:Solar;Year:2023;Month:2;MDay:13;WDay:*;Hour:7;Minute:0;		78900		scripts/Activity/Act_武林争霸赛/巅峰阵营战摸宝堆活动_恶人胜利.lua		
892	巅峰阵营战·浩气长存！						Calendar:Solar;Year:2023;Month:2;MDay:13;WDay:*;Hour:7;Minute:0;		78900		scripts/Activity/Act_武林争霸赛/巅峰阵营战摸宝堆活动_浩气胜利.lua		
895	巅峰阵营战·宝堆奖励						Calendar:Solar;Year:2023;Month:10;MDay:7;WDay:*;Hour:21;Minute:5;		165299	1			
896	小攻防分流图提前限人数						Calendar:Solar;Year:*;Month:*;MDay:*;WDay:2,4;Hour:12;Minute:0;		36300	0	scripts/Map/逐鹿中原分流/activity/分流活动图提前限人数.lua		
898	小黑奇遇记						Calendar:Solar;Year:2023;Month:11;MDay:2;WDay:*;Hour:7;Minute:0;		3023999	1	scripts/Map/ACT_罗小黑/activity/小黑奇遇记.lua		
