ID	TriggerVal	ShiftID	ShiftType	Point	Exp	Note	Prefix	Postfix	IsSplendid	AnnounceType
609	1			40	9200	全胜荻花宫！五甲			0	3
610	1			40	9200	全胜日轮山城！五甲			0	3
611	1			40	9200	全胜风雨稻香村！五甲			0	3
612	1			40	9200	全胜战宝迦兰！五甲			0	3
613	-1			40	9200	千里丹心万里路!五甲			0	0
614	1			40	9200	英雄风雨稻香村！五甲			0	3
615	1			40	9200	英雄日轮山城！五甲			0	3
616	1			40	9200	英雄荻花宫！五甲			0	3
617	1			40	9200	英雄无盐岛！五甲			0	3
618	1			40	9200	英雄灵霄峡！五甲			0	3
619	1			40	9200	英雄空雾峰！五甲			0	3
620	1			40	9200	英雄天工坊！五甲			0	3
621	1			40	9200	英雄三才阵！五甲			0	3
622	1			40	9200	只是传说！五甲			0	3
623	1			40	9200	天策挚友！五甲			0	3
624	1			40	9200	万花挚友！五甲			0	3
625	1			40	9200	七秀挚友！五甲			0	3
626	1			40	9200	纯阳挚友！五甲			0	3
627	1			40	9200	少林挚友！五甲			0	3
628	1			40	9200	浩气盟的骄傲！五甲			0	3
629	1			40	9200	恶人谷的骄傲！五甲			0	3
630	1			40	9200	扬州贵客！五甲			0	3
631	1			40	9200	洛阳贵客！五甲			0	3
632	1			40	9200	长安贵客！五甲			0	3
633	1			40	9200	万人斩！十甲			0	3
634	1			40	9200	内息澎湃！五甲			0	3
636	1	480	2	0	0	王遗风			0	0
637	1	480	2	0	0	肖药儿			0	0
638	1	458	2	0	0	击败方仲归			0	0
639	1	458	2	0	0	击败迦罗甲士			0	0
640	1	458	2	0	0	击败修罗甲士			0	0
641	1	479	2	0	0	玄正			0	0
642	1	479	2	0	0	李忘生			0	0
643	1	479	2	0	0	叶芷青			0	0
644	1	479	2	0	0	东方宇轩			0	0
645	1	479	2	0	0	李承恩			0	0
646	1	141	2			金虚问道套			0	0
647	1	519	2	20	3000	全胜！风雨稻香村			0	0
648	1	481	2	0	0	陈和尚			0	0
649	1	481	2	0	0	陶寒亭			0	0
650	1	481	2	0	0	柳公子			0	0
651	1	482	2	0	0	可人			0	0
652	1	482	2	0	0	司空仲平			0	0
653	1	482	2	0	0	影			0	0
654	1	483	2	0	0	杜甫			0	0
655	1	483	2	0	0	山石道人			0	0
656	1	483	2	0	0	颜真卿			0	0
657	1	483	2	0	0	李白			0	0
658	1	484	2	0	0	谢渊			0	0
659	1	484	2	0	0	张桎辕			0	0
660	1	484	2	0	0	翟季真			0	0
661	1	484	2	0	0	月弄痕			0	0
662	1	485	2	0	0	康学烛			0	0
663	1	485	2	0	0	米丽古丽			0	0
664	1	485	2	0	0	沈眠风			0	0
665	1	485	2	0	0	莫雨			0	0
666	-1			0	0	烟（485）			0	0
667	1	703	2	15	2200	凌霄揽胜			0	0
668	1			15	2200	蹑云逐月！四重			0	0
669	1			15	1700	蹑云逐月！三重			0	0
670	1			15	500	蹑云逐月！二重			0	0
671	1	703	2	15		蹑云逐月！一重			0	0
672	20			15	100	喝不尽的兄弟酒			0	0
673	15			15	100	高朋满座			0	0
674	10			15	100	胜友如云			0	0
675	5			15	100	重情重义			0	0
676	1			15	100	清交素友			0	0
677	1			15		破布娃娃			0	0
678	1			15		稻草人			0	0
679	1			15		顽皮孩童			0	0
680	-1	0		15	200	蹑云逐月			0	0
681	1			20	800	从小事做起			0	0
682	1			20	800	一个和尚挑水喝			0	0
683	1			25	5400	我想有间房			0	0
684	1			25	5400	出战不容易			0	0
685	1			25	4500	无耻啊			0	0
686	1			25	5400	互为攻守			0	0
687	1			25	4700	遥遥在望			0	0
688	1			20	2600	尾随			0	0
689	1			20	2600	隔墙有耳			0	0
690	1			20	2400	十步杀一人			0	0
691	1			20	2200	忘情尸			0	0
692	1			20	1700	枫华旧事			0	0
693	1			20	2700	我不是我			0	0
694	1			20	1800	寄相思			0	0
695	1			20	1800	杜康附体			0	0
696	1			40	9200	藏剑挚友！五甲			0	3
697	1	529	2			击败火风云三使			0	0
698	1			15		天末凉风			0	0
699	1	141	2			清虚修真套			0	0
700	1			40	9200	捐献卤肠！五甲			0	3
701	1	703	2	15	2200	瑶台枕鹤			0	0
702	1	703	2	15	2200	迎风回浪			0	0
703	5			20	3000	身轻如燕			0	0
704	1	703	2	15		轻轻一跃			0	0
705	1			15	500	神行千里			0	0
706	1			15		懵懵懂懂			0	0
707	1			15		踏云			0	0
708	1			15		相伴江湖			0	0
709	1			15		帮中议事			0	0
710	1			15		正邪不两立			0	0
711	1			15		包裹			0	0
712	1			20	2200	崭露头角			0	0
713	1			15		一入江湖得美称			0	0
714	-1	0		20	1000	携手而作			0	0
715	-1			35	5200	七重归一			0	0
716	20	717	1	25	3700	历经霜寒			0	0
717	50			30	6900	精钢百炼			0	0
718	1			15	2200	洗筋伐脉			0	0
719	1			15		如虎添翼			0	0
720	-1	721	1	0	0	纯阳秘笈!十			0	0
721	-1			0	0	纯阳秘笈!二十			0	0
722	-1	723	1	0	0	天策秘笈!十			0	0
723	-1			0	0	天策秘笈!二十			0	0
724	-1	725	1	0	0	七秀秘笈!十			0	0
725	-1			0	0	七秀秘笈!二十			0	0
726	-1	727	1	0	0	万花秘笈!十			0	0
727	-1			0	0	万花秘笈!二十			0	0
728	-1	729	1	0	0	少林秘笈!十			0	0
729	-1			0	0	少林秘笈!二十			0	0
730	1			15	400	小玩意			0	0
731	5			20	1900	小玩意！五			0	0
732	10			25	3700	小玩意！十			0	0
733	20			30	6900	小玩意！二十		3	0	0
734	80			30	6900	名师！枸杞			0	0
735	80			30	6900	采金师傅！银矿			0	0
736	10	305	1	25	3700	小有所成！医术			0	0
737	10	304	1	25	3700	小有所成！铸造			0	0
738	10	303	1	25	3700	小有所成！缝纫			0	0
739	1			30	6900	大师！铸造		113	0	0
740	1	2280	2			霸蜀·碎地套			0	0
741	1			30	6900	大师！缝纫		114	0	0
742	1	2297	2			霸蜀·立乾套			0	0
743	10	306	1	25	3700	小有所成！烹饪			0	0
744	1			30	6900	大师！烹饪		115	0	0
745	20			30	6900	佳肴！玉笛谁家听落梅			0	0
746	50	750	2	35	8100	结缘宴			0	0
747	50	750	2	35	8100	兄弟宴			0	0
748	50	750	2	35	8100	洗尘宴			0	0
749	50	750	2	35	8100	迎客宴			0	0
750	250			45	10400	大快朵颐	11		0	0
751	50			30	6900	游刃有余			0	0
753	50			30	6900	手熟！上品静心丸			0	0
754	80			35	8100	鬼斧神工！熟铁锭			0	0
755	50			25	3700	手巧！百花布			0	0
756	50	757	1	20		无忧无虑			0	0
757	100	367	1	20		混迹市井			0	0
758	10	397	1	20	3000	勤于奔波			0	0
761	1			15	500	笼中之猛兽·熊			0	0
762	1			15	500	送莲请罪			0	0
763	1			15	500	偷富济贫（绝版）			0	0
764	1			20	1400	开启水牢			0	0
765	1			15	500	绽放之烟火			0	0
766	1			15	500	猎人的绝活			0	0
767	1			15	500	清理龟蛋			0	0
768	1			20	2700	传艺（绝版）			0	0
769	1			20	2100	捉迷藏的小邪子			0	0
770	1			20	2000	鲍大夫的怀疑			0	0
771	1			25	4300	勇夺舍利（绝版）			0	0
772	1			15	500	笼中之猛兽·虎			0	0
775	1	684	2	0	0	出使试炼之三（恶人谷）			0	0
776	1	684	2	0	0	出战试炼之三（浩气盟）			0	0
777	1	686	2	0	0	回返恶人谷			0	0
778	1	686	2	0	0	密不透风			0	0
779	1	683	2	0	0	支帐子（恶人谷）			0	0
780	1	683	2	0	0	简陋的帐篷（浩气盟）			0	0
781	100			30	6900	鸿鹄之志！浩气盟			0	0
782	1			25	4700	七阵皆破功无量			0	0
783	1			25	4700	欲将贼血奠英亡			0	0
784	1			25	4700	三大恶徒酷刑尝			0	0
785	1			25	4200	焦！焦！焦！			0	0
786	60	381	2	20	3000	鸿鹄之志！洛阳			0	0
787	1			20	1500	诗歌与药材			0	0
788	1			15	500	你是我的大侠			0	0
789	60	385	2	30	6900	鸿鹄之志！瞿塘峡			0	0
790	1			25	5400	悬空之棺			0	0
791	1			25	5400	郎乔遗梦（绝版）			0	0
792	1			25	5400	先行受死（绝版）			0	0
793	130			40	9200	闻名不如见面			0	0
794	1	687	2	0	0	戏谑小遥峰（恶人谷）			0	0
795	1	687	2	0	0	拜见老掌门（浩气盟）			0	0
796	1	797	1	25	5800	鹞飞重天！一			0	0
797	10	798	1	25	5800	鹞飞重天！十			0	0
798	20	799	1	30	6900	鹞飞重天！二十			0	0
799	30	800	1	35	8100	鹞飞重天！三十			0	0
800	50	801	1	35	8100	鹞飞重天！五十		90	0	0
801	100	793	2	40	9200	鹞飞重天！一百	3		0	0
802	-1			40	9200	鹞飞重天!五百			0	0
803	1	804	1	25	5800	众山我独尊！一			0	0
804	10	805	1	25	5800	众山我独尊！十			0	0
805	20	806	1	30	6900	众山我独尊！二十			0	0
806	30	793	2	35	8100	众山我独尊！三十		6	0	0
807	-1			35	8100	众山我独尊!五十			0	0
808	-1			40	9200	众山我独尊!一百			0	0
809	-1			40	9200	众山我独尊!五百		89	0	0
810	50	195	2	25	3700	五十胜！云湖天池	28		0	0
811	-1			35	8100	胜利！神农洇		14	0	0
812	-1	0				五十胜!神农洇			0	0
813	50	5703	2	30	6900	五十胜！神农洇	59		0	0
814	2			30	4500	以和为贵	1		0	0
815	1	814	2	0	0	昆仑至友			0	0
816	1	814	2	0	0	刀宗至友			0	0
817	1	516	2	0	0	昆仑友人	23		0	0
818	1	516	2	0	0	刀宗友人	24		0	0
819	1			30	6900	长歌门·天道轩贵客	9		0	0
820	1			30	6900	东漓寨贵客	10		0	0
821	1			30	6900	隐元会贵客	12		0	0
822	1			30	6900	商会贵客	5		0	0
823	1			30	6900	镖局贵客	6		0	0
824	4	518	2	25	4700	英雄！风雨稻香村			0	0
825	1			20	1400	进入灵霄峡			0	0
826	1			20	1400	进入无盐岛			0	0
827	1			20	1400	进入荻花宫			0	0
828	1			20	2000	进入日轮山城			0	0
829	-1	0		20	2000	进入风雨稻香村			0	0
830	1			20	3000	少林！天子峰			0	0
831	1			25	5800	进入战宝迦兰			0	0
832	1			20		躲猫猫			0	0
833	1			20	3000	懦夫			0	0
834	1			20	3000	最后一面			0	0
835	1			20	3000	怒火			0	0
836	1			15		入帮			0	0
837	1			20		立帮			0	0
838	1	839	1	15	800	勇挑重担！一			0	0
839	50	546	1	20	1600	勇挑重担！五十			0	0
840	1			25	4700	对手！抗争			0	0
841	1			25	4700	对手！壮士			0	0
842	1			35	8100	对决！张桎辕			0	2
843	1			35	8100	对决！翟季真			0	2
844	1			35	8100	对决！月弄痕			0	2
845	1			35	8100	对决！司空仲平			0	2
846	1			35	8100	对决！可人			0	2
847	1			35	8100	对决！影			0	2
848	1			35	8100	对决！肖药儿			0	2
849	1			35	8100	对决！陈和尚			0	2
850	1			35	8100	对决！陶寒亭			0	2
851	1			35	8100	对决！柳公子			0	2
852	1			35	8100	对决！康雪烛			0	2
853	1			35	8100	对决！米丽古丽			0	2
854	1			35	8100	对决！莫雨			0	2
855	1			35	8100	对决！沈眠风			0	2
856	14	1037	1	25	3700	大肠筋			0	0
857	25	1036	1	25	3700	萝卜瘦肉汤			0	0
858	23	1035	1	25	3700	烧罗汉面筋			0	0
859	25	1034	1	25	3700	卤肠			0	0
860	10	1053	1	25	3700	荣恩令（成就已经去除）	72		0	0
861	2	1048	1	25	3700	少年行			0	0
862	1			25	4000	左丘之园			0	0
863	1			25	3700	南山一窝蜂			0	0
864	1			40	9200	捉襟见肘！五甲			0	3
865	1			40	9200	畅通龙玄！五甲			0	3
866	1			40	9200	斩二万！十甲			0	3
867	1			40	9200	云游四海！五甲			0	3
868	1			40	9200	随风而过！十甲			0	3
869	1			40	9200	斩五万！五甲			0	3
870	1			40	9200	小有积蓄！五甲			0	3
871	1			40	9200	千金家财！五甲			0	3
872	1			40	9200	家底雄厚！五甲			0	3
873	1			40	9200	万金家财！五甲			0	3
875	1			40	9200	畅通睛中！五甲			0	3
876	1			40	9200	畅通抬肩！五甲			0	3
877	1			40	9200	畅通极泉！五甲			0	3
878	1			40	9200	畅通崇骨！五甲			0	3
879	1			40	9200	畅通下极俞！五甲			0	3
880	1			40	9200	畅通曲泉！五甲			0	3
881	1			40	9200	畅通腰眼！五甲			0	3
882	1			40	9200	畅通合阳！五甲			0	3
883	1			40	9200	畅通气端！五甲			0	3
884	1			40	19200	震古烁今！五甲			0	3
885	1			40	9200	肆无忌惮！十甲			0	3
886	1			40	9200	技可防身！十甲			0	3
887	1			40	9200	嚣张跋扈！十甲			0	3
888	1			40	9200	不可一世！十甲			0	3
889	1			40	9200	多才多艺！十甲			0	3
890	1			35		家底雄厚			0	0
891	1			35		万金家财			0	0
896	-1			40	9200	博览群书			0	0
897	1			40	9200	从不下毒！五甲			0	3
898	1			40	9200	无事不知！十甲			0	3
899	1			40	9200	战神！十甲			0	3
900	1			40	9200	百里人雄！十甲			0	3
901	1			40	9200	鹞飞重天！三十！十甲			0	3
902	1			40	9200	众山我独尊！三十！十甲			0	3
903	-1			40	9200	鹞飞重天!五百!十甲			0	0
904	-1			40	9200	众山我独尊!五百!十甲			0	0
905	1			40	9200	胜利！云湖天池！十甲			0	3
906	1			40	9200	五十胜！云湖天池！十甲			0	3
907	1			40	9200	胜利！神农洇！十甲			0	3
908	1			40	9200	五十胜！神农洇！十甲			0	3
910	1			40	9200	长歌门·天道轩贵客！五甲			0	3
911	1			40	9200	东漓寨贵客！五甲			0	3
912	1			40	9200	隐元会贵客！五甲			0	3
913	1			40	9200	商会贵客！五甲			0	3
914	1			40	9200	镖局贵客！五甲			0	3
915	1			40	9200	全胜天子峰！五甲			0	3
916	1			40	9200	英雄天子峰！五甲			0	3
917	1			40	9200	英雄！五甲			0	3
918	1			40	9200	10人普通荻花圣殿！五甲			0	3
919	1			40	9200	10人普通龙渊泽！五甲			0	3
920	1			40	9200	挑战谢渊！五甲			0	3
921	1			40	9200	挑战王遗风！五甲			0	3
922	1			25	3900	相随			0	0
923	1			20	3800	知遇！恶人谷			0	0
924	1			25	4700	另一个王			0	0
925	1			25	4700	院后鼠			0	0
926	1			25	4700	巨兽骨架			0	0
928	1	456	2	0	0	击败智慧王			0	0
929	1	456	2	0	0	击败娑摩静			0	0
930	1	457	2	0	0	杨叶中			0	0
931	1	457	2	0	0	封秋蝉			0	0
934	1	460	2	0	0	孙德柬			0	0
935	1	460	2	0	0	黄锦寿			0	0
938	1			20	3000	七秀！天子峰			0	0
939	1			20	3000	万花！天子峰			0	0
940	1			20	3000	天策！天子峰			0	0
941	1			20	3000	纯阳！天子峰			0	0
942	14	1044	1	25	3700	粗制的薄皮革			0	0
943	10	1045	1	25	3700	皮革			0	0
944	6	1046	1	25	3700	精致皮革			0	0
945	6	1047	1	25	3700	狼皮皮料			0	0
946	18	1039	1	25	3700	青铜丝			0	0
947	10	1040	1	25	3700	铅丝			0	0
948	6	1041	1	25	3700	黄铜丝			0	0
949	6	1042	1	25	3700	黄铜杆			0	0
950	60	1056	1	25	3700	下品活络散			0	0
951	38	1057	1	25	3700	下品定痛散			0	0
952	26	1058	1	25	3700	上品止血散			0	0
953	25	1059	1	25	3700	上品活络散			0	0
954	2	1049	1	25	3700	凯风			0	0
955	3	1050	1	25	3700	君子于役			0	0
956	3	1051	1	25	3700	短歌行			0	0
957	3	1052	1	25	3700	从军行（三）			0	0
958	10	1054	1	25	3700	游侠令（成就已经去除）			0	0
959	117			40	5900	百食宴	67		0	0
960	70			40	5900	百炼钢	68		0	0
961	66			40	5900	百家布	69		0	0
962	214			40	5900	百家药	70		0	0
963	13			40	5900	百套书	71		0	0
964	1			25	5800	浩气蓝衫！紫霄			0	0
965	1			25	5800	浩气蓝衫！夕佩			0	0
966	1			25	5800	浩气蓝衫！云栖			0	0
967	1			25	5800	浩气蓝衫！净御			0	0
968	1			25	5800	浩气蓝衫！节勋			0	0
969	1			25	5800	浩气蓝衫！朔风			0	0
970	1			25	5800	浩气蓝衫！墨隐			0	0
971	1			25	5800	不羁白袍！钧天			0	0
972	1			25	5800	不羁白袍！姽婳			0	0
973	1			25	5800	不羁白袍！采薇			0	0
974	1			25	5800	不羁白袍！癫狂			0	0
975	1			25	5800	不羁白袍！振威			0	0
976	1			25	5800	不羁白袍！郁非			0	0
977	1			25	5800	不羁白袍！谷玄			0	0
978	1					多少级第一次被别人协助任务成功			0	0
979	1					多少级第一次加阵营			0	0
980	1					进入游戏第一个接任务的时间5秒-2分以上			0	0
981	1					多少级会屏蔽别的玩家聊天			0	0
982	1					多少级重置了武林秘境场景			0	0
983	1					每次去NPC修改是使用全修理			0	0
984	1					多少级加第一个仇人			0	0
985	1					多少级第一次交易成功			0	0
986	1					多少级查看别人的阅读			0	0
987	1					多少级查看别人的任务			0	0
988	1					多少级第一个删除好友			0	0
989	1					多少级第一次通过什么密聊			0	0
990	1					多少级会点开交易行			0	0
991	1					多少级会成功购买一件交易行的东西			0	0
992	1					多少级会成功卖一件交易行的东西			0	0
993	1					多少级会使用交易行界面搜索			0	0
994	1					多少级会使用交易行界面筛选			0	0
995	1					多少级会点信使界面			0	0
996	1					多少级会去从NPC商店处买东西成功			0	0
997	1					多少级会去从NPC商店处卖东西成功			0	0
998	1					多少级会去从NPC商店处修理装备成功			0	0
999	1					多少级会去通过信使寄东西			0	0
1000	1					多少级会去通过信使收东西			0	0
1001	1					每次去NPC修改使用单修理			0	0
1002	1					多少级第一次点跟随			0	0
1003	1					多少人点跟随			0	0
1004	1					第一次打开中地图是几级的时候			0	0
1005	1					第一次世界地图是几级的时候  (非交通地图)			0	0
1006	1					第一次打开副快捷栏是几级的时候？			0	0
1007	1					多少级抄书成功			0	0
1008	1			40	9200	捐献烧罗汉面筋！五甲			0	3
1009	1			40	9200	捐献萝卜瘦肉汤！五甲			0	3
1010	1			40	9200	捐献大肠筋！五甲			0	3
1011	1			40	9200	捐献青铜丝！五甲			0	3
1012	1			40	9200	捐献红铜丝！五甲			0	3
1013	1			40	9200	捐献铅丝！五甲			0	3
1014	1			40	9200	捐献黄铜丝！五甲			0	3
1015	1			40	9200	捐献黄铜杆！五甲			0	3
1016	1			40	9200	捐献粗制的皮革！五甲			0	3
1017	1			40	9200	捐献粗制的薄皮革！五甲			0	3
1018	1			40	9200	捐献皮革！五甲			0	3
1019	1			40	9200	捐献精致皮革！五甲			0	3
1020	1			40	9200	捐献狼皮皮料！五甲			0	3
1021	1			40	9200	捐献下品止血散！五甲			0	3
1022	1			40	9200	捐献下品活络散！五甲			0	3
1023	1			40	9200	捐献下品定痛散！五甲			0	3
1024	1			40	9200	捐献上品止血散！五甲			0	3
1025	1			40	9200	捐献上品活络散！五甲			0	3
1026	1			40	9200	捐献少年行！五甲			0	3
1027	1			40	9200	捐献凯风！五甲			0	3
1028	1			40	9200	捐献君子于役！五甲			0	3
1029	1			40	9200	捐献短歌行！五甲			0	3
1030	1			40	9200	捐献从军行（三）！五甲			0	3
1031	1			40	9200	捐献荣恩令！五甲（去除该成就）			0	3
1032	1			40	9200	捐献游侠令！五甲（去除该成就）			0	3
1033	60					鲜肉包子60			0	0
1034	50					卤肠50			0	0
1035	46					烧罗汉面筋46			0	0
1036	50					萝卜瘦肉汤50			0	0
1037	28					大肠筋28			0	0
1038	60					红铜丝60			0	0
1039	36					青铜丝36			0	0
1040	20					铅丝20			0	0
1041	12					黄铜丝12			0	0
1042	12					黄铜杆12			0	0
1043	60					粗制的皮革60			0	0
1044	28					粗制的薄皮革28			0	0
1045	20					皮革20			0	0
1046	12					精致皮革12			0	0
1047	12					狼皮皮料12			0	0
1048	4					少年行4			0	0
1049	4					凯风4			0	0
1050	6					君子于役6			0	0
1051	6					短歌行6			0	0
1052	6					从军行（三）6			0	0
1053	20					荣恩令20			0	0
1054	20					游侠令20			0	0
1055	130					下品止血散130			0	0
1056	120					下品活络散120			0	0
1057	76					下品定痛散76			0	0
1058	52					上品止血散52			0	0
1059	50					上品活络散50			0	0
1060	20			15		不夜金城满天星			0	0
1061	20			15		繁花散尽夜未央			0	0
1062	1			15		日轮赏月			0	0
1063	1	597	2			嫦娥奔月			0	0
1064	1	597	2			吴刚伐桂			0	0
1065	1	597	2			玉兔捣药			0	0
1066	1	597	2			玉兔入月宫			0	0
1067	1	597	2			月下独酌			0	0
1068	1	597	2			秋宵月下有怀			0	0
1069	1	597	2			望月怀远			0	0
1070	1	597	2			八月十五夜月			0	0
1071	1					第一次设置快捷键总人数			0	0
1072	1					第一次拖动技能			0	0
1073	1					第一次人物界面筛选功能			0	0
1074	1					第一次使用阅读筛选			0	0
1075	1					第一次选择道学和佛学			0	0
1076	1					第一次使用阅读搜索 			0	0
1077	1					第一次打开武林秘境界面			0	0
1078	1					第一次使用武林秘境其它分页			0	0
1079	1					第一次点开人物属性界面			0	0
1080	1					第一次点开声望界面			0	0
1081	1					第一次点开坐骑界面			0	0
1082	1					第一次点开阵营界面			0	0
1083	1					第一次使用小地图雷达			0	0
1084	1					第一次使用了小地图司南			0	0
1085	1			15		侠客文摘			0	0
1086	1					默认			0	0
1088	1					默认			0	0
1089	1					默认			0	0
1090	1					默认			0	0
1091	1	692	2			线索			0	0
1092	1	692	2			蛛丝马迹			0	0
1093	1			35	8100	对决！烟			0	2
1094	1	1097	1	25	5800	耐心之师			0	0
1095	1	1214	1	25	5800	为人师表			0	0
1096	5	1099	1	30	6900	善为人师			0	0
1097	10	1098	1	35	8100	广为人师		100	0	0
1098	20			40	9200	德高之师		101	0	0
1099	50	5074	1	45	10400	桃李之师	77		0	0
1100	-1	1101	1	25	3700	师徒情深			0	0
1101	-1	1102	1	30	6900	仁师			0	0
1102	-1		0	35	8100	义师			0	0
1103	1			15	100	青出于蓝			0	0
1104	1			40	9200	德高之师！五甲			0	3
1105	1			40	9200	广为人师！五甲			0	3
1106	1			40	9200	桃李之师！五甲			0	3
1107	1					第一次当徒弟的级别			0	0
1108	1	532	2			沙利亚（高级）			0	0
1109	1	532	2			卫栖梧（高级）			0	0
1110	1	532	2			阿里曼入教主祭司（高级）			0	0
1111	1	532	2			阿里曼监察使（高级）			0	0
1112	1	534	2			玄阴子(高级)			0	0
1113	1	534	2			宝箱6547			0	0
1114	1	534	2			宝箱6529			0	0
1115	1	534	2			道衍（高级）			0	0
1116	1	534	2			宝箱6530			0	0
1117	1	534	2			方鹤影（高级）			0	0
