ClassID	SubClassID	ID	ClassName	SubClassName	Title	Content	Link
13	6	1			任务协助条件	<text>text="　　协助者和被协助者必须组队。\\\n　　协助者必须在被协助者附近。\\\n　　协助者必须已完成该任务。\\\n　　协助者每天可完成的协助任务个数会随着等级增长不断增加，最高上限每天不超过18个。" font=162</text>	
13	6	2			任务协助奖励	<text>text="　　协助者和被协助者（同时也是好友）双方好感度增加5点。\\\n　　协助者将获得4点精力值和4点体力值。\\\n　　如果协助者是被协助者的师父，协助者会获得5点师徒值。" font=162</text>	
13	7	0		新人援助任务		<text>text="　　为了帮助初入江湖的侠士安全度过难关，结识更多有缘之人，当新人侠士在江湖之旅中踏入危机四伏的秘境时，可以通过该系统发布江湖救急。\\\n　　满级侠士帮助新人完成任务，也会获得不菲的奖励。" font=162</text>	
13	7	1			发布援助	<text>text="　　未满级或装备分不到33000" font=100</text><text>text="（新服前两月装分不到30000即可)的侠士在领取大战秘境等任务后，可在任务追踪面板-找到带有" font=162</text><text>text="“援助”图标" font=100</text><text>text="的任务，点击“发布援助”，系统便会发布侠士的援助请求，当有“热心侠士”接受你的援助后会与你组队并传送到你的身边，助你勇闯秘境/完成任务。\\\n　　符合条件的侠士每日仅能发布5次援助信息。\\\n　　发布援助和等待援助期间，需保持自身不在组队状态下，且可以接受他人组队。\\\n　　如果侠士发布援助组队成功后主动退出队伍，则一定时间内无法再度发布援助。\\\n　　当热心侠士接受你的援助后，" font=162</text><text>text="请勿轻易退队" font=100</text><text>text="，否则你的信誉会有影响，甚至会受到处罚。\\\n" font=162</text>	
13	7	2			接受援助	<text>text="　　满级侠士" font=100</text><text>text="可以开启援助订阅。\\\n　　点击小地图下方的扳手图标，在" font=162</text><text>text="勿扰选项" font=100</text><text>text="可以找到" font=162</text><text>text="新人援助" font=100</text><text>text="，可选择设置开启援助订阅。\\\n　　系统将同时向多名符合条件的侠士发送邀请，最先点击接受的侠士将成功接受援助邀请。\\\n　　希望领取援助邀请的侠士需保持处于待机可组队状态，不得处于秘境/战场/名剑大会等场景，不得处于战斗状态。\\\n　　如果侠士在领取援助邀请后尚未完成任务便主动离开队伍，则一定时间内无法再接受到援助邀请。" font=162</text>	
13	7	3			援助奖励	<text>text="　　侠士成功接受援助邀请并完成对应挑战后将可获得援助宝箱奖励，宝箱中有机会获得" font=162</text><text>text="江湖奇遇[韶华故]" font=100</text><text>text="的重要线索。" font=162</text>	
13	8	0		日常任务		<text>text="　　日常任务一天一次，刷新时间为" font=162</text><text>text="每天早上7点" font=100</text><text>text="。\\\n　　当看到NPC头上有蓝色的关闭状卷轴时，表示有能重复完成的任务。每日能完成的日常任务总数为" font=162</text><text>text="20个" font=100</text><text>text="。\\\n　　具体可以参考活动日历。" font=162</text>	
13	8	1			活动日常	<text>text="　　活动日常分为长期活动和短期活动。\\\n" font=162</text><text>text="　　长期活动" font=157</text><text>text="是一直存在在游戏中的，例如：洛阳的擂台活动、扬州的狮王争霸。通过这些任务同样可以获得城市的声望奖励。\\\n" font=162</text><text>text="　　短期活动" font=157</text><text>text="是游戏中会根据现实生活中的节日定期推出相应的节日活动，会设立一些活动的日常任务，完成任务后，可以获得金钱和活动专用道具、货币等奖励。当活动结束后，便无法接到任务了。\\\n　　具体的任务会因节日的不同而不同，可以查看活动日历获取详细信息。" font=162</text>	
13	8	3			势力日常	<text>text="　　游戏中有各个势力组织提供的日常任务，例如：长歌门、东篱寨、南洋商会、镖局等。完成不同势力的日常任务，可以增加对应势力的声望。\\\n　　详细内容可通过“人物属性”（C）-“声望”面板，查看增加不同势力声望的方法以及不同的声望等级奖励。" font=162</text>	
13	8	4			阵营日常	<text>text="　　阵营分为恶人谷和浩气盟，当您加入了一方后，只可完成加入一方的日常任务。\\\n　　其中恶人谷和浩气盟除了奖励声望的日常任务以外，还有奖励威名和战阶的日常任务。威名和战阶可以用来购买对应阵营的装备。" font=162</text>	
13	8	5			秘境日常	<text>text="　　当角色达到满级时才可接取，除了任务奖励外，还会根据秘境所属势力的不同，会奖励对应势力的声望。\\\n　　侠士需先在主城区或帮会领地秘境任务处接取任务，完成后再去提交任务，才可获得任务奖励。\\\n　　具体信息请查看活动日历。" font=162</text>	
13	9	0		任务共享		<text>text="　　某些任务能和附近的队友共享，您只需要按L键打开任务界面，选择某任务按下“共享”按钮即可。\\\n　　任务共享限制：\\\n　　1.您的队友必须在您附近才能共享任务。\\\n　　2.您的队友必须也满足接受任务的条件，比如您已经完成到系列任务中的第二阶段，而您的队友尚处在第一阶段，则此任务无法共享。\\\n　　3.从掉落道具中引发的任务无法共享。\\\n　　4.具体可以打开任务面板进行查看，不可共享的任务，在面板下方的“共享”按钮是呈灰色状态的。" font=162</text>	
14	0	0	师徒系统			<text>text="　　江湖中遇一良师可以受益匪浅，收一顽徒亦可以增添乐趣。\\\n　　师徒系统给剑侠江湖中的各位侠士提供了一个拜师学艺、收徒传艺的方便的平台。\\\n　　通过拜师和收徒，徒弟一方不仅可以更快的熟悉游戏的各种操作和玩法，还可以获得饰品套装的奖励。\\\n　　而作为师父的一方，通过帮助徒弟，与徒弟一起完成师徒任务，不仅可以获得师徒值、修为等丰厚的奖励，更可以让自己的名字永存于隐元密鉴的排行榜中。\\\n　　各位侠士通过师徒系统不仅可以结识到与自己有缘的师父或徒弟，更可以认识其他的同门师兄弟和师姐妹。相约结伴，快意江湖。\\\n" font=162</text><text>text="　　按U键可以打开师徒界面。" font=100</text>	
14	1	0		拜师收徒规则		<text>text="　　拜一良师，可以更顺利的在江湖中立足，早日成为一代大侠；收一良徒，可以享受育人的乐趣，或有可能名垂隐元秘鉴。而为师为徒，也需要有一定的资质，拜师收徒的规则具体如下。\\\n" font=162</text><text>text="拜师规则" font=157</text><text>text="\\\n　　已经身为他人师父的侠士无法拜师。未满级或身上仍有【共战江湖】状态或未完成过出师任务的侠士均可拜师。已出师的侠士可以在" font=162</text><text>text="纪天下" font=186 link="NPCGuide/2044"</text><text>text="处申请重新获得拜师资格。每个侠士最多可以有三位师父。\\\n" font=162</text><text>text="收徒规则" font=157</text><text>text="\\\n　　已经身为他人徒弟或未满级的侠士无法收徒。每个侠士最多可以有十名徒弟。\\\n" font=162</text><text>text="亲传师徒规则" font=157</text><text>text="\\\n　　亲传师徒身份为账号级别，所有侠士账号默认为亲传徒弟身份，其中的一个角色可以拜亲传师父。每个侠士最多可以有一位亲传师父。\\\n　　通过师徒界面中的转换功能，侠士可以将账号转换至亲传师父身份，方可收亲传徒弟。每个侠士最多可以有两位亲传徒弟。\\\n" font=162</text>	
14	2	0		如何收徒		<text>text="　　已满级的大侠" font=100</text><text>text="便可招收自己的徒弟，可以通过多种途径进行收徒。" font=162</text>	
14	2	1			聊天窗口快捷收徒	<text>text="　　侠士可以右键点击聊天框中玩家的名字，在下拉列表中选择收徒，向其发送收徒请求。" font=162</text>	
14	2	2			师徒界面收徒	<text>text="　　在师徒界面（快捷键U）里寻找徒弟，新进的小侠会随机在师徒界面中显示。\\\n" font=162</text><image>path="ui\Image\JX3Library\师徒界面更换.Tga" frame=0</image>	
14	2	3			收附近玩家为徒	<text>text="　　收附近玩家为徒，可以直接右键点击对方的头像进行收徒，系统会发送一个收徒请求给对方，如果对方同意，则收徒成功。\\\n　　选中目标，右键点击角色栏，在出现的列表中选择收徒。\\\n" font=162</text><image>path="ui\Image\JX3Library\收徒弟.UITex" frame=0</image><text>text="\\\n" font=162</text>	
14	2	5			发布收徒信息	<text>text="　　如果没有寻找到想要收的徒弟，可以在师徒界面中　“发布收徒”消息，系统会自动在师徒界面中发布，只要静等有缘人即可。\\\n　　1.按U键或是左键点击游戏界面右边的手掌合十的图标来打开师徒界面。\\\n　　2.在师徒界面中选择“找徒弟”一列，再点击左下角的“发布收徒”按钮即可。\\\n" font=162</text>	
14	3	0		如何拜师		<text>text="" font=162</text><text>text="未满级或仍有共战状态或未做过出师任务" font=100</text><text>text="的少侠可以拜师，每位小侠都有多种途径可以寻找到自己的师父。" font=162</text>	
14	3	1			聊天频道发言拜师	<text>text="　　可以通过在世界频道喊话来寻求师父，与您有缘的师傅自然会收您为徒。\\\n" font=162</text><image>path="ui\Image\JX3Library\世界频道.UITex" frame=0</image>	
14	3	2			聊天窗口快捷拜师	<text>text="　　可以在综合频道里，直接右键点击其他玩家角色名进行拜师，如果对方同意则拜师成功。\\\n" font=162</text><image>path="ui\Image\JX3Library\名字拜师.UITex" frame=0</image>	
14	3	4			师徒界面拜师	<text>text="　　在师徒界面（快捷键U）里寻找师父，发布过收徒信息的大侠会在师徒界面中显示。" font=162</text>	
