TrackID	X	Y	Z
35	51313	44353	1061019
35	51391	44604	1060837
35	51533	44949	1060628
35	51778	45426	1060511
35	52168	46075	1060534
35	52702	46869	1060576
35	53045	47345	1060961
35	53358	47729	1061409
35	53866	48298	1062108
35	54492	48990	1062400
35	55157	49760	1062102
35	55889	50627	1062753
35	56322	51196	1062643
35	56648	51683	1063491
35	56957	52258	1064091
35	57405	53334	1065578
35	57856	54461	1067345
35	58095	54937	1067820
35	58272	55201	1068119
35	58415	55358	1068277
35	58539	55455	1068317
35	58713	55564	1068334
35	59011	55723	1068263
35	59627	56016	1068254
35	60626	56494	1069126
35	61169	56796	1069816
35	61619	57088	1070330
35	62235	57393	1070854
35	63000	57643	1071405
35	64093	57905	1072964
35	64712	58094	1074147
35	65134	58290	1075166
35	65468	58521	1076215
35	65918	59002	1078000
35	67128	60439	1083412
35	67623	61112	1085427
35	67822	61445	1086138
35	67900	61619	1086456
35	67932	61741	1086619
35	67943	61889	1086764
35	67996	63026	1086865
35	68056	65379	1086481
35	68039	66559	1085193
35	67997	67078	1084497
35	67885	67932	1083166
35	67774	68824	1081547
35	67742	69354	1080698
35	67751	69825	1080032
35	67803	71551	1078836
35	67907	72867	1078835
35	68112	73858	1078550
35	68440	74742	1078329
35	68944	75609	1078203
35	71051	78487	1077969
35	72622	80428	1077291
35	73938	81848	1077257
35	76036	83860	1075192
35	77443	85211	1074179
35	78785	86541	1074179
35	81075	88834	1077143
35	82470	90276	1078495
35	84422	92355	1078562
35	86091	94191	1077503
35	86486	94644	1077204
37	12337	33084	1048576
37	12720	32480	1048576
37	13212	32037	1048576
37	14256	31443	1048596
37	14904	31260	1048602
37	15137	31427	1048576
37	15893	31556	1048576
37	16759	31866	1048576
37	17818	32127	1048576
37	19084	32088	1048576
37	20314	31601	1048576
37	20966	31062	1048576
37	21249	30498	1048576
37	21415	29818	1048576
37	21181	28821	1048576
37	20573	27743	1048576
37	19504	26285	1048576
37	18432	24801	1048576
37	17034	22863	1048576
37	15682	20978	1048576
37	15039	20037	1048576
37	14124	18733	1048576
37	13202	17402	1048576
37	12742	16733	1048576
39	7808	38103	1081970
39	7348	38025	1081897
39	7031	37953	1082026
39	6728	37884	1082080
39	6391	37789	1081946
39	6054	37718	1082045
39	5578	37627	1081900
39	5070	37564	1082037
41	84263	52898	1090903
41	83283	52818	1089591
41	82732	52759	1088967
41	82466	52720	1088673
41	82092	52380	1087864
41	81587	51848	1086217
41	81280	51260	1084648
41	80783	50432	1082835
41	80300	49752	1081568
41	79739	48934	1080615
41	79302	48295	1080156
41	79009	47646	1080039
41	78925	47066	1079748
41	78857	46868	1079761
43	15437	42291	1080633
43	15438	42078	1080829
43	15427	41780	1081155
43	15409	41388	1081556
43	15405	41146	1081756
43	15409	40987	1081821
43	15420	40860	1081878
43	15438	40722	1081973
43	15473	40492	1082161
43	15492	40348	1082227
43	15504	40221	1082283
43	15506	40093	1082293
43	15498	39966	1082393
43	15476	39840	1082410
43	15441	39717	1082442
43	15395	39597	1082521
43	15343	39481	1082516
43	15286	39366	1082490
43	15211	39223	1082578
43	15153	39109	1082619
43	15100	38993	1082575
43	15047	38858	1082535
43	14967	38638	1082562
43	14916	38511	1082543
43	14861	38396	1082520
43	14795	38286	1082425
43	14715	38188	1082311
43	14617	38106	1082236
43	14503	38048	1082191
43	14380	38014	1082256
44	83834	70569	1063844
44	82969	70675	1063612
44	82466	70774	1063873
44	81447	70852	1063927
44	79325	71047	1063979
44	78353	71202	1064086
44	77387	71427	1064356
44	76519	71884	1064673
44	75748	72417	1064388
44	74978	72934	1064545
44	74352	73428	1064612
44	73313	73932	1064612
44	72142	74092	1064176
44	71094	73905	1064100
44	70070	73578	1064078
44	68912	72981	1064141
44	67812	72278	1064161
44	66440	71691	1064398
44	65248	71174	1064418
44	64082	70726	1064418
44	63321	70339	1064418
44	62200	69874	1064418
44	61446	69604	1064418
44	60661	69114	1064290
44	59767	68515	1064136
44	58504	67722	1063906
44	57797	67264	1063784
44	57121	66865	1063620
44	56605	66599	1063461
44	55945	66275	1063424
44	55009	65826	1063394
44	53822	65218	1063457
44	53244	65028	1063458
44	52563	64811	1063689
44	52035	64681	1063608
44	51117	64730	1063392
44	50549	64711	1063192
44	49621	64697	1063074
44	48548	64637	1063074
44	47892	64766	1063074
44	47163	64665	1063074
44	46862	64216	1063074
44	46683	63719	1063074
44	46553	63275	1063074
44	46397	62747	1063074
44	46168	62347	1063074
44	46066	61828	1063074
44	46028	61110	1063074
44	46043	60491	1063074
44	46053	59333	1063136
44	46043	58594	1063136
44	46023	57609	1063136
44	46083	56670	1062877
44	46127	55495	1062119
44	46163	54559	1061632
44	46223	53591	1061496
44	46276	53076	1061472
44	46078	52475	1061538
44	45646	52286	1061780
44	45161	52045	1062112
44	44657	51882	1062240
44	44160	51841	1062306
44	43569	51820	1062306
44	42998	51828	1062444
44	42442	51848	1062760
44	42088	51567	1062824
44	41766	51091	1062088
44	41289	50558	1061088
44	40972	50194	1060885
44	40679	49765	1060832
44	40584	49341	1060832
44	40619	48856	1060832
44	40636	48552	1060832
44	40527	48178	1060832
44	40368	47952	1060832
44	40161	47775	1060832
44	39840	47601	1060832
44	39525	47444	1060832
44	39290	47192	1060898
44	39250	46882	1060898
44	39293	46564	1060835
44	39328	46190	1060832
44	39358	45723	1060832
44	39313	45064	1060832
44	39378	44706	1060832
44	39321	44048	1060832
44	39318	43256	1060832
44	39298	42703	1060832
44	39210	42081	1060832
44	39193	41361	1060898
44	39170	40894	1060960
44	39251	40254	1061496
44	39346	39834	1062368
44	39425	39378	1062928
44	39499	38839	1063222
44	39383	38693	1063458
44	39225	38683	1063458
44	39019	38723	1063458
44	38831	38837	1063475
44	38602	39045	1063520
44	38236	39314	1063648
44	37922	39566	1063648
44	37592	39821	1063776
44	37233	40035	1064132
44	36871	40313	1064596
44	36503	40558	1065089
44	36178	40751	1065360
44	35746	40970	1065855
44	35452	41070	1066150
44	35115	41175	1066551
44	34728	41264	1067234
44	34326	41352	1067894
44	33941	41363	1068429
44	33489	41354	1068896
44	33052	41304	1069024
44	32618	41274	1069029
44	32181	41190	1068962
44	31852	41176	1068687
44	31532	41240	1068240
44	31162	41349	1067671
44	30789	41510	1067202
44	30491	41703	1066710
44	30168	41899	1066130
44	29755	42143	1065664
44	29240	42558	1065063
44	28904	42916	1064511
44	28716	43176	1064188
44	28537	43556	1063743
44	28484	43865	1063499
44	28449	44448	1063335
46	53814	23526	1079626
46	53828	23399	1079571
46	53832	23272	1079519
46	53818	23145	1079469
46	53785	23021	1079419
46	53729	22907	1079366
46	53644	22811	1079314
46	53542	22735	1079246
46	53434	22668	1079168
46	53322	22607	1079077
46	53196	22547	1078974
46	53047	22483	1078833
46	52843	22405	1078604
46	52508	22281	1078271
46	52251	22177	1077877
46	51355	21813	1076798
46	50772	21582	1076021
46	50447	21455	1075575
46	50282	21386	1075233
46	50042	21282	1074678
46	49868	21211	1074322
46	49734	21161	1074079
46	49615	21122	1073907
46	49494	21090	1073767
46	49371	21064	1073611
46	49242	21043	1073441
46	49100	21027	1073252
46	48941	21016	1073055
46	48754	21010	1072811
46	48493	21009	1072515
46	48109	21012	1072040
46	47809	21022	1071645
46	47377	21050	1071065
46	46869	21088	1070543
46	46548	21104	1070251
46	46217	21112	1069909
46	45852	21114	1069610
46	45474	21111	1069392
46	45102	21107	1069287
46	44758	21101	1069307
46	44273	21087	1069309
46	43583	21068	1069215
46	43114	21061	1069216
46	42425	21058	1069165
46	41853	21055	1068885
46	41490	21042	1068735
46	41036	21012	1068600
46	40729	20980	1068480
46	40565	20955	1068423
46	40441	20925	1068393
46	40349	20844	1068390
46	40301	20725	1068399
46	40277	20600	1068425
46	40270	20472	1068477
46	40273	20345	1068544
46	40281	20168	1068657
46	40283	20040	1068743
46	40269	19717	1068820
46	40257	19060	1069108
46	40267	18398	1069392
46	40300	17734	1069503
46	40354	17173	1069573
46	40495	16335	1069697
46	40662	15369	1069835
46	40717	14831	1070020
46	40726	14363	1070229
46	40697	13783	1070198
46	40634	13207	1070407
46	40539	12642	1070490
46	40414	12093	1070503
46	40259	11564	1070422
46	40186	11363	1070403
46	40096	11153	1070432
46	39978	10913	1070418
46	39800	10589	1070388
46	39515	10088	1070425
46	39377	9826	1070488
46	39201	9451	1070540
46	39021	9067	1070569
46	38906	8848	1070622
46	38801	8672	1070689
46	38698	8522	1070681
46	38595	8391	1070687
46	38508	8294	1070704
46	38411	8197	1070746
46	38303	8099	1070822
46	38182	7998	1070889
46	38045	7895	1070952
46	37887	7785	1071013
46	37696	7662	1071040
46	37473	7526	1071052
46	37251	7408	1071082
46	36982	7282	1071195
46	36580	7115	1071296
46	36047	6899	1071358
46	35785	6782	1071331
46	35670	6725	1071330
46	35556	6667	1071342
48	23079	7657	1055744
48	23198	7091	1055744
48	23875	6650	1055744
48	25349	6279	1055744
48	26943	6329	1055744
48	28435	6186	1055744
48	29335	5977	1055744
48	29932	5811	1055744
49	88781	13792	1048576
49	89870	13697	1048576
49	91264	13726	1048576
49	92330	13948	1048576
49	93453	14708	1048576
49	93889	15620	1048576
49	94352	17044	1048576
50	33732	29697	1152326
50	34813	29152	1152925
50	37136	28032	1149560
50	40060	27130	1147087
50	44730	24872	1149162
50	45472	24369	1149694
50	45975	22633	1149333
50	46712	20897	1149649
50	46664	20022	1150742
50	45354	19335	1151087
50	43944	19338	1150511
50	42765	19475	1150044
50	41440	19821	1151141
51	55233	43408	1186380
51	56626	40841	1191181
52	51756	46756	1161311
52	51754	46779	1188855
53	82126	67860	1103384
53	82125	67810	1158759
54	54183	35992	1202050
54	54179	35970	1244550
55	20717	4606	1056432
55	20345	4199	1056432
55	19757	3952	1056432
55	18778	3769	1056432
55	17465	3672	1056432
55	16176	3624	1056432
55	15053	3519	1056432
55	14336	3485	1056432
57	54254	36395	1244076
57	54253	36406	1202050
58	51617	47149	1188855
58	51614	47162	1161311
59	81578	68275	1103384
59	81573	68271	1158710
60	20083	33427	1056873
60	20303	33405	1056886
60	20610	33242	1056879
60	20953	33075	1056778
60	21243	32901	1056730
60	21599	32732	1056448
60	22001	32490	1056035
60	22347	32227	1055683
60	22592	32007	1055512
60	23052	32090	1055244
60	23444	32257	1055210
60	23850	32447	1055173
60	24343	32656	1055285
60	24660	32905	1055476
60	24971	33127	1055711
60	25098	33504	1055881
60	25308	33734	1055914
60	25478	33885	1055978
60	25691	34093	1056127
60	25926	34244	1056055
60	26182	34475	1056139
60	26347	34685	1056256
60	26530	34930	1056375
60	26686	35245	1056435
60	26888	35666	1056448
60	27074	36089	1056593
60	27160	36393	1056628
60	27183	36753	1056678
60	27278	37324	1056903
60	27480	37845	1057055
60	27622	38215	1057185
60	27736	38545	1057251
60	27885	38956	1057358
60	28176	39304	1057492
60	28442	39681	1057632
60	28696	40268	1057832
60	28937	40628	1057975
60	29190	41077	1058170
60	29404	41637	1058524
60	29554	42043	1058838
60	29761	42571	1059364
60	29996	42992	1059894
60	30291	43199	1060137
60	31143	43369	1060701
60	31513	43452	1060899
60	31930	43540	1061017
60	32293	43702	1061064
60	32663	43955	1061058
60	32991	44166	1061109
60	33312	44337	1061025
60	33621	44531	1061011
60	33925	44700	1061175
60	34219	44923	1061295
60	34564	45205	1061186
60	34905	45547	1061306
60	35191	45785	1061472
60	35447	46053	1061589
60	35691	46386	1061495
60	35889	46753	1061253
60	35995	47289	1060988
60	36095	48008	1060537
60	36147	48496	1060437
60	36170	49091	1060592
60	36162	49723	1060283
60	36259	50383	1059822
60	36160	50853	1059835
60	36059	51326	1059764
60	36029	51707	1059607
60	36045	52147	1059676
60	36112	52742	1059880
60	36210	53375	1060116
60	36271	53928	1060043
60	36369	54402	1060258
60	36428	54822	1060393
60	36490	55366	1060400
60	36543	55856	1060526
60	36588	56435	1060227
60	36623	56899	1060193
60	36618	57462	1060486
60	36600	57914	1060676
60	36511	58427	1061148
60	36418	58860	1061813
60	36330	59388	1062699
60	36363	59970	1063862
60	36325	60512	1065054
60	36382	60928	1065878
60	36432	61406	1066598
60	36636	62015	1067465
60	36873	62468	1067763
60	37127	62836	1067940
60	37364	63271	1068369
60	37612	63674	1068738
60	37842	63977	1068853
60	38003	64371	1069105
60	38084	64689	1069276
60	38146	65072	1069459
60	38215	65725	1070108
60	38257	66068	1070458
60	38256	66418	1070637
60	38235	66719	1070763
60	38180	67252	1071093
60	38177	67762	1071431
60	38193	68210	1071708
60	38221	68651	1071898
60	38327	69147	1072169
60	38362	69529	1072538
60	38448	69805	1072705
60	38560	70268	1073157
60	38627	70583	1073431
60	38629	70899	1073626
60	38656	71268	1073804
60	38719	71686	1073848
60	38800	72111	1073961
60	38851	72486	1074023
60	38928	73076	1074071
60	38966	73510	1074090
60	39020	73921	1074131
60	39079	74337	1074034
60	39074	74732	1073810
60	39078	75171	1073655
60	39199	75539	1073511
60	39362	75895	1073523
60	39556	76207	1073656
60	39763	76394	1073983
60	39915	76567	1074265
60	40124	76920	1074698
60	40322	77209	1074873
60	40512	77490	1075059
60	40677	77868	1075093
60	40828	78251	1074919
60	40933	78587	1074908
60	40910	78957	1074813
60	40911	79248	1074727
60	40881	79558	1074607
60	40870	79817	1074526
60	40837	80107	1074439
60	40880	80580	1074394
60	40893	80983	1074435
60	40812	81560	1074363
60	40784	81931	1074365
60	40744	82459	1074164
60	40789	82944	1074076
60	40923	83292	1074173
60	41087	83716	1074387
60	41283	84137	1074770
60	41414	84509	1075163
60	41596	84907	1075613
61	65172	45955	1052365
61	65491	45979	1052196
61	65809	46016	1052126
61	66125	46064	1052126
61	66439	46122	1052059
61	66751	46190	1052059
61	67060	46269	1052059
61	67366	46360	1052059
61	67668	46464	1052059
61	67965	46583	1052059
61	68252	46722	1052059
61	68525	46888	1052059
61	68772	47090	1052059
61	68961	47347	1052059
61	69039	47655	1052064
61	69083	47972	1052525
61	69121	48289	1053298
61	69154	48606	1053773
61	69182	48925	1054152
61	69205	49243	1054424
61	69225	49562	1054553
61	69240	49880	1054522
61	69252	50199	1054379
61	69261	50518	1054060
61	69385	50858	1053923
61	69526	51232	1054002
61	69536	51562	1054651
61	69534	51859	1055548
61	69504	52156	1056429
61	69369	52459	1056456
61	69255	52751	1056507
61	69248	53070	1056508
61	69239	53389	1056522
61	69229	53708	1056456
61	69219	54027	1056456
61	69208	54347	1056456
61	69197	54666	1056456
61	69186	54985	1056456
61	69175	55305	1056456
61	69165	55625	1056456
61	69154	55944	1056456
61	69145	56264	1056456
61	69137	56584	1056456
61	69129	56904	1056510
61	69123	57224	1056514
61	69119	57544	1056518
61	69116	57864	1056626
61	69115	58183	1056626
61	69114	58503	1056626
61	69114	58823	1056626
61	69114	59143	1056626
61	69115	59462	1056569
61	69115	59781	1056443
61	69116	60101	1056261
61	69116	60420	1056016
61	69116	60739	1055723
61	69115	61058	1055381
61	69113	61377	1054989
61	69111	61696	1054529
61	69107	62015	1054019
61	69102	62334	1053453
61	69096	62653	1052891
61	69088	62972	1052928
61	69077	63290	1052896
61	69064	63609	1052361
61	69048	63927	1051916
61	69028	64246	1051916
61	69004	64564	1051952
61	68974	64881	1051916
61	68936	65198	1051910
61	68888	65514	1051947
61	68825	65827	1051910
61	68740	66135	1051922
61	68558	66391	1051868
61	68276	66539	1051868
61	67969	66627	1051868
61	67653	66682	1052002
61	67335	66715	1052996
61	67016	66733	1053374
61	66696	66739	1053374
61	66376	66736	1053374
61	66056	66724	1053358
61	65737	66706	1053374
61	65420	66681	1053374
61	65189	66781	1053442
61	65028	67060	1053395
61	64994	67376	1053429
61	64961	67693	1053466
61	64931	68012	1053429
61	64906	68331	1053429
61	64885	68650	1053466
61	64871	68970	1053429
61	64865	69289	1053429
61	64868	69609	1053466
61	64881	69929	1053915
61	64907	70248	1054540
61	64951	70565	1055162
61	65015	70878	1055781
61	65107	71184	1056031
61	65278	71450	1056031
61	65550	71616	1056031
61	65856	71707	1056031
61	66172	71754	1056031
61	66491	71774	1056031
61	66811	71775	1056031
61	67131	71764	1056031
61	67450	71744	1056031
61	67769	71717	1056031
61	68087	71686	1056031
61	68406	71652	1056045
61	68723	71616	1056276
61	69041	71579	1056521
61	69359	71543	1056613
61	69677	71510	1056613
61	69986	71520	1056464
61	70304	71532	1056188
61	70634	71540	1055911
61	70984	71573	1055875
61	71300	71636	1055910
61	71542	71789	1055937
61	71666	71966	1055937
61	71769	72196	1055936
61	71821	72511	1055910
61	71871	72827	1055910
61	71918	73143	1055910
61	71963	73460	1055910
61	72005	73777	1055910
61	72045	74094	1055910
61	72083	74412	1055910
61	72118	74729	1055910
61	72150	75048	1055910
61	72180	75366	1055910
61	72207	75685	1055911
61	72231	76004	1056267
61	72252	76323	1056905
61	72269	76642	1057450
61	72246	76948	1057879
61	72256	77268	1058213
61	72256	77609	1058365
61	72247	77913	1058365
61	72228	78222	1058365
61	72196	78534	1058326
61	72150	78822	1058326
61	72096	79117	1058330
61	72072	79449	1058330
61	72055	79856	1058326
61	72024	80347	1058337
61	71971	80773	1058356
61	71871	81077	1058393
61	71748	81373	1058356
61	71596	81654	1058363
61	71409	81913	1058409
61	71180	82136	1058363
61	70907	82301	1058326
61	70607	82411	1058369
61	70295	82484	1058369
61	69979	82532	1058334
61	69661	82564	1058334
61	69342	82584	1058334
61	69022	82594	1058334
61	68702	82597	1058334
61	68382	82595	1058334
61	68062	82588	1058334
61	67743	82579	1058334
61	67423	82567	1058387
61	67103	82554	1058364
61	66784	82541	1058326
61	66464	82527	1058326
61	66144	82514	1058342
61	65824	82503	1057809
61	65504	82493	1057112
61	65185	82486	1056415
61	64865	82483	1056274
61	64545	82485	1056285
61	64225	82493	1056285
61	63906	82508	1056239
61	63587	82534	1056161
61	63270	82572	1056161
61	62956	82627	1056161
61	62649	82705	1056186
61	62352	82815	1056162
61	62080	82969	1056084
61	61854	83179	1056084
61	61724	83450	1055433
61	61747	83756	1054431
61	61805	84061	1053491
61	61741	84349	1053292
61	61456	84460	1053292
61	61148	84518	1053292
61	60812	84272	1053292
61	60546	83783	1053292
61	60154	83273	1053292
61	59500	83241	1053322
61	58971	83363	1053367
61	58913	83805	1052353
61	58948	84138	1051380
61	58662	84371	1051415
61	58291	84477	1051301
61	57972	84450	1051301
61	57654	84424	1051005
61	57335	84403	1049824
61	57015	84388	1049784
61	56696	84385	1049784
61	56377	84399	1049844
63	40630	92650	1061623
63	40675	92819	1061623
63	40756	92963	1061623
63	40977	93046	1061623
63	41217	93016	1061623
63	41407	92795	1061623
63	41408	92592	1061623
63	41277	92122	1061623
63	41302	91757	1061623
63	41478	91052	1061623
63	41945	90630	1061857
63	42311	90415	1061857
63	42981	90371	1061857
63	43696	90452	1062507
63	44089	90603	1061857
63	44513	90812	1061857
63	44844	91017	1061704
63	45102	91142	1061249
63	45298	91175	1060522
63	45577	91181	1060005
63	45764	91171	1060005
63	45966	91135	1060005
63	46079	91074	1060005
63	46183	90940	1060005
63	46234	90755	1060005
63	46243	90557	1060013
63	46217	90092	1060071
63	46200	89869	1060271
63	46198	89604	1060687
63	46183	89218	1061450
63	46184	88850	1061982
63	46184	88513	1062299
63	46192	88099	1062456
63	46201	87727	1062427
63	46184	87342	1062213
63	46174	86994	1061808
63	46178	86518	1060972
63	46173	86068	1060208
63	46175	85668	1060022
63	46184	85296	1060013
63	46173	85011	1059877
63	46291	84583	1059877
63	46569	84059	1059877
63	46727	83571	1059877
63	46763	83061	1059877
63	46762	82477	1059877
63	46609	81675	1059877
63	46343	80817	1059877
63	46151	80353	1059867
