NodeID	Description	MapID	CityID	Camp	TongID	NeedOpen	WorldRoadTrackEnd	ScriptFile	X	Y	Z	IdleFrame	MinLevel	MaxLevel	StartWaitFrame1	EndWaitFrame1	SwitchWaitFrame1	StartWaitFrame2	EndWaitFrame2	SwitchWaitFrame2	StartWaitFrame3	EndWaitFrame3	SwitchWaitFrame3	StartWaitFrame4	EndWaitFrame4	SwitchWaitFrame4	StartWaitFrame5	EndWaitFrame5	SwitchWaitFrame5	StartWaitFrame6	EndWaitFrame6	SwitchWaitFrame6
144	藏剑驯马任务终点	49	144	0	0	0	0	scripts\Traffic\降低车费.lua	60618	50591	1123854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145	游西湖任务起点	49	145	0	0	0	0	scripts\Traffic\降低车费.lua	81539	67799	1112777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146	游西湖任务终点	49	146	0	0	0	0	scripts\Traffic\降低车费.lua	81528	67970	1112777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147	名剑大会起点	49	147	0	0	0	0	scripts\Traffic\降低车费.lua	81539	68139	1112777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
148	名剑大会终点	49	148	0	0	1	0	scripts\Traffic\降低车费.lua	83074	39859	1113220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
149	天子峰飞行初始	33	149	0	0	1	0	scripts\Traffic\降低车费.lua	31595	29952	1150709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150	天子峰飞行末点	33	150	0	0	1	0	scripts\Traffic\降低车费.lua	41503	19739	1147267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
151	小天子起点	33	151	0	0	0	0	scripts\Traffic\降低车费.lua	32401	30588	1150709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
152	小天子终点	33	152	0	0	0	0	scripts\Traffic\降低车费.lua	40936	19687	1149593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153		100	153	0	0	0	0	scripts\Traffic\降低车费.lua	45421	8055	1102881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154		100	154	0	0	0	0	scripts\Traffic\降低车费.lua	45148	8310	1131784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
155		100	155	0	0	0	0	scripts\Traffic\降低车费.lua	45370	12026	1102434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
156		100	156	0	0	0	0	scripts\Traffic\降低车费.lua	45307	12312	1123208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157		100	157	0	0	0	0	scripts\Traffic\降低车费.lua	42610	17726	1100838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
158		100	158	0	0	0	0	scripts\Traffic\降低车费.lua	42882	17547	1117709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
159		100	159	0	0	0	0	scripts\Traffic\降低车费.lua	47857	17413	1102111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
160		100	160	0	0	0	0	scripts\Traffic\降低车费.lua	48387	17068	1125523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
161		100	161	0	0	0	0	scripts\Traffic\降低车费.lua	51828	16581	1103196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162		100	162	0	0	0	0	scripts\Traffic\降低车费.lua	52167	16358	1126130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
163		100	163	0	0	0	0	scripts\Traffic\降低车费.lua	56380	13614	1102738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
164		100	164	0	0	0	0	scripts\Traffic\降低车费.lua	56578	13278	1121887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
165		100	165	0	0	0	0	scripts\Traffic\降低车费.lua	53353	7747	1105587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
166		100	166	0	0	0	0	scripts\Traffic\降低车费.lua	52925	7789	1130085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
167		100	167	0	0	0	0	scripts\Traffic\降低车费.lua	62369	10273	1104388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168		100	168	0	0	0	0	scripts\Traffic\降低车费.lua	62318	9983	1123281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
169		100	169	0	0	0	0	scripts\Traffic\降低车费.lua	105625	11235	1048503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170		100	170	0	0	0	0	scripts\Traffic\降低车费.lua	105597	11489	1074825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
171		100	171	0	0	0	0	scripts\Traffic\降低车费.lua	63411	48980	1048503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
172		100	172	0	0	0	0	scripts\Traffic\降低车费.lua	63168	48935	1061277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
173		100	173	0	0	0	0	scripts\Traffic\降低车费.lua	63424	49050	1048503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
174		100	174	0	0	0	0	scripts\Traffic\降低车费.lua	63391	49046	1048549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
175		100	175	0	0	0	0	scripts\Traffic\降低车费.lua	63751	48474	1048503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176		100	176	0	0	0	0	scripts\Traffic\降低车费.lua	63631	48402	1058028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
177		100	177	0	0	0	0	scripts\Traffic\降低车费.lua	63733	48444	1048503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
178		100	178	0	0	0	0	scripts\Traffic\降低车费.lua	63738	48457	1048503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
179		100	179	0	0	0	0	scripts\Traffic\降低车费.lua	63703	47711	1059604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
180		100	180	0	0	0	0	scripts\Traffic\降低车费.lua	63451	47703	1102817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
181		100	181	0	0	0	0	scripts\Traffic\降低车费.lua	63698	47720	1100923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
182		100	182	0	0	0	0	scripts\Traffic\降低车费.lua	63412	47654	1060392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
183		100	183	0	0	0	0	scripts\Traffic\降低车费.lua	62774	49322	1087779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
184		100	184	0	0	0	0	scripts\Traffic\降低车费.lua	62826	49467	1063125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
185		100	185	0	0	0	0	scripts\Traffic\降低车费.lua	62796	49327	1089079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
186		100	186	0	0	0	0	scripts\Traffic\降低车费.lua	62521	49315	1090118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187		100	187	0	0	0	0	scripts\Traffic\降低车费.lua	63077	48279	1090098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188		100	188	0	0	0	0	scripts\Traffic\降低车费.lua	62885	48200	1104551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189		100	189	0	0	0	0	scripts\Traffic\降低车费.lua	63074	48268	1103544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190		100	190	0	0	0	0	scripts\Traffic\降低车费.lua	62833	48168	1090408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191	X1	100	191	0	0	0	0	scripts\Traffic\降低车费.lua	11481	14155	1099291	0	0	0	152	48	0	154	48	0	0	0	0	0	0	0	165	48	0	150	48	0
192	M1	100	192	0	0	0	0	scripts\Traffic\降低车费.lua	72599	27969	1101135	0	0	0	152	48	0	154	48	0	0	0	0	0	0	0	165	48	0	150	48	0
193	X3	100	193	0	0	0	0	scripts\Traffic\降低车费.lua	11345	14027	1099359	0	0	0	152	48	0	154	48	0	0	0	0	0	0	0	165	48	0	150	48	0
194	听风崖1	100	194	0	0	0	0	scripts\Traffic\降低车费.lua	54305	56349	1113345	0	0	0	152	48	0	154	48	0	0	0	0	0	0	0	165	48	0	150	48	0
195	X2	100	195	0	0	0	0	scripts\Traffic\降低车费.lua	11264	14021	1099331	0	0	0	152	48	0	154	48	0	0	0	0	0	0	0	165	48	0	150	48	0
196	龙隐村2	100	196	0	0	0	0	scripts\Traffic\降低车费.lua	41235	114755	1121966	0	0	0	152	48	0	154	48	0	0	0	0	0	0	0	165	48	0	150	48	0
197	龙隐村3	100	197	0	0	0	0	scripts\Traffic\降低车费.lua	41282	114847	1121971	0	0	0	152	48	0	154	48	0	0	0	0	0	0	0	165	48	0	150	48	0
198	X4	100	198	0	0	0	0	scripts\Traffic\降低车费.lua	11380	13924	1099472	0	0	0	152	48	0	154	48	0	0	0	0	0	0	0	165	48	0	150	48	0
199	M2	100	199	0	0	0	0	scripts\Traffic\降低车费.lua	72722	27831	1101132	0	0	0	152	48	0	154	48	0	0	0	0	0	0	0	165	48	0	150	48	0
200	X5	100	200	0	0	0	0	scripts\Traffic\降低车费.lua	11556	14070	1099472	0	0	0	152	48	0	154	48	0	0	0	0	0	0	0	165	48	0	150	48	0
201	望乡坪交通点	103	201	0	0	0	0	scripts\Traffic\降低车费.lua	71795	105193	1185297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
202	出云岭交通点	103	202	0	0	0	0	scripts\Traffic\降低车费.lua	54806	38340	1215370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
203		0	0	0	0	1	0	scripts\Traffic\降低车费.lua	36213	9405	1182543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
204	恶人谷pvp交通	103	204	0	0	0	0	scripts\Traffic\降低车费.lua	27401	17367	1188260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
205	浩气盟pvp交通	103	205	0	0	0	0	scripts\Traffic\降低车费.lua	44477	15324	1184038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
206	断肠丘交通点	103	206	0	0	0	0	scripts\Traffic\降低车费.lua	98067	40566	1171880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
207	副本交通点	103	207	0	0	0	0	scripts\Traffic\降低车费.lua	121047	81087	1174408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
208	探查三阵结束	103	208	0	0	0	0	scripts\Traffic\降低车费.lua	14641	49750	1211540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
209	探查三阵开始	103	209	0	0	0	0	scripts\Traffic\降低车费.lua	14447	49978	1211691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210	探查龙脉结束	103	210	0	0	0	0	scripts\Traffic\降低车费.lua	104951	80804	1196770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
211	探查龙脉开始	103	211	0	0	0	0	scripts\Traffic\降低车费.lua	105258	80099	1195714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
212	补天石交通	103	212	0	0	0	0	scripts\Traffic\降低车费.lua	36145	95334	1109823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
213	大将军任务开始	103	213	0	0	0	0	scripts\Traffic\降低车费.lua	86779	108359	1209447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
214	大将军任务到达	103	214	0	0	0	0	scripts\Traffic\降低车费.lua	97380	126407	1221981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
215	苗族村子	104	215	0	0	0	0	scripts\Traffic\降低车费.lua	13204	14880	1122465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216	护法	104	216	0	0	0	0	scripts\Traffic\降低车费.lua	78218	28796	1092037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
217	黑龙沼驿站	104	217	0	0	1	0	scripts\Traffic\降低车费.lua	60255	58078	1087636	0	0	0	152	48	0	154	48	0	0	0	0	0	0	0	165	48	0	150	48	0
218	黑龙沼去荣天岭	104	218	0	0	0	0	scripts\Traffic\降低车费.lua	65935	121719	1058406	0	0	0	152	48	0	154	48	0	0	0	0	0	0	0	165	48	0	150	48	0
219	黑龙去五毒	104	219	0	0	0	0	scripts\Traffic\降低车费.lua	28027	7401	1117578	0	0	0	152	48	0	154	48	0	0	0	0	0	0	0	165	48	0	150	48	0
220	金盆	104	220	0	0	0	0	scripts\Traffic\降低车费.lua	30330	14011	1114793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221	第一楼到花山节起点	101	221	0	0	0	0	scripts\Traffic\降低车费.lua	22114	64773	1053687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222	仰天	104	222	0	0	0	0	scripts\Traffic\降低车费.lua	48035	6108	1160878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
223	第一楼到花山节终点	101	223	0	0	0	0	scripts/Traffic/满级指引_车夫教学.lua	91461	45927	1054936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
224	龙心-护法营	104	224	0	0	0	0	scripts\Traffic\降低车费.lua	60346	57819	1087636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
225	护法-龙心	104	225	0	0	0	0	scripts\Traffic\降低车费.lua	78168	28973	1092038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
226		100	226	0	0	0	0	scripts\Traffic\降低车费.lua	105677	11258	1074859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227		100	227	0	0	0	0	scripts\Traffic\降低车费.lua	105622	11239	1048503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
228	五仙岭交通点	104	228	0	0	0	0	scripts\Traffic\降低车费.lua	24612	70598	1104684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
229	黑龙-勇气	104	229	0	0	0	0	scripts\Traffic\降低车费.lua	70922	19385	1131804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
230	第一楼到神木谷起点	101	230	0	0	0	0	scripts\Traffic\降低车费.lua	21937	64895	1053687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
231		100	231	0	0	0	0	scripts\Traffic\降低车费.lua	105750	11411	1074863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
232		100	232	0	0	0	0	scripts\Traffic\降低车费.lua	105750	11629	1076250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
233		100	233	0	0	0	0	scripts\Traffic\降低车费.lua	105979	13153	1078920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
234		100	234	0	0	0	0	scripts\Traffic\降低车费.lua	106080	13452	1132390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
235		100	235	0	0	0	0	scripts\Traffic\降低车费.lua	106052	13306	1132193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
236		100	236	0	0	0	0	scripts\Traffic\降低车费.lua	105988	13186	1078920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
237		100	237	0	0	0	0	scripts\Traffic\降低车费.lua	108260	10853	1048629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
238		100	238	0	0	0	0	scripts\Traffic\降低车费.lua	72832	28111	1101135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
239	听风崖2	100	239	0	0	0	0	scripts\Traffic\降低车费.lua	54090	56502	1113345	0	0	0	152	48	0	154	48	0	0	0	0	0	0	0	165	48	0	150	48	0
240	X6	100	240	0	0	0	0	scripts\Traffic\降低车费.lua	11230	14053	1099301	0	0	0	152	48	0	154	48	0	0	0	0	0	0	0	165	48	0	150	48	0
241	交通测试2	102	241	0	0	0	0	scripts\Traffic\降低车费.lua	41485	80757	1051404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
242	交通测试1	102	242	0	0	0	0	scripts\Traffic\降低车费.lua	43369	90092	1050981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
243	帮会藤蔓1-上部	74	243	0	0	0	0	scripts\Traffic\降低车费.lua	3262	16933	1116872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
244	帮会藤蔓1-下部	74	244	0	0	0	0	scripts\Traffic\降低车费.lua	2915	16632	1109862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
245	藤蔓2-下部	74	245	0	0	0	0	scripts\Traffic\降低车费.lua	3456	17180	1117481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
246	藤蔓2-上部	74	246	0	0	0	0	scripts\Traffic\降低车费.lua	3807	17538	1125862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	藤蔓3-下部	74	247	0	0	0	0	scripts\Traffic\降低车费.lua	3841	17591	1126086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
248	藤蔓3-上部	74	248	0	0	0	0	scripts\Traffic\降低车费.lua	3675	17772	1137112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
249	藤蔓4-下部	74	249	0	0	0	0	scripts\Traffic\降低车费.lua	3530	17941	1137047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
250	藤蔓4-上部	74	250	0	0	0	0	scripts\Traffic\降低车费.lua	3094	18537	1148219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
251		100	251	0	0	0	0	scripts\Traffic\降低车费.lua	100901	80584	1049748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
252		100	252	0	0	0	0	scripts\Traffic\降低车费.lua	112201	54292	1049890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
253		100	253	0	0	0	0	scripts\Traffic\降低车费.lua	76459	79167	1102848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
254		100	254	0	0	0	0	scripts\Traffic\降低车费.lua	101547	98100	1125905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255		100	255	0	0	0	0	scripts\Traffic\降低车费.lua	111278	54206	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256		100	256	0	0	0	0	scripts\Traffic\降低车费.lua	100969	80666	1049690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
257	镜头1	104	257	0	0	0	0	scripts\Traffic\降低车费.lua	60863	88525	1062724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258	镜头1	104	258	0	0	0	0	scripts\Traffic\降低车费.lua	58779	89828	1062482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259	树村爬树1	102	259	0	0	0	0	scripts\Traffic\降低车费.lua	40205	64818	1051712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	树村爬树2	102	260	0	0	0	0	scripts\Traffic\降低车费.lua	40298	64823	1061010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
261	莲花	104	261	0	0	0	0	scripts\Traffic\降低车费.lua	102804	98610	1062305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
262	莲花	104	262	0	0	0	0	scripts\Traffic\降低车费.lua	102468	98525	1062351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263	树村爬树3	102	263	0	0	0	0	scripts\Traffic\降低车费.lua	42230	63032	1052601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
264	树村爬树4	102	264	0	0	0	0	scripts\Traffic\降低车费.lua	42213	63121	1058485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
265	树村爬树5	102	265	0	0	0	0	scripts\Traffic\降低车费.lua	43320	65731	1056830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
266	树村爬树6	102	266	0	0	0	0	scripts\Traffic\降低车费.lua	43254	65807	1067769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
267	树村爬树7	102	267	0	0	0	0	scripts\Traffic\降低车费.lua	38148	72028	1052032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268	树村爬树8	102	268	0	0	0	0	scripts\Traffic\降低车费.lua	38214	71976	1065812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
269	树村爬树9	102	269	0	0	0	0	scripts\Traffic\降低车费.lua	31720	67815	1051277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
270	树村爬树10	102	270	0	0	0	0	scripts\Traffic\降低车费.lua	31734	67873	1063270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
271	树村爬树11	102	271	0	0	0	0	scripts\Traffic\降低车费.lua	39352	59741	1053488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
272	树村爬树12	102	272	0	0	0	0	scripts\Traffic\降低车费.lua	39012	59411	1067101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
273	树村爬树13	102	273	0	0	0	0	scripts\Traffic\降低车费.lua	36987	56954	1054671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
274	树村爬树14	102	274	0	0	0	0	scripts\Traffic\降低车费.lua	37045	56979	1066222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
275	树村开始点	102	275	0	0	0	0	scripts\Traffic\降低车费.lua	33096	63190	1060019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
276	树村到门派点	102	276	0	0	0	0	scripts\Traffic\降低车费.lua	25154	85454	1081780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
277	门派到门派点	102	277	0	0	0	0	scripts\Traffic\降低车费.lua	22358	92922	1092774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
278	门派到祝融神殿点	102	278	0	0	0	0	scripts\Traffic\降低车费.lua	34875	107076	1121560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
279	祝融神殿到圣兽潭	102	279	0	0	0	0	scripts\Traffic\降低车费.lua	43778	97072	1060326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
280	树村结束点	102	280	0	0	0	0	scripts\Traffic\降低车费.lua	32960	63216	1060019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
281		100	281	0	0	0	0	scripts\Traffic\降低车费.lua	59329	44585	1049260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282		100	282	0	0	0	0	scripts\Traffic\降低车费.lua	59335	44819	1060501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283		100	283	0	0	0	0	scripts\Traffic\降低车费.lua	59032	45299	1062772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284		100	284	0	0	0	0	scripts\Traffic\降低车费.lua	59023	45106	1090895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285		100	285	0	0	0	0	scripts\Traffic\降低车费.lua	59518	44344	1092987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286		100	286	0	0	0	0	scripts\Traffic\降低车费.lua	59773	44340	1111811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287		100	287	0	0	0	0	scripts\Traffic\降低车费.lua	56570	43181	1048564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288		100	288	0	0	0	0	scripts\Traffic\降低车费.lua	56236	43562	1070360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289		100	289	0	0	0	0	scripts\Traffic\降低车费.lua	54087	41890	1087935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290		100	290	0	0	0	0	scripts\Traffic\降低车费.lua	54005	41732	1094582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291		100	291	0	0	0	0	scripts\Traffic\降低车费.lua	53921	41792	1096349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292		100	292	0	0	0	0	scripts\Traffic\降低车费.lua	53658	41910	1106497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293		100	293	0	0	0	0	scripts\Traffic\降低车费.lua	51407	40296	1097935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294		100	294	0	0	0	0	scripts\Traffic\降低车费.lua	51401	40558	1106169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
295		100	295	0	0	0	0	scripts\Traffic\降低车费.lua	58454	45926	1063137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
296		100	296	0	0	0	0	scripts\Traffic\降低车费.lua	58456	46166	1074554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
297		100	297	0	0	0	0	scripts\Traffic\降低车费.lua	59042	46514	1077553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
298		100	298	0	0	0	0	scripts\Traffic\降低车费.lua	59042	46661	1082615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
299		100	299	0	0	0	0	scripts\Traffic\降低车费.lua	60554	46929	1090516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300		100	300	0	0	0	0	scripts\Traffic\降低车费.lua	60554	47123	1106920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
