ID	SubID	Name	DoodadTemplateID	CostStamina	ProfessionID	RequireLevel	ToolItemType	ToolItemIndex	EquipmentType	PrepareFrame	PlayerExp	Exp	ExtendProfessionID1	ExtendExp1	ExtendProfessionID2	ExtendExp2	CreateItemTab	CreateItemIndex	CreateItemStackNum	BuffID	BuffLevel	Train	ScriptName	CostVigor
241	3	微山记事（上）			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
241	4	微山记事（下）			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
241	5	御音要义			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
241	6	五声溯源			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
242	1	静水流霆琴			8	20						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
242	2	大圣遗音琴			8	20						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
242	3	文心载川剑			8	20						1200	11	10					0				scripts\skill\生活技能\书籍\阅读教学.lua	
242	4	真耶幻耶箫			8	20						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
242	5	道子琴			8	20						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
242	6	鸾翔琴			8	20						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
242	7	一心二意鼓			8	20						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
242	8	濯心箫			8	20						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
243	1	“四指流云”杨逸飞（上）			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
243	2	“四指流云”杨逸飞（中）			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
243	3	“四指流云”杨逸飞（下）			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
243	4	“九龄公”张九龄（上）			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
243	5	“九龄公”张九龄（下）			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
243	6	“青莲剑仙”李白（上）			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
243	7	“青莲剑仙”李白（下）			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
244	1	“道子”杨青月			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
244	2	“闭目晓音”康念			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
244	3	“前缘相知”张婉玉			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
244	4	“古脉弦歌”赵宫商			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
244	5	“幻魔心”韩非池			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
244	6	“一气顷楼”凤息颜			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
244	7	“九变玉徽”崖牙			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
244	8	“白玉濯心”周宋			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
245	1	在郡怀秋			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
245	2	浈阳峡			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
245	3	江上遇疾风			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
245	4	九月九日登龙山			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
245	5	巫山高			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
245	6	和崔尚书喜雨			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
245	7	湖口望庐山瀑布泉			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
245	8	西江夜行			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
246	1	感遇诗二首			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
246	2	赋得自君之出矣			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
246	3	奉和圣制喜雨			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
246	4	和黄门卢监望秦始皇陵			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
246	5	登南岳事毕谒司马道士			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
246	6	咏史			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
246	7	耒阳溪夜行			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
246	8	登总持寺阁			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
247	1	登城楼望西山作			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
247	2	赠，以此篇答焉			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
247	3	登荆州城楼			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
247	4	南还湘水言怀			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
247	5	商洛山行怀古			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
247	6	初发道中赠王司马兼寄诸公			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
247	7	归燕诗			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
247	8	南郊文武出入舒和之乐			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
248	1	释老志卷一其一			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
248	2	释老志卷一其二			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
248	3	释老志卷一其三			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
248	4	释老志卷一其四			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
248	5	释老志卷一其五			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
248	6	释老志卷一其六			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
248	7	释老志卷一其七			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
248	8	释老志卷一其八			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
249	1	释老志卷二其一			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
249	2	释老志卷二其二			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
249	3	释老志卷二其三			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
249	4	释老志卷二其四			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
249	5	释老志卷二其五			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
249	6	释老志卷二其六			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
249	7	释老志卷二其七			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
249	8	释老志卷二其八			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
250	1	释老志卷三其一			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
250	2	释老志卷三其二			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
250	3	释老志卷三其三			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
250	4	释老志卷三其四			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
250	5	释老志卷三其五			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
250	6	释老志卷三其六			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
250	7	释老志卷三其七			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
250	8	释老志卷三其八			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
251	1	释老志卷四其一			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
251	2	释老志卷四其二			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
251	3	释老志卷四其三			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
251	4	释老志卷四其四			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
251	5	释老志卷四其五			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
251	6	释老志卷四其六			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
251	7	释老志卷四其七			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
251	8	释老志卷四其八			8	95						1200	9	10					0				scripts/achievement/NewAchievementForClient.lua	
252	1	大唐内典录表			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
252	2	大唐内典录总目序（上）			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
252	3	大唐内典录总目序（下）			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
253	1	大唐内典录卷第一			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
253	2	大唐内典录卷第二			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
253	3	大唐内典录卷第三			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
253	4	大唐内典录卷第四			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
253	5	大唐内典录卷第五			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
253	6	大唐内典录卷第六			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
253	7	大唐内典录卷第七			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
253	8	大唐内典录卷第八			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
254	1	大唐内典录卷第九			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
254	2	大唐内典录卷第十			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
254	3	大唐内典录卷第十一			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
254	4	大唐内典录卷第十二			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
254	5	大唐内典录卷第十三			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
254	6	大唐内典录卷第十四			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
254	7	大唐内典录卷第十五			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
254	8	大唐内典录卷第十六			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
255	1	永王东巡歌其一			8	95						1200	11	10					0					
255	2	永王东巡歌其二			8	95						1200	11	10					0					
255	3	永王东巡歌其三			8	95						1200	11	10					0					
255	4	永王东巡歌其四			8	95						1200	11	10					0					
255	5	永王东巡歌其五			8	95						1200	11	10					0					
255	6	永王东巡歌其六			8	95						1200	11	10					0					
256	1	永王东巡歌其七			8	95						1200	11	10					0					
256	2	永王东巡歌其八			8	95						1200	11	10					0					
256	3	永王东巡歌其九			8	95						1200	11	10					0					
256	4	永王东巡歌其十			8	95						1200	11	10					0					
256	5	永王东巡歌其十一			8	95						1200	11	10					0					
257	1	平花秀夜			8	95						1200	11	10					0					
257	2	剑姬阵			8	95						1200	11	10					0					
257	3	屈焰阳			8	95						1200	11	10					0					
257	4	桑原森九岚			8	95						1200	11	10					0					
257	5	李玚			8	95						1200	11	10					0					
257	6	仲虚念			8	95						1200	11	10					0					
257	7	李璘与苏十三娘			8	95						1200	11	10					0					
258	1	贯夜	6363		8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
258	2	金玄鸿影	6365		8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
258	3	惊情	6364		8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
258	4	昆吾刀			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
258	5	鸣羽刀			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
258	6	血悲刀			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
258	7	徐夫人匕首			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
258	8	新亭侯			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
259	1	大庄主·柳惊涛			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
259	2	二庄主·柳浮云			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
259	3	老庄主·柳风骨			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
259	4	三庄主·柳静海			8	95						1200	11	10					0				scripts/achievement/NewAchievementForClient.lua	
259	5	四小姐·柳夕			8	95						1200	11	10					0				scripts\skill\生活技能\书籍\阅读教学.lua	
261	1	洛阳伽蓝记其一	6370		8	95						1200	10	11					0				scripts/achievement/NewAchievementForClient.lua	
261	2	洛阳伽蓝记其二	6371		8	95						1200	10	11					0				scripts/achievement/NewAchievementForClient.lua	
261	3	晋中洛阳记	6372		8	95						1200	10	11					0				scripts/achievement/NewAchievementForClient.lua	
261	4	颜氏家训	6373		8	95						1200	10	11					0				scripts/achievement/NewAchievementForClient.lua	
262	1	风雷刀谷掌谷·柳秀岳			8	95						1200	10	11					0				scripts/achievement/NewAchievementForClient.lua	
262	2	风雷刀谷器刃掌事·柳鸾旗			8	95						1200	10	11					0				scripts/achievement/NewAchievementForClient.lua	
262	3	风雷刀谷甲胄掌事·柳廷芳			8	95						1200	10	11					0				scripts/achievement/NewAchievementForClient.lua	
262	4	柳家六爷·柳鱼夫			8	95						1200	10	11					0				scripts/achievement/NewAchievementForClient.lua	
262	5	风雷刀谷锻刀厅厅首·柳愚			8	95						1200	10	11					0				scripts/achievement/NewAchievementForClient.lua	
262	6	风雷刀谷总管·柳哲			8	95						1200	10	11					0				scripts/achievement/NewAchievementForClient.lua	
263	1	雪踪鸿影·长孙邪			8	95						1200	10	11					0				scripts/achievement/NewAchievementForClient.lua	
263	2	小先生·长孙笑			8	95						1200	10	11					0				scripts/achievement/NewAchievementForClient.lua	
263	3	蜃楼剑·独孤列明			8	95						1200	10	11					0				scripts/achievement/NewAchievementForClient.lua	
263	4	长公子·独孤九			8	95						1200	10	11					0				scripts/achievement/NewAchievementForClient.lua	
264	1	霸刀山庄建立	6358		8	95						1200	10	11					0				scripts/achievement/NewAchievementForClient.lua	
264	2	第一届扬刀大会	6359		8	95						1200	10	11					0				scripts/achievement/NewAchievementForClient.lua	
264	3	第二届扬刀大会	6360		8	95						1200	10	11					0				scripts/achievement/NewAchievementForClient.lua	
264	4	第六届扬刀大会	6361		8	95						1200	10	11					0				scripts/achievement/NewAchievementForClient.lua	
264	5	第九届扬刀大会	6362		8	95						1200	10	11					0				scripts/achievement/NewAchievementForClient.lua	
265	1	洛城旧笛记·失心其二			8	95						1200	10	11					0				scripts/achievement/NewAchievementForClient.lua	
265	2	洛城旧笛记·失心其一			8	95						1200	10	11					0				scripts/achievement/NewAchievementForClient.lua	
265	3	洛城旧笛记·失心其三			8	95						1200	10	11					0				scripts/achievement/NewAchievementForClient.lua	
265	4	洛城旧笛记·失心其四			8	95						1200	10	11					0				scripts/achievement/NewAchievementForClient.lua	
266	1	史朝英			8	95						1200	10	11					0				scripts/achievement/NewAchievementForClient.lua	
266	2	柳时清			8	95						1200	10	11					0				scripts/achievement/NewAchievementForClient.lua	
266	3	解语			8	95						1200	10	11					0				scripts/achievement/NewAchievementForClient.lua	
267	1	明教星姿画像			8	15						15	11	10					0					
288	1	化蛇与夔牛			8	15						1200	11	10										
288	2	溟龙	7587		8	15						1200	11	10										
288	3	驺吾			8	15						1200	11	10										
288	4	乘黄			8	15						1200	11	10										
288	5	何罗鱼			8	15						1200	11	10										
288	6	陵鱼			8	15						1200	11	10										
288	7	文鳐鱼			8	15						1200	11	10										
289	1	方艺			8	15						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
289	2	方宸			8	15						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
289	3	谢采			8	15						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
289	4	方乾			8	15						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
289	5	李清宁			8	15						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
289	6	韩昼			8	15						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
289	7	墨离			8	15						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
289	8	温蘅			8	15						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
290	1	周易卷一其一	7588		8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
290	2	周易卷一其二	7589		8	15						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
290	3	周易卷一其三	7590		8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
290	4	周易卷一其四	7591		8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
290	5	周易卷一其五			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
290	6	周易卷一其六			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
290	7	周易卷一其七			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
290	8	周易卷一其八			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
291	1	周易卷二其一	7592		8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
291	2	周易卷二其二	7593		8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
291	3	周易卷二其三			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
291	4	周易卷二其四	7594		8	15						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
291	5	周易卷二其五			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
291	6	周易卷二其六	7595		8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
291	7	周易卷二其七			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
291	8	周易卷二其八			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
292	1	周易卷三其一			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
292	2	周易卷三其二			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
292	3	周易卷三其三			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
292	4	周易卷三其四			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
292	5	周易卷三其五			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
292	6	周易卷三其六			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
292	7	周易卷三其七			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
292	8	周易卷三其八			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
293	1	周易卷四其一			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
293	2	周易卷四其二			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
293	3	周易卷四其三			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
293	4	周易卷四其四			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
293	5	周易卷四其五			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
293	6	周易卷四其六			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
293	7	周易卷四其七			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
293	8	周易卷四其八			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
294	1	四民月令卷一·一月	7596		8	95						1200	11	10										
294	2	四民月令卷一·二月			8	95						1200	11	10										
294	3	四民月令卷一·三月	7597		8	95						1200	11	10										
294	4	四民月令卷一·四月			8	95						1200	11	10										
294	5	四民月令卷一·五月			8	95						1200	11	10										
294	6	四民月令卷一·六月	7598		8	95						1200	11	10										
295	1	四民月令卷二·七月			8	95						1200	11	10										
295	2	四民月令卷二·八月			8	95						1200	11	10										
295	3	四民月令卷二·九月			8	95						1200	11	10										
295	4	四民月令卷二·十月			8	95						1200	11	10										
295	5	四民月令卷二·十一月			8	95						1200	11	10										
295	6	四民月令卷二·十二月	7599		8	95						1200	11	10										
296	1	渤海地理其一	7600		8	95						1200	11	10										
296	2	渤海地理其二			8	95						1200	11	10										
296	3	渤海地理其三			8	95						1200	11	10										
296	4	渤海地理其四			8	95						1200	11	10										
296	5	渤海地理其五			8	95						1200	11	10										
297	1	渤海大族其一	7601		8	95						1200	11	10										
297	2	渤海大族其二			8	95						1200	11	10										
297	3	渤海大族其三			8	95						1200	11	10										
297	4	渤海大族其四			8	95						1200	11	10										
297	5	渤海大族其五			8	95						1200	11	10										
298	1	渤海风俗其一			8	95						1200	11	10										
298	2	渤海风俗其二			8	95						1200	11	10										
298	3	渤海风俗其三			8	95						1200	11	10										
298	4	渤海风俗其四			8	95						1200	11	10										
299	1	渤海风物其一	7602		8	95						1200	11	10										
299	2	渤海风物其二			8	95						1200	11	10										
299	3	渤海风物其三			8	95						1200	11	10										
299	4	渤海风物其四	7603		8	95						1200	11	10										
300	1	大祚荣	7604		8	95						1200	11	10										
300	2	大武艺	7605		8	95						1200	11	10										
300	3	大钦茂			8	95						1200	11	10										
300	4	张文休			8	95						1200	11	10										
300	5	乌世勋			8	95						1200	11	10										
300	6	贺延芳			8	95						1200	11	10										
301	1	岭南双侠	7606		8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
301	2	“毒妖”鬼臼			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
301	3	“裂风老”华林			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
301	4	别雁知春			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
301	5	“七窍玲珑”岑清秋			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
302	1	“凌波不竞”闵沧阳			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
302	2	“点石手”温沐火			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
302	3	“童心翁”胡不易			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
302	4	桃婆婆			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
302	5	钟无道			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
303	1	洞天福地岛	7607		8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
303	2	经首道源岛	7608		8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
303	3	蓬莱岛	7609		8	15						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
303	4	侠客岛	7610		8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
303	5	鬼山岛			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
303	6	巨鳌岛			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
304	1	天圆地方阁	7611		8	15						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
304	2	大衍盘丝洞	7612		8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
304	3	碧海清音池	7613		8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
304	4	泥兰果树			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
304	5	经首道源奇阵	7614		8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
304	6	悟剑谷	7615		8	15						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
305	1	醉肠鱼汤			8	95						1200	11	10										
305	2	醉螺			8	95						1200	11	10										
305	3	佛手观音莲			8	95						1200	11	10										
305	4	木瓜炖雪蛤			8	95						1200	11	10										
305	5	鳗面与虾圆			8	95						1200	11	10										
305	6	生滚海鲜粥			8	95						1200	11	10										
305	7	椒盐爬虾			8	95						1200	11	10										
305	8	五味旋龟汤			8	95						1200	11	10										
306	1	“海天锁”尹无乾			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
306	2	“不老神翁”康杖石			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
306	3	“天剑”方娥孙			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
306	4	“帆上雪”康雪折			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
306	5	“小天剑”方苍玉			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
306	6	“千变灵手”尹斐觉			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
306	7	“离经叛道”尹天赐			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
306	8	“前任姜家家主”姜明彧			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
307	1	蓬莱仙梧画像			8	15						15	11	10					0					
307	2	蓬莱灵游画像			8	15						15	11	10					0					
307	3	蓬莱折梦画像			8	15						15	11	10					0					
307	4	蓬莱渺涯画像			8	15						15	11	10					0					
308	1	香巫教其一			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
308	2	香巫教其二			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
308	3	香巫教其三	7616		8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
308	4	香巫教其四			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
308	5	香巫教其五			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
309	1	抱朴子内篇·畅玄			8	95						1200	10	10										
309	2	抱朴子内篇·明本			8	95						1200	10	10										
309	3	抱朴子内篇·辩问			8	95						1200	10	10										
309	4	抱朴子内篇·祛惑			8	95						1200	10	10										
310	1	抱朴子外篇·君道			8	95						1200	10	10										
310	2	抱朴子外篇·臣节			8	95						1200	10	10										
310	3	抱朴子外篇·清鉴			8	95						1200	10	10										
310	4	抱朴子外篇·知止			8	95						1200	10	10										
311	1	药师经其一			8	95						1200	9	15										
311	2	药师经其二			8	95						1200	9	15										
311	3	药师经其三			8	95						1200	9	15										
311	4	药师经其四			8	95						1200	9	15										
311	5	药师经其五			8	95						1200	9	15										
311	6	药师经其六			8	95						1200	9	15										
311	7	药师经其七			8	95						1200	9	15										
311	8	药师经其八			8	95						1200	9	15										
312	1	第一届霸王擂魁首方唯音	7704		8	95						1200	11	10									scripts/skill/Quest/鲲鹏岛/英雄路前忆峥嵘.lua	
312	2	第二届霸王擂魁首尹陌寻	7794		8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
312	3	第三届霸王擂魁首林若洋	7795		8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
312	4	第四届霸王擂魁首方娥孙	7796		8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
312	5	第五届霸王擂魁首康杖石	7797		8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
312	6	第六届霸王擂魁首康仙云	7798		8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
312	7	第七届霸王擂魁首尹无乾	7799		8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
313	1	第八届霸王擂魁首方乾	7800		8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
313	2	第九届霸王擂魁首尹天赐	7801		8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
313	3	第十届霸王擂魁首方宸	7802		8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
313	4	第十一届霸王擂魁首康雪折	7803		8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
313	5	第十二届霸王擂魁首尹念鸿	7804		8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
313	6	第十三届霸王擂魁首方子游	7805		8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
314	1	凌雪阁冥夜画像			8	15						15	11	10					0					
314	2	凌雪阁寒影画像			8	15						15	11	10					0					
314	3	凌雪阁云魄画像			8	15						15	11	10					0					
314	4	凌雪阁惊穹画像			8	15						15	11	10					0					
315	1	海门关	8011		8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
315	2	百川港	8020		8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
315	3	霞海圣母像	8012		8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
315	4	敖龙岛·其一			8	95						1200	11	10									scripts/achievement/NewAchievementForClient.lua	
